t,F0,F1,F2,F3,F4,A0,A1,A2,A3,A4
0.0,0.0,0.0,0.0,0.0,0.0,-0.09078996312184083,-0.038427406761075124,0.006834099322474855,0.04049587818817724,0.06774707277830258
0.01001001001001001,0.048046044042040034,0.048046044042040034,0.048046044042040034,0.048046044042040034,0.048046044042040034,-0.2168294074663014,-0.11523650127113867,-0.007132321764246712,0.11286562786064887,0.2406368402072001
0.02002002002002002,0.09208407606806004,0.09208407606806004,0.09208407606806004,0.09208407606806004,0.09208407606806004,-0.37250455928166054,-0.18088492375896967,0.006234826576035249,0.18303157414789656,0.3534142886206673
0.03003003003003003,0.13211409607806004,0.13211409607806004,0.13211409607806004,0.13211409607806004,0.13211409607806004,-0.4732560687435479,-0.24406370210652614,-0.006066525815113479,0.2416127620208682,0.4907640652357532
0.04004004004004004,0.16813610407204,0.16813610407204,0.16813610407204,0.16813610407204,0.16813610407204,-0.6029462250151781,-0.29780770715583654,0.00469234087245226,0.2997605520396036,0.5910384642559074
0.050050050050050046,0.20015010004999992,0.20015010004999992,0.20015010004999992,0.20015010004999992,0.20015010004999992,-0.6889553275690259,-0.3486089740155676,-0.004097963451114179,0.3465863616986699,0.6984911164026711
0.06006006006006006,0.22815608401193987,0.22815608401193987,0.22815608401193987,0.22815608401193987,0.22815608401193987,-0.80331511501634,-0.3920309303212994,0.0023258377081883247,0.3932987077327465,0.7996622656851793
0.07007007007007007,0.2521540559578598,0.2521540559578598,0.2521540559578598,0.2521540559578598,0.2521540559578598,-0.8726625936567844,-0.42945734942304103,-0.0015079690023203493,0.4283216324835087,0.8737807062569587
0.08008008008008008,0.2721440158877596,0.2721440158877596,0.2721440158877596,0.2721440158877596,0.2721440158877596,-0.9170610508135406,-0.4563535461829258,-0.00032368452935410387,0.4569917884422018,0.923508701843065
0.09009009009009009,0.28812596380163946,0.28812596380163946,0.28812596380163946,0.28812596380163946,0.28812596380163946,-0.9197651165170282,-0.4730076002736954,0.0011904161527834327,0.4727407015834729,0.9117167606223125
0.10010010010010009,0.30009989969949924,0.30009989969949924,0.30009989969949924,0.30009989969949924,0.30009989969949924,-0.9531171586514628,-0.49121015685602776,-0.0031064707902493465,0.49075798255210323,0.9673249864687636
0.11011011011011011,0.3080658235813391,0.3080658235813391,0.3080658235813391,0.3080658235813391,0.3080658235813391,-0.9762980497220474,-0.49861047149543,0.0036615799511313515,0.4991747603752402,0.9601627889833105
0.12012012012012012,0.3120237354471589,0.3120237354471589,0.3120237354471589,0.3120237354471589,0.3120237354471589,-1.022493372085307,-0.5101264194304653,-0.005312644300090692,0.5089799239870616,1.0440821684076809
0.13013013013013014,0.31197363529695854,0.31197363529695854,0.31197363529695854,0.31197363529695854,0.31197363529695854,-1.0765211272775337,-0.5106080630032513,0.005568347760202033,0.511889200831728,1.054766837149042
0.14014014014014015,0.30791552313073833,0.30791552313073833,0.30791552313073833,0.30791552313073833,0.30791552313073833,-1.0368625995862044,-0.5023627909968484,-0.006768857081237483,0.5006511554226665,1.0627302988674368
0.15015015015015015,0.29984939894849805,0.29984939894849805,0.29984939894849805,0.29984939894849805,0.29984939894849805,-0.9726789554158589,-0.4769384175304572,0.006584831652870412,0.47861297612487336,0.9481344558619681
0.16016016016016016,0.2877752627502377,0.2877752627502377,0.2877752627502377,0.2877752627502377,0.2877752627502377,-0.8005030859477674,-0.4429363457140937,-0.007276119585130875,0.44085702564525303,0.8268510522552301
0.17017017017017017,0.27169311453595735,0.27169311453595735,0.27169311453595735,0.27169311453595735,0.27169311453595735,-0.7975631535948042,-0.4154072962955959,0.0066179976534305575,0.4172579636087374,0.7741909260258197
0.18018018018018017,0.25160295430565704,0.25160295430565704,0.25160295430565704,0.25160295430565704,0.25160295430565704,-0.7035052741880987,-0.3817204574113973,-0.006694259402028037,0.37971863235680725,0.7273206324850694
0.19019019019019018,0.22750478205933655,0.22750478205933655,0.22750478205933655,0.22750478205933655,0.22750478205933655,-0.825906061741885,-0.3617420480191278,0.005554596415285466,0.36330032794279965,0.8064897476305434
0.20020020020020018,0.1993985977969962,0.1993985977969962,0.1993985977969962,0.1993985977969962,0.1993985977969962,-0.7254009659455715,-0.31646887932639683,-0.005189608958795523,0.31481109536440677,0.7432949786924586
0.21021021021021022,0.16728440151863577,0.16728440151863577,0.16728440151863577,0.16728440151863577,0.16728440151863577,-0.49447396272265703,-0.2426540908596033,0.0036424403361735476,0.24373468355616162,0.482281692121317
0.22022022022022023,0.13116219322425526,0.13116219322425526,0.13116219322425526,0.13116219322425526,0.13116219322425526,-0.27813089114670514,-0.17160027260830013,-0.0029334949893591268,0.17062959219823304,0.28814663599257
0.23023023023023023,0.0910319729138549,0.0910319729138549,0.0910319729138549,0.0910319729138549,0.0910319729138549,-0.09384470285356071,-0.09543698900547153,0.0010918238594097801,0.0957468647605361,0.09029403751841976
0.24024024024024024,0.04689374058743434,0.04689374058743434,0.04689374058743434,0.04689374058743434,0.04689374058743434,0.004140924208634933,-0.02810300452470329,-0.0002933228101636699,0.027952993136219035,-0.003285987078997885
0.2502502502502503,-0.0012525037550064066,-0.0012525037550064066,-0.0012525037550064066,-0.0012525037550064066,-0.0012525037550064066,-0.029764248635273636,0.02756826594281437,-0.001633019971614569,-0.028020684839179827,0.035843892493650976
