0,1,2,3,4,5,6,7,8,9,10
0.0,0.073905261876892,-0.086321140938446,0.073905261876892,-0.380798308718861,0.0643154967507568,-0.0899038589404642,0.0643154967507568,-0.342797837188612,0.0628690302522704,-0.20518184386121
0.000500000000000167,-0.0714800091624622,0.121691958728557,-0.0714800091624622,0.159622682829181,-0.0726987341271443,0.0966560238244198,-0.0726987341271443,0.529584416370107,-0.0684024208678103,0.153108316281139
0.001000000000000112,0.110005372573158,-0.137648808809284,0.110005372573158,-0.512985663256228,0.0946297414530777,-0.129904720756811,0.0946297414530777,-0.535785946174377,0.0921738259939455,-0.298011567170819
0.0015000000000000568,-0.114793986821393,0.18395245679112,-0.114793986821393,0.325196165925267,-0.108589568819374,0.142578835327952,-0.108589568819374,0.703843721530249,-0.103610030958628,0.261409660142349
0.0020000000000000018,0.16188120086781,-0.211568530060545,0.16188120086781,-0.689144991992883,0.135783252129162,-0.184876665358224,0.135783252129162,-0.801246383007117,0.132828767366297,-0.448384861654804
0.0023999999999999577,-0.175582510817356,0.271402786579213,-0.175582510817356,0.516827115213523,-0.156913860221998,0.206852303814329,-0.156913860221998,1.02304768238434,-0.151922012008073,0.394682742437722
0.0029000000000001247,0.234499974268416,-0.314507035953582,0.234499974268416,-0.976319983985765,0.193081790998991,-0.260710863067609,0.193081790998991,-1.18559400934164,0.189856478466196,-0.604458226868327
0.0034000000000000696,-0.260967120464178,0.392593455489405,-0.260967120464178,0.815130816725979,-0.223832940100908,0.297583713834511,-0.223832940100908,1.4445814844306,-0.219610488960646,0.606128223309608
0.0039000000000000146,0.334564680080727,-0.457150921765893,0.334564680080727,-1.32673861788256,0.272194275701312,-0.371024104641776,0.272194275701312,-1.74202948532028,0.271584913218971,-0.866118616548043
0.0043999999999999595,-0.379195752391524,0.562261623138244,-0.379195752391524,1.27303649866548,-0.319625953360242,0.432458888102926,-0.319625953360242,2.18206206405694,-0.319232022058527,0.900903309608541
0.0049000000000001265,0.475647482684158,-0.658958901594349,0.475647482684158,-1.85983094706406,0.388317837235116,-0.541006221806256,0.388317837235116,-2.70832718994662,0.39562403184662,-1.25806633718861
