Time (s),A0 (g),Force(N)
1.8775,-0.010000000000000009,0.11
1.878,0.0,0.09
1.8785,-0.010000000000000009,0.04
1.879,0.0,0.12
1.8795,-0.010000000000000009,0.01
1.88,-0.030000000000000027,0.18
1.8805,0.0,0.15
1.881,-0.010000000000000009,0.16
1.8815,-0.010000000000000009,0.04
1.882,0.0,0.11
1.8825,0.0,0.18
1.883,0.0,-0.03
1.883501,0.0,0.14
1.884,-0.010000000000000009,0.14
1.8845,0.0,0.07
1.885,-0.010000000000000009,0.14
1.8855,-0.010000000000000009,0.06
1.886,-0.010000000000000009,0.41
1.8865,-0.010000000000000009,0.05
1.887,0.0,0.15
1.8875,0.0,0.2
1.888,0.0,0.11
1.8885,0.0,-0.15
1.889,-0.020000000000000018,0.14
1.8895,-0.010000000000000009,0.11
1.89,0.0,0.11
1.8905,0.010000000000000009,0.11
1.891,0.0,-0.11
1.8915,0.0,0.19
1.892,-0.010000000000000009,0.18
1.8925,0.0,0.08
1.893,0.0,0.02
1.8935,0.0,0.1
1.894,-0.010000000000000009,0.06
1.8945,0.0,0.03
1.895,-0.010000000000000009,0.11
1.8955,-0.010000000000000009,0.1
1.896,-0.010000000000000009,0.08
1.8965,0.0,0.1
1.897,-0.010000000000000009,0.04
1.8975,0.0,0.2
1.898,0.0,-0.0
1.8985,0.010000000000000009,0.2
1.899,0.0,0.1
1.8995,-0.010000000000000009,0.18
1.9,-0.010000000000000009,0.16
1.9005,-0.010000000000000009,0.14
1.901,-0.010000000000000009,0.13
1.9015,-0.010000000000000009,0.18
1.902,-0.010000000000000009,0.15
1.9025,-0.010000000000000009,0.1
1.903,-0.010000000000000009,0.32
1.903501,-0.020000000000000018,0.14
1.904,-0.030000000000000027,0.21
1.9045,-0.020000000000000018,0.05
1.905,-0.010000000000000009,0.24
1.9055,-0.010000000000000009,0.1
1.906,-0.010000000000000009,0.18
1.9065,-0.010000000000000009,0.07
1.907,-0.010000000000000009,0.17
1.9075,0.0,0.12
1.908,0.0,0.14
1.9085,0.0,0.17
1.909,-0.010000000000000009,0.1
1.909501,0.0,0.12
1.91,-0.010000000000000009,0.11
1.9105,-0.010000000000000009,0.2
1.911,-0.010000000000000009,0.14
1.9115,-0.010000000000000009,0.18
1.912,-0.010000000000000009,0.11
1.9125,-0.010000000000000009,0.19
1.913,-0.010000000000000009,0.11
1.9135,-0.010000000000000009,0.12
1.914,-0.010000000000000009,0.11
1.9145,-0.010000000000000009,0.19
1.915,-0.010000000000000009,0.24
1.915501,-0.020000000000000018,0.14
1.916,-0.010000000000000009,0.09
1.9165,0.0,0.1
1.917,-0.010000000000000009,0.01
1.9175,-0.010000000000000009,0.04
1.918,-0.010000000000000009,0.19
1.9185,-0.030000000000000027,0.1
1.919,0.0,0.03
1.9195,-0.010000000000000009,0.13
1.92,-0.010000000000000009,0.07
1.9205,-0.020000000000000018,0.1
1.921,-0.010000000000000009,0.09
1.9215,0.0,0.04
1.922,-0.010000000000000009,0.17
1.9225,-0.020000000000000018,0.01
1.923,-0.010000000000000009,0.14
1.9235,-0.020000000000000018,-0.0
1.924,-0.010000000000000009,0.1
1.9245,-0.020000000000000018,0.11
1.925,0.0,0.13
1.9255,-0.010000000000000009,0.08
1.926,-0.010000000000000009,0.11
1.9265,0.0,0.06
1.927,-0.010000000000000009,0.11
1.9275,-0.020000000000000018,0.06
1.928,-0.020000000000000018,0.06
1.9285,-0.010000000000000009,0.06
1.929,-0.030000000000000027,0.27
1.9295,-0.010000000000000009,0.06
1.93,-0.010000000000000009,0.14
1.9305,-0.010000000000000009,0.15
1.931,0.0,0.03
1.931501,-0.010000000000000009,0.19
1.932,-0.010000000000000009,0.39
1.9325,-0.010000000000000009,0.1
1.933,-0.010000000000000009,0.08
1.9335,-0.020000000000000018,0.08
1.934,-0.020000000000000018,0.23
1.9345,-0.020000000000000018,0.17
1.935,-0.010000000000000009,0.1
1.9355,0.0,0.01
1.936,-0.010000000000000009,0.11
1.9365,-0.020000000000000018,0.12
1.937,-0.030000000000000027,0.12
1.9375,-0.010000000000000009,0.07
1.938,-0.010000000000000009,0.13
1.938501,-0.010000000000000009,0.09
1.939,-0.010000000000000009,0.09
1.939501,-0.010000000000000009,0.13
1.94,-0.020000000000000018,0.16
1.9405,-0.010000000000000009,0.07
1.941,-0.010000000000000009,0.1
1.9415,-0.010000000000000009,0.14
1.942,0.010000000000000009,0.16
1.9425,-0.010000000000000009,0.1
1.943,-0.020000000000000018,0.1
1.943501,0.0,0.13
1.944,-0.010000000000000009,0.1
1.944501,-0.010000000000000009,0.02
1.945,-0.020000000000000018,0.13
1.9455,-0.020000000000000018,0.13
1.946,-0.020000000000000018,0.13
1.9465,-0.020000000000000018,0.15
1.947,-0.010000000000000009,0.14
1.947501,-0.010000000000000009,0.04
1.948,-0.010000000000000009,0.29
1.9485,-0.010000000000000009,0.06
1.949,-0.020000000000000018,0.12
1.9495,-0.010000000000000009,0.06
1.95,-0.010000000000000009,0.35
1.9505,0.0,0.1
1.951,-0.020000000000000018,0.19
1.9515,-0.010000000000000009,0.06
1.952,-0.010000000000000009,0.21
1.952501,-0.010000000000000009,0.17
1.953,-0.020000000000000018,0.14
1.9535,-0.010000000000000009,0.06
1.954,-0.020000000000000018,0.17
1.954501,-0.020000000000000018,0.03
1.955,-0.010000000000000009,0.1
1.955501,-0.020000000000000018,0.11
1.956,-0.020000000000000018,0.16
1.9565,-0.010000000000000009,0.19
1.957,-0.010000000000000009,0.16
1.9575,-0.020000000000000018,0.01
1.958,-0.010000000000000009,0.08
1.958501,-0.020000000000000018,0.1
1.959,-0.010000000000000009,0.14
1.9595,-0.020000000000000018,0.16
1.96,-0.010000000000000009,0.1
1.9605,-0.020000000000000018,0.02
1.961,-0.010000000000000009,0.11
1.9615,0.0,0.1
1.962,-0.010000000000000009,0.1
1.9625,0.0,0.2
1.963,-0.020000000000000018,0.05
1.9635,-0.010000000000000009,0.14
1.964,-0.030000000000000027,0.1
1.964501,-0.010000000000000009,0.08
1.965,-0.020000000000000018,0.22
1.9655,-0.010000000000000009,0.16
1.966,-0.010000000000000009,0.12
1.9665,-0.020000000000000018,0.03
1.967,-0.020000000000000018,0.15
1.967501,-0.010000000000000009,0.14
1.968,-0.010000000000000009,0.18
1.9685,-0.010000000000000009,-0.03
1.969,0.0,0.13
1.969501,-0.010000000000000009,0.01
1.97,0.0,0.21
1.9705,-0.020000000000000018,0.01
1.971,-0.010000000000000009,0.07
1.9715,0.0,0.14
1.972001,-0.020000000000000018,0.22
1.972501,-0.010000000000000009,0.18
1.973,-0.040000000000000036,0.14
1.9735,-0.010000000000000009,0.01
1.974,-0.030000000000000027,-0.07
1.9745,-0.020000000000000018,0.06
1.975,-0.010000000000000009,0.09
1.975501,-0.020000000000000018,0.1
1.976,-0.010000000000000009,-0.01
1.9765,-0.030000000000000027,0.08
1.977,-0.030000000000000027,0.14
1.9775,-0.020000000000000018,0.14
1.978,0.0,0.08
1.9785,-0.020000000000000018,0.12
1.979,-0.020000000000000018,0.08
1.9795,-0.020000000000000018,0.13
1.98,-0.020000000000000018,0.15
1.9805,-0.010000000000000009,0.15
1.981,-0.030000000000000027,0.09
1.9815,-0.030000000000000027,0.13
1.982,-0.020000000000000018,0.08
1.9825,-0.020000000000000018,0.4
1.983,-0.010000000000000009,0.13
1.9835,-0.020000000000000018,0.18
1.984001,-0.010000000000000009,0.04
1.9845,-0.020000000000000018,0.04
1.985,-0.010000000000000009,0.1
1.9855,-0.010000000000000009,0.17
1.986,-0.020000000000000018,0.28
1.9865,-0.020000000000000018,0.04
1.987,-0.020000000000000018,0.06
1.9875,-0.030000000000000027,0.1
1.988,0.0,0.16
1.9885,-0.010000000000000009,0.12
1.989,-0.020000000000000018,0.15
1.9895,-0.010000000000000009,0.1
1.99,-0.010000000000000009,-0.18
1.9905,-0.020000000000000018,0.11
1.991,-0.010000000000000009,0.14
1.9915,-0.010000000000000009,0.12
1.992,-0.010000000000000009,0.11
1.9925,-0.030000000000000027,0.13
1.993,-0.010000000000000009,0.11
1.9935,-0.010000000000000009,0.14
1.994,-0.020000000000000018,0.1
1.9945,-0.020000000000000018,0.11
1.995,-0.020000000000000018,0.12
1.9955,-0.030000000000000027,0.16
1.996,-0.010000000000000009,0.12
1.9965,-0.030000000000000027,0.1
1.997,-0.030000000000000027,0.15
1.997501,-0.010000000000000009,0.1
1.998,-0.010000000000000009,0.14
1.998501,-0.010000000000000009,0.11
1.999,-0.020000000000000018,0.13
1.999501,-0.010000000000000009,0.3
2.0,-0.030000000000000027,0.08
2.000501,0.0,0.23
2.001,-0.020000000000000018,0.08
2.001501,-0.010000000000000009,0.03
2.002,-0.010000000000000009,0.08
2.0025,-0.010000000000000009,0.23
2.003,-0.020000000000000018,0.25
2.0035,-0.020000000000000018,0.11
2.004,-0.030000000000000027,0.15
2.0045,-0.020000000000000018,0.1
2.005,-0.020000000000000018,0.19
2.0055,-0.020000000000000018,0.11
2.006,-0.020000000000000018,0.13
2.0065,-0.010000000000000009,0.09
2.007,0.0,0.1
2.0075,-0.020000000000000018,0.14
2.008,-0.020000000000000018,0.1
2.0085,-0.010000000000000009,0.19
2.009,-0.020000000000000018,0.01
2.0095,-0.020000000000000018,0.15
2.01,-0.020000000000000018,0.16
2.0105,-0.020000000000000018,0.11
2.011,-0.020000000000000018,0.12
2.0115,-0.020000000000000018,0.2
2.012,-0.020000000000000018,0.09
2.0125,-0.010000000000000009,0.05
2.013,-0.020000000000000018,0.18
2.0135,-0.010000000000000009,0.19
2.014,-0.030000000000000027,0.12
2.0145,-0.010000000000000009,0.2
2.015,-0.010000000000000009,0.11
2.0155,-0.010000000000000009,0.12
2.016,-0.020000000000000018,0.16
2.0165,-0.020000000000000018,0.06
2.017,-0.010000000000000009,-0.0
2.0175,-0.010000000000000009,0.2
2.018,-0.010000000000000009,0.27
2.0185,-0.020000000000000018,0.1
2.019,-0.020000000000000018,0.23
2.0195,-0.010000000000000009,0.17
2.020001,-0.020000000000000018,0.07
2.0205,-0.020000000000000018,0.16
2.021,-0.020000000000000018,0.1
2.0215,-0.020000000000000018,0.17
2.022,-0.010000000000000009,0.05
2.022501,0.0,0.1
2.023,-0.020000000000000018,0.02
2.0235,-0.010000000000000009,0.13
2.024,-0.020000000000000018,0.11
2.024501,-0.010000000000000009,-0.22
2.025,-0.020000000000000018,0.13
2.025501,-0.020000000000000018,0.1
2.026,-0.020000000000000018,0.1
2.0265,-0.020000000000000018,0.1
2.027,0.0,0.18
2.0275,-0.010000000000000009,0.13
2.028,-0.020000000000000018,0.13
2.0285,-0.010000000000000009,0.09
2.029,-0.030000000000000027,0.15
2.0295,-0.010000000000000009,0.1
2.03,-0.020000000000000018,0.14
2.0305,-0.020000000000000018,0.15
