Time (s),A0 (g),Force(N)
0.079,-0.020000000000000018,0.14
0.0795,-0.020000000000000018,0.36
0.08,-0.020000000000000018,-0.01
0.0805,0.0,0.1
0.081,-0.010000000000000009,0.09
0.081501,-0.010000000000000009,0.13
0.082,-0.020000000000000018,0.18
0.0825,-0.010000000000000009,0.07
0.083,-0.010000000000000009,0.29
0.0835,0.010000000000000009,0.14
0.084,-0.010000000000000009,0.28
0.0845,-0.010000000000000009,0.25
0.085,0.0,0.1
0.0855,-0.010000000000000009,0.1
0.086,-0.010000000000000009,0.07
0.086501,-0.010000000000000009,0.04
0.087,0.0,0.29
0.0875,0.0,-0.09
0.088,0.0,0.09
0.0885,0.0,0.19
0.089,-0.010000000000000009,0.3
0.0895,-0.010000000000000009,0.23
0.09,0.010000000000000009,0.08
0.0905,-0.020000000000000018,0.14
0.091,-0.010000000000000009,0.11
0.0915,0.0,-0.05
0.092,-0.010000000000000009,0.12
0.0925,-0.010000000000000009,0.18
0.093,-0.010000000000000009,0.16
0.0935,0.010000000000000009,0.28
0.094,-0.010000000000000009,0.24
0.0945,-0.010000000000000009,0.04
0.095,-0.010000000000000009,0.18
0.0955,0.0,0.01
0.096,0.0,0.16
0.096501,-0.010000000000000009,0.02
0.097,-0.020000000000000018,0.18
0.0975,0.0,0.14
0.098,0.0,0.27
0.0985,-0.010000000000000009,-0.01
0.099,0.0,-0.12
0.0995,-0.010000000000000009,0.26
0.1,-0.010000000000000009,0.16
0.1005,0.010000000000000009,0.18
0.101,0.0,0.09
0.1015,-0.020000000000000018,0.2
0.102,-0.010000000000000009,0.1
0.102501,0.010000000000000009,0.1
0.103,0.0,0.16
0.1035,0.010000000000000009,0.11
0.104,0.0,0.24
0.1045,-0.010000000000000009,0.02
0.105,-0.020000000000000018,0.1
0.105501,-0.010000000000000009,0.23
0.106,0.0,0.06
0.1065,0.0,0.1
0.107,0.0,0.22
0.107501,-0.010000000000000009,0.13
0.108,-0.010000000000000009,0.21
0.108501,-0.010000000000000009,0.05
0.109,-0.010000000000000009,0.22
0.109501,-0.010000000000000009,0.18
0.11,-0.020000000000000018,0.1
0.1105,0.0,0.1
0.111,-0.010000000000000009,0.09
0.1115,-0.020000000000000018,0.23
0.112,0.0,0.18
0.1125,-0.010000000000000009,0.13
0.113,-0.010000000000000009,-0.09
0.1135,0.0,0.29
0.114,-0.010000000000000009,0.05
0.1145,0.0,0.07
0.115,-0.010000000000000009,0.2
0.1155,0.0,0.14
0.116,-0.010000000000000009,0.13
0.1165,-0.020000000000000018,0.08
0.117,-0.010000000000000009,0.07
0.1175,-0.010000000000000009,0.1
0.118,-0.020000000000000018,0.1
0.1185,0.0,0.09
0.119,-0.010000000000000009,0.34
0.1195,-0.010000000000000009,0.06
0.12,-0.010000000000000009,0.1
0.1205,0.0,0.1
0.121,0.010000000000000009,0.14
0.121501,0.0,0.04
0.122,-0.010000000000000009,0.13
0.1225,-0.010000000000000009,0.1
0.123,-0.010000000000000009,0.18
0.1235,0.0,0.06
0.124,-0.010000000000000009,0.08
0.1245,-0.010000000000000009,0.18
0.125,-0.010000000000000009,-0.02
0.1255,-0.010000000000000009,0.24
0.126,-0.010000000000000009,0.22
0.126501,0.0,-0.02
0.127,0.0,0.08
0.1275,-0.010000000000000009,0.18
0.128,0.0,0.09
0.128501,-0.020000000000000018,0.1
0.129,0.0,0.2
0.1295,-0.010000000000000009,0.56
0.13,-0.010000000000000009,0.22
0.130501,0.0,0.17
0.131,-0.020000000000000018,0.34
0.1315,0.0,0.15
0.132,-0.010000000000000009,0.09
0.1325,-0.030000000000000027,0.17
0.133,-0.010000000000000009,0.01
0.1335,-0.010000000000000009,0.27
0.134,0.0,0.18
0.1345,0.0,0.04
0.135001,-0.010000000000000009,0.15
0.135501,-0.010000000000000009,0.02
0.136,-0.010000000000000009,0.07
0.1365,0.0,0.11
0.137,-0.020000000000000018,0.17
0.1375,-0.010000000000000009,-0.04
0.138,0.0,0.1
0.1385,0.0,0.05
0.139,0.0,0.15
0.1395,-0.010000000000000009,0.16
0.14,0.010000000000000009,0.09
0.1405,0.0,0.06
0.141,-0.010000000000000009,0.05
0.1415,0.0,0.12
0.142,0.0,0.23
0.1425,0.0,0.16
0.143,0.0,0.19
0.1435,-0.020000000000000018,0.1
0.144,-0.010000000000000009,0.18
0.1445,-0.020000000000000018,0.05
0.145,-0.010000000000000009,0.19
0.145501,0.0,0.05
0.146,-0.020000000000000018,0.02
0.1465,-0.010000000000000009,0.09
0.147,-0.010000000000000009,0.03
0.1475,-0.010000000000000009,-0.02
0.148,-0.010000000000000009,0.2
0.1485,-0.010000000000000009,0.1
0.149,-0.010000000000000009,0.15
0.1495,-0.010000000000000009,0.22
0.15,-0.020000000000000018,0.05
0.1505,-0.010000000000000009,-0.07
0.151,0.010000000000000009,0.17
0.1515,-0.010000000000000009,0.18
0.152,-0.010000000000000009,0.22
0.1525,0.0,0.09
0.153,-0.020000000000000018,0.07
0.1535,-0.010000000000000009,0.17
0.154,-0.020000000000000018,0.25
0.1545,-0.010000000000000009,0.11
0.155,-0.010000000000000009,0.26
0.1555,0.0,0.08
0.156,-0.010000000000000009,0.21
0.156501,-0.030000000000000027,0.15
0.157,-0.010000000000000009,0.13
0.1575,-0.010000000000000009,0.05
0.158,-0.010000000000000009,0.04
0.1585,-0.010000000000000009,0.11
0.159,0.0,-0.06
0.1595,-0.010000000000000009,0.04
0.16,-0.010000000000000009,0.06
0.1605,-0.010000000000000009,0.14
0.161001,-0.020000000000000018,0.16
0.1615,-0.020000000000000018,0.17
0.162,-0.010000000000000009,0.23
0.1625,-0.010000000000000009,0.23
0.163,-0.030000000000000027,0.05
0.1635,-0.010000000000000009,0.16
0.164,0.010000000000000009,0.17
0.1645,0.0,0.22
0.165,-0.020000000000000018,0.11
0.1655,-0.010000000000000009,0.04
0.166,0.010000000000000009,0.13
0.1665,0.0,-0.08
0.167,-0.020000000000000018,0.18
0.1675,0.0,0.19
0.168,-0.010000000000000009,0.09
0.168501,0.0,0.11
0.169,-0.010000000000000009,0.27
0.1695,-0.010000000000000009,0.09
0.17,-0.020000000000000018,0.23
0.1705,-0.010000000000000009,0.02
0.171,-0.020000000000000018,0.15
0.1715,-0.030000000000000027,0.14
0.172001,-0.020000000000000018,0.07
0.1725,-0.010000000000000009,0.07
0.173,-0.020000000000000018,0.01
0.1735,-0.020000000000000018,0.02
0.174,-0.020000000000000018,0.18
0.1745,-0.010000000000000009,0.08
0.175,-0.020000000000000018,0.19
0.1755,-0.010000000000000009,0.02
0.176,-0.010000000000000009,0.04
0.1765,-0.020000000000000018,0.03
0.177,0.0,0.05
0.1775,-0.020000000000000018,0.12
0.178,-0.010000000000000009,0.15
0.1785,-0.010000000000000009,0.04
0.179,0.0,0.09
0.179501,-0.010000000000000009,0.07
0.18,-0.010000000000000009,0.21
0.1805,-0.010000000000000009,0.03
0.181,0.0,0.22
0.1815,-0.010000000000000009,-0.17
0.182,-0.020000000000000018,0.02
0.1825,-0.010000000000000009,0.18
0.183,-0.020000000000000018,0.2
0.183501,-0.010000000000000009,0.07
0.184,-0.010000000000000009,0.06
0.184501,-0.010000000000000009,0.09
0.185,0.0,0.1
0.185501,-0.010000000000000009,0.27
0.186,-0.010000000000000009,0.11
0.1865,-0.020000000000000018,0.04
0.187,-0.010000000000000009,0.21
0.1875,-0.020000000000000018,0.06
0.188,0.0,0.25
0.1885,-0.010000000000000009,0.3
0.189,-0.010000000000000009,0.23
0.189501,-0.010000000000000009,0.06
0.19,-0.010000000000000009,0.16
0.1905,-0.020000000000000018,0.34
0.191,0.0,-0.08
0.191501,-0.020000000000000018,0.2
0.192,-0.010000000000000009,0.07
0.1925,-0.020000000000000018,0.12
0.193,-0.020000000000000018,0.01
0.1935,-0.020000000000000018,0.02
0.194,-0.020000000000000018,0.12
0.1945,-0.010000000000000009,-0.02
0.195,-0.020000000000000018,0.12
0.1955,-0.010000000000000009,0.08
0.196,-0.010000000000000009,0.14
0.1965,-0.020000000000000018,0.07
0.197,-0.010000000000000009,-0.08
0.1975,-0.010000000000000009,0.21
0.198,-0.010000000000000009,0.32
0.1985,-0.010000000000000009,0.35
0.199,-0.010000000000000009,0.03
0.1995,-0.020000000000000018,0.18
0.2,-0.020000000000000018,0.07
0.2005,-0.010000000000000009,0.01
0.201,-0.010000000000000009,0.05
0.2015,-0.010000000000000009,0.07
0.202,-0.020000000000000018,0.49
0.2025,0.0,0.06
0.203,-0.010000000000000009,0.12
0.2035,-0.020000000000000018,0.15
0.204,-0.020000000000000018,0.15
0.2045,-0.010000000000000009,-0.11
0.205,-0.010000000000000009,0.16
0.2055,-0.010000000000000009,0.09
0.206,-0.020000000000000018,0.27
0.2065,0.0,0.25
0.207,-0.020000000000000018,0.18
0.207501,-0.020000000000000018,0.05
0.208,-0.020000000000000018,0.11
0.2085,-0.020000000000000018,0.09
0.209,-0.020000000000000018,0.06
0.2095,-0.020000000000000018,0.4
0.21,-0.010000000000000009,0.18
0.2105,-0.020000000000000018,-0.04
0.211,-0.010000000000000009,0.03
0.2115,-0.010000000000000009,0.02
0.212,-0.020000000000000018,0.23
0.212501,-0.020000000000000018,0.13
0.213,-0.020000000000000018,-0.16
0.2135,-0.020000000000000018,0.42
0.214,-0.020000000000000018,-0.1
0.2145,-0.010000000000000009,0.09
0.215,-0.020000000000000018,0.3
0.2155,-0.020000000000000018,0.09
0.216,-0.030000000000000027,0.01
0.2165,-0.020000000000000018,-0.0
0.217,-0.020000000000000018,0.01
0.2175,-0.020000000000000018,0.18
0.218,-0.020000000000000018,0.2
0.2185,-0.010000000000000009,0.04
0.219,-0.010000000000000009,0.17
0.2195,-0.020000000000000018,0.24
0.22,-0.010000000000000009,0.01
0.2205,-0.010000000000000009,0.06
0.221,-0.020000000000000018,0.18
0.2215,-0.010000000000000009,0.23
0.222,-0.020000000000000018,0.2
0.2225,-0.010000000000000009,0.01
0.223,-0.010000000000000009,-0.05
0.2235,-0.010000000000000009,0.36
0.224,-0.010000000000000009,0.06
0.2245,-0.010000000000000009,0.1
0.225,-0.010000000000000009,0.13
0.2255,-0.020000000000000018,0.08
0.226,-0.020000000000000018,0.19
0.226501,-0.010000000000000009,-0.23
0.227,0.0,0.02
0.2275,-0.020000000000000018,0.33
0.228,-0.030000000000000027,-0.02
0.2285,-0.010000000000000009,-0.05
0.229,-0.010000000000000009,0.1
0.2295,-0.020000000000000018,0.14
0.23,-0.020000000000000018,-0.0
0.2305,-0.020000000000000018,0.14
0.231,0.0,0.01
0.2315,-0.010000000000000009,0.05
0.232,-0.020000000000000018,0.16
0.2325,-0.010000000000000009,0.42
0.233,-0.030000000000000027,0.07
0.2335,-0.020000000000000018,0.03
0.234,-0.020000000000000018,0.18
0.2345,-0.010000000000000009,-0.13
0.235,-0.030000000000000027,0.21
0.2355,-0.010000000000000009,0.06
0.236,-0.010000000000000009,-0.16
0.236501,-0.010000000000000009,0.21
0.237,-0.020000000000000018,0.01
0.237501,-0.010000000000000009,0.01
0.238,-0.010000000000000009,0.18
0.2385,-0.010000000000000009,0.1
0.239,-0.020000000000000018,0.2
0.2395,-0.010000000000000009,0.08
0.24,-0.020000000000000018,0.25
0.2405,-0.020000000000000018,0.14
0.241,-0.020000000000000018,0.15
0.241501,-0.030000000000000027,0.16
0.242,-0.030000000000000027,0.18
0.2425,-0.010000000000000009,0.03
0.243,-0.040000000000000036,0.12
0.2435,-0.020000000000000018,0.16
0.244,-0.020000000000000018,-0.0
0.2445,-0.030000000000000027,0.17
0.245,-0.010000000000000009,0.17
0.2455,-0.020000000000000018,0.1
0.246,-0.020000000000000018,0.13
0.246501,-0.010000000000000009,0.05
0.247,-0.010000000000000009,-0.04
0.2475,-0.020000000000000018,0.14
0.248,-0.030000000000000027,0.1
0.2485,0.0,0.14
0.249,-0.010000000000000009,0.03
0.2495,-0.010000000000000009,-0.02
0.25,-0.030000000000000027,-0.03
0.2505,-0.030000000000000027,0.1
0.251,-0.020000000000000018,0.1
0.2515,-0.020000000000000018,-0.0
0.252,0.0,0.02
0.252501,-0.020000000000000018,0.11
0.253,-0.010000000000000009,0.26
0.2535,-0.010000000000000009,0.07
0.254,-0.020000000000000018,0.04
0.254501,-0.020000000000000018,0.13
0.255,-0.020000000000000018,0.31
0.2555,-0.010000000000000009,0.27
0.256,-0.020000000000000018,0.14
0.2565,-0.030000000000000027,0.06
0.257,-0.010000000000000009,0.13
0.2575,-0.020000000000000018,0.11
0.258,-0.020000000000000018,0.13
0.2585,-0.010000000000000009,0.05
0.259,-0.020000000000000018,-0.0
0.259501,-0.010000000000000009,0.05
0.26,-0.020000000000000018,0.08
0.2605,-0.020000000000000018,0.42
0.261,-0.020000000000000018,0.03
0.261501,-0.010000000000000009,0.14
0.262,-0.020000000000000018,0.34
0.262501,-0.020000000000000018,0.33
0.263,-0.010000000000000009,0.07
0.2635,-0.020000000000000018,0.05
0.264,-0.010000000000000009,0.36
0.2645,-0.030000000000000027,0.06
0.265,-0.020000000000000018,0.13
0.2655,-0.020000000000000018,0.07
0.266001,-0.020000000000000018,-0.06
0.2665,-0.010000000000000009,0.02
0.267,-0.020000000000000018,0.23
0.2675,-0.020000000000000018,0.11
0.268,-0.030000000000000027,0.21
0.2685,-0.020000000000000018,0.08
0.269,-0.020000000000000018,0.1
0.2695,-0.030000000000000027,0.1
0.27,-0.010000000000000009,0.11
0.270501,-0.030000000000000027,-0.01
0.271,-0.020000000000000018,0.06
0.2715,-0.020000000000000018,0.03
0.272,-0.020000000000000018,0.1
0.272501,-0.020000000000000018,0.05
0.273,-0.010000000000000009,0.13
0.273501,-0.020000000000000018,0.1
0.274,-0.020000000000000018,0.28
0.2745,-0.010000000000000009,0.14
0.275,-0.020000000000000018,0.01
0.275501,0.0,0.03
0.276,-0.030000000000000027,0.25
0.2765,-0.010000000000000009,0.11
0.277,-0.020000000000000018,0.16
0.2775,-0.010000000000000009,0.06
0.278,-0.010000000000000009,0.14
0.2785,-0.030000000000000027,0.19
0.279,-0.020000000000000018,-0.17
0.2795,-0.030000000000000027,0.34
0.28,-0.030000000000000027,0.18
0.280501,-0.010000000000000009,0.16
0.281,-0.020000000000000018,0.1
0.2815,-0.020000000000000018,0.07
0.282,-0.010000000000000009,0.1
0.282501,-0.010000000000000009,0.03
0.283,-0.010000000000000009,0.2
0.2835,-0.010000000000000009,0.16
0.284,-0.010000000000000009,0.16
0.284501,-0.010000000000000009,-0.04
0.285,-0.030000000000000027,0.09
0.2855,-0.020000000000000018,-0.05
0.286,-0.010000000000000009,0.08
0.2865,-0.030000000000000027,0.2
0.287,-0.030000000000000027,0.24
0.2875,-0.030000000000000027,0.15
0.288,-0.020000000000000018,0.09
0.2885,-0.010000000000000009,-0.06
0.289,-0.020000000000000018,0.03
0.289501,0.0,0.05
0.29,-0.010000000000000009,0.12
0.2905,-0.020000000000000018,0.06
0.291,-0.020000000000000018,0.06
0.2915,-0.020000000000000018,0.1
0.292,-0.010000000000000009,0.2
0.2925,-0.010000000000000009,0.23
0.293,-0.030000000000000027,0.12
0.2935,-0.010000000000000009,0.02
0.294,-0.020000000000000018,-0.06
0.294501,-0.010000000000000009,0.08
0.295,-0.020000000000000018,-0.07
0.2955,-0.030000000000000027,0.14
0.296,-0.010000000000000009,0.22
0.2965,-0.020000000000000018,-0.1
0.297,-0.010000000000000009,0.06
0.2975,-0.010000000000000009,0.05
0.298,-0.020000000000000018,0.12
0.2985,-0.010000000000000009,0.13
0.299,-0.010000000000000009,0.04
0.2995,-0.020000000000000018,0.06
0.3,-0.020000000000000018,-0.19
0.3005,-0.010000000000000009,0.18
0.301,-0.010000000000000009,0.15
0.3015,-0.010000000000000009,0.11
0.302,-0.030000000000000027,0.36
0.302501,-0.010000000000000009,0.05
0.303,-0.030000000000000027,0.1
0.3035,-0.020000000000000018,0.11
0.304,-0.010000000000000009,0.1
0.3045,-0.010000000000000009,0.13
0.305,0.0,0.12
0.3055,-0.010000000000000009,0.09
0.306,-0.010000000000000009,0.35
0.3065,-0.010000000000000009,0.4
0.307,-0.020000000000000018,0.2
0.307501,-0.010000000000000009,-0.08
0.308,-0.010000000000000009,0.14
0.3085,-0.010000000000000009,0.07
0.309,0.0,0.19
0.309501,0.0,0.1
0.31,-0.010000000000000009,-0.05
0.3105,-0.010000000000000009,0.04
0.311,-0.010000000000000009,-0.02
0.3115,-0.010000000000000009,-0.0
0.312,-0.010000000000000009,0.01
0.3125,-0.020000000000000018,0.06
0.313,-0.010000000000000009,0.17
0.3135,0.0,0.15
0.314,-0.020000000000000018,-0.06
0.3145,-0.010000000000000009,0.1
0.315,-0.020000000000000018,0.18
0.3155,0.0,0.21
0.316,-0.010000000000000009,-0.17
0.3165,-0.030000000000000027,0.13
0.317,-0.020000000000000018,-0.21
0.317501,-0.010000000000000009,-0.09
0.318,-0.010000000000000009,0.18
0.3185,-0.010000000000000009,0.07
0.319,-0.010000000000000009,0.19
0.3195,-0.010000000000000009,0.21
0.32,-0.010000000000000009,0.14
0.3205,-0.020000000000000018,0.23
0.321,0.0,0.16
0.3215,-0.010000000000000009,0.03
0.322,-0.020000000000000018,0.03
0.3225,-0.010000000000000009,0.08
0.323,-0.030000000000000027,0.04
0.3235,-0.010000000000000009,0.16
0.324,-0.020000000000000018,0.05
0.3245,-0.010000000000000009,-0.05
0.325,0.0,-0.0
0.3255,0.0,0.15
0.326,0.010000000000000009,-0.03
0.3265,0.0,0.08
0.327,-0.010000000000000009,0.26
0.327501,-0.010000000000000009,0.45
0.328,0.0,0.06
0.3285,0.0,0.05
0.329,-0.020000000000000018,-0.0
0.329501,0.0,-0.03
0.33,0.0,0.18
0.3305,-0.020000000000000018,0.08
0.331,0.0,0.09
0.3315,-0.010000000000000009,0.12
0.332,0.0,0.02
0.3325,-0.010000000000000009,0.27
0.333,-0.020000000000000018,0.12
0.3335,-0.010000000000000009,0.18
0.334,0.0,0.2
0.3345,-0.010000000000000009,0.3
0.335,-0.010000000000000009,0.06
0.335501,-0.040000000000000036,0.06
0.336,-0.010000000000000009,0.06
0.336501,0.0,-0.14
0.337,-0.010000000000000009,0.03
0.3375,-0.020000000000000018,0.07
0.338,-0.010000000000000009,0.11
0.338501,-0.020000000000000018,0.14
0.339,-0.010000000000000009,0.03
0.3395,0.0,0.13
0.34,-0.020000000000000018,0.06
0.340501,-0.010000000000000009,0.14
0.341,-0.010000000000000009,0.05
0.3415,0.0,0.02
0.342,-0.010000000000000009,0.1
0.342501,0.0,0.03
0.343,-0.010000000000000009,0.09
0.343501,-0.010000000000000009,-0.11
0.344,0.010000000000000009,-0.0
0.3445,-0.010000000000000009,-0.2
0.345,0.0,0.05
0.3455,-0.010000000000000009,0.05
0.346,-0.030000000000000027,0.1
0.346501,0.0,0.08
0.347,-0.010000000000000009,-0.18
0.3475,-0.020000000000000018,0.04
0.348,-0.010000000000000009,-0.03
0.3485,0.0,0.09
0.349,-0.010000000000000009,0.12
0.3495,0.0,0.29
0.35,0.0,0.02
0.3505,-0.010000000000000009,-0.0
0.351,-0.010000000000000009,-0.06
0.3515,-0.020000000000000018,0.06
0.352,-0.020000000000000018,0.22
0.352501,0.0,0.11
0.353,-0.010000000000000009,0.27
0.3535,-0.020000000000000018,0.24
0.354,-0.010000000000000009,0.1
0.3545,-0.010000000000000009,0.12
0.355,0.0,0.3
0.3555,0.010000000000000009,0.06
0.356,0.0,0.22
0.3565,-0.010000000000000009,0.08
0.357,-0.010000000000000009,0.16
0.3575,0.010000000000000009,0.11
0.358,-0.010000000000000009,0.01
0.3585,-0.010000000000000009,0.23
0.359,-0.010000000000000009,-0.07
0.3595,-0.020000000000000018,0.1
0.36,-0.020000000000000018,-0.34
0.3605,-0.010000000000000009,0.44
0.361,-0.010000000000000009,-0.07
0.3615,0.0,0.04
0.362,0.0,0.14
0.3625,-0.020000000000000018,0.2
0.363,-0.010000000000000009,0.05
0.3635,-0.010000000000000009,0.11
0.364,-0.020000000000000018,0.11
0.3645,0.0,-0.01
0.365,-0.010000000000000009,0.15
0.365501,0.0,0.02
0.366,-0.010000000000000009,0.04
0.366501,0.0,0.26
0.367,0.0,0.17
0.367501,0.0,0.03
0.368,-0.010000000000000009,0.29
0.3685,-0.020000000000000018,0.18
0.369,0.0,0.16
0.3695,-0.010000000000000009,0.14
0.37,-0.010000000000000009,-0.02
0.370501,-0.020000000000000018,0.07
0.371,0.0,0.04
0.3715,-0.010000000000000009,0.04
0.372,-0.010000000000000009,0.19
0.3725,0.0,0.02
0.373,-0.010000000000000009,0.24
0.3735,-0.010000000000000009,-0.04
0.374,-0.010000000000000009,0.08
0.3745,-0.020000000000000018,0.19
0.375,-0.020000000000000018,0.28
0.3755,-0.010000000000000009,0.1
0.376,-0.010000000000000009,-0.08
0.3765,0.0,0.1
0.377,0.0,0.03
0.3775,0.0,0.09
0.378,-0.010000000000000009,-0.07
0.3785,-0.010000000000000009,0.34
0.379,-0.030000000000000027,0.17
0.379501,-0.010000000000000009,0.25
0.38,-0.010000000000000009,0.18
0.380501,0.0,0.06
0.381,0.0,0.18
0.3815,-0.020000000000000018,0.03
0.382,-0.020000000000000018,0.07
0.3825,0.0,0.07
0.383,-0.010000000000000009,0.12
0.3835,0.0,0.14
0.384,-0.020000000000000018,0.1
0.3845,-0.010000000000000009,-0.07
0.385,0.0,0.18
0.3855,0.0,0.12
0.386001,0.0,0.13
0.3865,-0.010000000000000009,0.22
0.387,-0.010000000000000009,0.14
0.3875,-0.010000000000000009,0.15
0.388,0.010000000000000009,0.06
0.3885,-0.010000000000000009,-0.04
0.389,-0.020000000000000018,0.3
0.3895,0.0,0.2
0.39,-0.010000000000000009,0.3
0.3905,0.0,-0.0
0.391,-0.010000000000000009,0.22
0.3915,-0.010000000000000009,-0.19
0.392,-0.010000000000000009,0.11
0.3925,-0.010000000000000009,-0.33
0.393,0.0,0.24
0.3935,0.0,0.04
0.394,-0.010000000000000009,0.1
0.3945,-0.010000000000000009,0.04
0.395,0.0,0.06
0.3955,0.010000000000000009,-0.28
0.396,0.0,0.18
