Time (s),A0 (g),Force(N)
0.0405,-0.010000000000000009,0.12
0.041001,0.0,-0.01
0.0415,-0.010000000000000009,0.04
0.042,0.0,0.12
0.0425,-0.010000000000000009,0.19
0.043001,-0.010000000000000009,0.18
0.0435,0.0,0.37
0.044,-0.010000000000000009,0.09
0.0445,-0.010000000000000009,0.08
0.045,-0.010000000000000009,0.18
0.0455,-0.010000000000000009,0.12
0.046,0.0,0.15
0.0465,0.0,-0.0
0.047,-0.010000000000000009,0.1
0.0475,0.0,0.19
0.048,0.0,0.18
0.0485,-0.010000000000000009,0.1
0.049,-0.010000000000000009,0.26
0.0495,-0.010000000000000009,-0.05
0.05,0.0,0.06
0.0505,-0.010000000000000009,0.07
0.051,-0.010000000000000009,0.36
0.0515,-0.010000000000000009,0.14
0.052001,0.0,0.16
0.0525,-0.010000000000000009,0.44
0.053,-0.020000000000000018,0.27
0.0535,0.0,0.31
0.054,-0.010000000000000009,-0.05
0.0545,-0.010000000000000009,0.13
0.055,0.0,-0.01
0.0555,0.010000000000000009,0.05
0.056,-0.020000000000000018,0.12
0.0565,-0.010000000000000009,0.17
0.057,-0.010000000000000009,0.04
0.0575,-0.010000000000000009,0.06
0.058,-0.010000000000000009,0.02
0.0585,-0.020000000000000018,0.23
0.059,0.0,0.18
0.0595,-0.010000000000000009,0.08
0.06,-0.010000000000000009,-0.12
0.0605,-0.010000000000000009,0.25
0.061,-0.020000000000000018,-0.03
0.0615,-0.010000000000000009,0.3
0.062,-0.010000000000000009,0.2
0.0625,-0.010000000000000009,0.29
0.063,-0.010000000000000009,0.16
0.0635,-0.020000000000000018,0.15
0.064001,-0.020000000000000018,0.1
0.0645,-0.010000000000000009,0.18
0.065,-0.010000000000000009,0.11
0.0655,-0.010000000000000009,0.06
0.066,-0.010000000000000009,0.24
0.0665,0.0,0.14
0.067,-0.010000000000000009,0.32
0.0675,0.0,0.25
0.068,0.0,0.16
0.0685,-0.010000000000000009,0.2
0.069,0.0,0.01
0.0695,0.0,0.19
0.07,-0.020000000000000018,-0.01
0.0705,-0.010000000000000009,0.29
0.071,-0.010000000000000009,0.16
0.0715,-0.010000000000000009,-0.16
0.072,0.0,-0.15
0.0725,-0.010000000000000009,0.2
0.073,-0.010000000000000009,0.28
0.0735,-0.010000000000000009,0.03
0.074,-0.010000000000000009,0.01
0.0745,-0.020000000000000018,0.02
0.075001,-0.010000000000000009,0.16
0.075501,-0.010000000000000009,0.11
0.076,-0.010000000000000009,0.29
0.0765,0.0,-0.07
0.077,0.0,0.24
0.0775,-0.010000000000000009,0.21
0.078,-0.020000000000000018,0.17
0.0785,-0.020000000000000018,0.15
0.079,-0.010000000000000009,0.18
0.0795,-0.010000000000000009,0.01
0.08,-0.010000000000000009,0.18
0.0805,-0.020000000000000018,0.15
0.081,-0.010000000000000009,0.16
0.0815,-0.020000000000000018,0.13
0.082,-0.010000000000000009,0.23
0.0825,-0.010000000000000009,0.12
0.083,-0.010000000000000009,0.1
0.0835,-0.010000000000000009,0.25
0.084,0.010000000000000009,0.17
0.0845,0.0,-0.03
0.085,-0.010000000000000009,0.17
0.0855,-0.010000000000000009,-0.02
0.086,-0.010000000000000009,-0.16
0.0865,0.0,0.03
0.087,-0.010000000000000009,0.09
0.0875,-0.010000000000000009,0.15
0.088,-0.010000000000000009,0.21
0.0885,0.0,0.04
0.089,0.0,0.17
0.0895,0.0,0.21
0.09,0.0,0.22
0.0905,-0.040000000000000036,0.07
0.091001,-0.010000000000000009,0.28
0.0915,-0.010000000000000009,0.22
0.092,-0.020000000000000018,0.04
0.0925,0.0,0.12
0.093001,-0.010000000000000009,0.13
0.0935,-0.020000000000000018,0.09
0.094,-0.020000000000000018,0.36
0.0945,-0.010000000000000009,0.07
0.095,0.0,0.15
0.0955,-0.010000000000000009,0.24
0.096,-0.010000000000000009,0.19
0.0965,-0.010000000000000009,-0.11
0.097,-0.010000000000000009,0.18
0.0975,-0.010000000000000009,0.15
0.098,-0.010000000000000009,0.16
0.0985,-0.010000000000000009,0.17
0.099,-0.010000000000000009,0.1
0.0995,-0.010000000000000009,0.19
0.1,-0.010000000000000009,0.1
0.1005,-0.010000000000000009,0.08
0.101,0.0,0.07
0.1015,-0.020000000000000018,0.1
0.102001,-0.020000000000000018,0.09
0.1025,0.010000000000000009,0.27
0.103,-0.010000000000000009,0.04
0.1035,-0.010000000000000009,0.04
0.104,0.0,-0.06
0.104501,-0.010000000000000009,-0.23
0.105,-0.010000000000000009,0.18
0.1055,-0.010000000000000009,-0.01
0.106,-0.010000000000000009,0.13
0.1065,-0.010000000000000009,0.03
0.107,-0.010000000000000009,0.1
0.1075,-0.010000000000000009,-0.13
0.108,-0.010000000000000009,0.15
0.1085,0.0,0.12
0.109,-0.010000000000000009,-0.01
0.1095,-0.010000000000000009,0.08
0.110001,-0.010000000000000009,0.06
0.1105,0.0,-0.11
0.111,-0.020000000000000018,0.34
0.1115,-0.010000000000000009,0.17
0.112,0.010000000000000009,0.07
0.1125,-0.010000000000000009,0.06
0.113,-0.010000000000000009,0.18
0.1135,-0.010000000000000009,-0.05
0.114001,-0.010000000000000009,0.13
0.1145,-0.020000000000000018,0.06
0.115001,-0.010000000000000009,0.13
0.1155,0.010000000000000009,0.15
0.116,-0.020000000000000018,0.04
0.1165,0.0,-0.07
0.117,0.0,0.11
0.1175,-0.010000000000000009,0.14
0.118,-0.010000000000000009,0.13
0.1185,-0.010000000000000009,0.46
0.119,-0.020000000000000018,0.22
0.1195,-0.020000000000000018,0.22
0.12,-0.010000000000000009,-0.1
0.1205,0.0,0.12
0.121001,-0.010000000000000009,-0.05
0.1215,-0.010000000000000009,0.17
0.122,-0.010000000000000009,0.05
0.1225,-0.010000000000000009,0.11
0.123,0.0,0.09
0.1235,-0.020000000000000018,0.07
0.124,-0.010000000000000009,0.1
0.1245,0.0,0.13
0.125,-0.010000000000000009,0.27
0.1255,0.0,0.15
0.126,-0.010000000000000009,0.1
0.1265,-0.010000000000000009,0.14
0.127,-0.010000000000000009,0.18
0.1275,-0.010000000000000009,0.27
0.128001,-0.010000000000000009,0.17
0.1285,-0.010000000000000009,0.2
0.129,-0.010000000000000009,0.18
0.1295,0.010000000000000009,0.16
0.13,-0.020000000000000018,-0.05
0.1305,-0.030000000000000027,0.04
0.131,0.0,0.01
0.1315,-0.010000000000000009,0.16
0.132,-0.010000000000000009,0.03
0.1325,-0.020000000000000018,0.01
0.133001,0.0,-0.06
0.1335,-0.010000000000000009,0.17
0.134,-0.010000000000000009,0.07
0.1345,0.0,0.1
0.135,-0.010000000000000009,0.19
0.1355,-0.020000000000000018,0.04
0.136,-0.020000000000000018,0.17
0.1365,-0.020000000000000018,0.27
0.137,-0.020000000000000018,0.21
0.1375,-0.020000000000000018,0.07
0.138,-0.010000000000000009,0.16
0.1385,-0.010000000000000009,0.13
0.139,-0.020000000000000018,0.17
0.1395,-0.020000000000000018,0.03
0.14,-0.010000000000000009,-0.05
0.1405,-0.020000000000000018,0.1
0.141,-0.020000000000000018,0.02
0.1415,-0.010000000000000009,0.2
0.142001,-0.020000000000000018,0.06
0.1425,-0.020000000000000018,0.11
0.143,-0.020000000000000018,0.14
0.1435,-0.010000000000000009,0.25
0.144,-0.020000000000000018,0.16
0.1445,-0.010000000000000009,0.06
0.145,-0.010000000000000009,0.03
0.1455,0.0,0.06
0.146,-0.010000000000000009,-0.15
0.146501,-0.020000000000000018,-0.13
0.147,-0.010000000000000009,0.11
0.1475,-0.020000000000000018,-0.03
0.148,-0.020000000000000018,0.09
0.1485,-0.020000000000000018,-0.03
0.149,-0.020000000000000018,0.07
0.1495,-0.010000000000000009,0.2
0.15,-0.020000000000000018,0.03
0.1505,-0.030000000000000027,-0.01
0.151,-0.020000000000000018,-0.03
0.1515,-0.020000000000000018,0.11
0.152,-0.010000000000000009,0.05
0.1525,-0.010000000000000009,0.18
0.153,-0.010000000000000009,0.07
0.1535,-0.020000000000000018,-0.0
0.154,-0.030000000000000027,-0.16
0.1545,-0.020000000000000018,0.16
0.155001,0.0,0.13
0.1555,-0.010000000000000009,0.28
0.156,-0.010000000000000009,0.2
0.156501,-0.010000000000000009,0.14
0.157,-0.020000000000000018,0.19
0.1575,-0.010000000000000009,0.36
0.158,-0.020000000000000018,0.1
0.1585,0.0,0.12
0.159,-0.010000000000000009,0.13
0.1595,-0.010000000000000009,0.21
0.16,-0.010000000000000009,0.27
0.1605,-0.020000000000000018,0.14
0.161,-0.020000000000000018,0.18
0.1615,-0.010000000000000009,-0.01
0.162,0.0,0.13
0.1625,-0.010000000000000009,0.17
0.163,-0.010000000000000009,0.22
0.1635,-0.010000000000000009,0.13
0.164,-0.010000000000000009,0.18
0.1645,-0.020000000000000018,0.1
0.165001,-0.030000000000000027,0.2
0.1655,-0.010000000000000009,0.22
0.166,-0.020000000000000018,0.27
0.1665,-0.010000000000000009,-0.04
0.167,-0.030000000000000027,0.25
0.1675,-0.020000000000000018,0.18
0.168,-0.020000000000000018,0.02
0.1685,-0.020000000000000018,0.32
0.169001,-0.010000000000000009,0.1
0.1695,-0.020000000000000018,0.27
0.17,-0.010000000000000009,0.44
0.1705,-0.010000000000000009,0.02
0.171,-0.010000000000000009,0.08
0.1715,-0.020000000000000018,0.12
0.172,-0.010000000000000009,0.11
0.1725,-0.020000000000000018,-0.03
0.173001,-0.010000000000000009,-0.06
0.1735,-0.020000000000000018,0.12
0.174001,0.0,-0.07
0.1745,-0.020000000000000018,0.09
0.175001,-0.040000000000000036,0.01
0.1755,-0.030000000000000027,0.15
0.176,-0.010000000000000009,0.01
0.1765,-0.020000000000000018,0.12
0.177,-0.030000000000000027,0.07
0.1775,-0.010000000000000009,0.06
0.178,-0.030000000000000027,0.13
0.1785,-0.010000000000000009,0.12
0.179,-0.020000000000000018,-0.02
0.1795,-0.010000000000000009,0.12
0.18,-0.020000000000000018,-0.07
0.1805,-0.030000000000000027,0.1
0.181,-0.020000000000000018,0.12
0.1815,-0.020000000000000018,0.25
0.182,-0.010000000000000009,0.22
0.1825,-0.020000000000000018,0.12
0.183,-0.020000000000000018,-0.06
0.1835,-0.030000000000000027,0.09
0.184,-0.010000000000000009,0.18
0.1845,-0.020000000000000018,0.12
0.185,-0.020000000000000018,0.1
0.1855,-0.020000000000000018,0.09
0.186,-0.020000000000000018,0.01
0.1865,-0.010000000000000009,-0.04
0.187,-0.020000000000000018,0.01
0.1875,-0.020000000000000018,0.11
0.188,-0.020000000000000018,0.18
0.1885,-0.020000000000000018,-0.01
0.189,-0.030000000000000027,0.11
0.1895,-0.010000000000000009,0.11
0.19,-0.020000000000000018,0.05
0.1905,-0.030000000000000027,0.15
0.191,-0.020000000000000018,0.19
0.1915,-0.010000000000000009,0.05
0.192,-0.010000000000000009,0.16
0.1925,-0.020000000000000018,0.26
0.193,-0.020000000000000018,0.12
0.1935,-0.020000000000000018,0.11
0.194001,0.0,0.17
0.1945,-0.030000000000000027,0.18
0.195,0.0,0.05
0.1955,-0.030000000000000027,0.13
0.196,-0.020000000000000018,0.07
0.1965,-0.020000000000000018,0.21
0.197,-0.020000000000000018,0.16
0.1975,-0.010000000000000009,-0.21
0.198,-0.020000000000000018,0.25
0.1985,-0.030000000000000027,0.25
0.199,-0.020000000000000018,0.37
0.1995,-0.030000000000000027,0.04
0.2,-0.030000000000000027,0.1
0.2005,-0.010000000000000009,0.13
0.201,-0.010000000000000009,0.21
0.2015,-0.020000000000000018,0.07
0.202,-0.020000000000000018,0.11
0.2025,-0.030000000000000027,0.11
0.203,-0.010000000000000009,0.4
0.2035,-0.020000000000000018,0.23
0.204,-0.020000000000000018,0.03
0.2045,-0.010000000000000009,0.04
0.205,-0.020000000000000018,0.06
0.2055,-0.030000000000000027,0.16
0.206,-0.020000000000000018,0.12
0.2065,-0.010000000000000009,0.08
0.207,0.010000000000000009,-0.03
0.2075,-0.010000000000000009,0.01
0.208,-0.010000000000000009,0.14
0.2085,-0.010000000000000009,0.1
0.209,-0.020000000000000018,0.27
0.2095,-0.020000000000000018,0.1
0.21,-0.010000000000000009,-0.02
0.2105,-0.020000000000000018,0.02
0.211001,-0.020000000000000018,0.11
0.2115,-0.030000000000000027,0.15
0.212,-0.010000000000000009,0.02
0.2125,-0.020000000000000018,-0.04
0.213,-0.010000000000000009,0.16
0.2135,-0.030000000000000027,-0.01
0.214,0.0,0.1
0.2145,-0.010000000000000009,0.18
0.215,-0.020000000000000018,0.04
0.2155,-0.020000000000000018,0.11
0.216001,-0.020000000000000018,0.18
0.2165,-0.020000000000000018,0.1
0.217,-0.020000000000000018,0.19
0.2175,-0.010000000000000009,0.1
0.218,-0.020000000000000018,0.08
0.2185,-0.020000000000000018,0.02
0.219001,-0.020000000000000018,0.09
0.2195,0.0,-0.03
0.22,-0.010000000000000009,0.07
0.2205,-0.010000000000000009,0.22
0.221,-0.020000000000000018,0.06
0.2215,0.0,0.17
0.222,-0.020000000000000018,0.06
0.2225,-0.030000000000000027,0.02
0.223,-0.020000000000000018,0.15
0.2235,-0.020000000000000018,0.01
0.224,-0.010000000000000009,0.05
0.2245,-0.010000000000000009,0.27
0.225,-0.010000000000000009,0.22
0.2255,-0.010000000000000009,0.03
0.226,-0.010000000000000009,0.18
0.2265,-0.010000000000000009,0.08
0.227,-0.010000000000000009,0.23
0.2275,-0.030000000000000027,0.13
0.228,-0.020000000000000018,-0.01
0.2285,-0.020000000000000018,-0.12
0.229,-0.030000000000000027,0.03
0.2295,-0.030000000000000027,0.01
0.23,-0.010000000000000009,0.18
0.2305,-0.020000000000000018,0.16
0.231,-0.030000000000000027,0.29
0.2315,-0.030000000000000027,0.18
0.232,-0.030000000000000027,-0.1
0.2325,-0.030000000000000027,0.3
0.233,-0.030000000000000027,0.1
0.2335,-0.020000000000000018,0.13
0.234,-0.010000000000000009,0.07
0.2345,-0.030000000000000027,0.06
0.235,-0.020000000000000018,0.18
0.2355,-0.010000000000000009,-0.01
0.236,-0.010000000000000009,0.16
0.2365,-0.010000000000000009,0.07
0.237001,-0.020000000000000018,0.18
0.2375,-0.010000000000000009,0.1
0.238,-0.010000000000000009,0.14
0.2385,-0.030000000000000027,-0.02
0.239001,-0.020000000000000018,0.14
0.2395,0.0,0.1
0.24,-0.010000000000000009,0.07
0.2405,-0.020000000000000018,0.03
0.241,-0.010000000000000009,0.02
0.2415,-0.020000000000000018,0.09
0.242,-0.020000000000000018,0.25
0.2425,-0.020000000000000018,0.14
0.243001,-0.030000000000000027,0.1
0.2435,-0.020000000000000018,0.18
0.244,0.0,0.13
0.2445,0.0,0.23
0.245,0.0,0.03
0.2455,-0.020000000000000018,0.02
0.246,-0.010000000000000009,0.01
0.2465,-0.010000000000000009,0.22
0.247,-0.020000000000000018,0.19
0.2475,-0.020000000000000018,0.15
0.248,-0.020000000000000018,0.12
0.2485,-0.020000000000000018,0.12
0.249,-0.020000000000000018,0.19
0.2495,-0.010000000000000009,0.17
0.25,-0.020000000000000018,0.1
0.2505,-0.010000000000000009,0.2
0.251,-0.010000000000000009,0.11
0.2515,-0.010000000000000009,0.1
0.252,-0.010000000000000009,0.18
0.2525,-0.020000000000000018,0.08
0.253,-0.010000000000000009,0.18
0.2535,-0.030000000000000027,0.15
0.254,-0.010000000000000009,-0.09
0.2545,-0.020000000000000018,0.14
0.255,-0.020000000000000018,-0.0
0.2555,-0.010000000000000009,0.06
0.256,-0.020000000000000018,0.09
0.2565,0.010000000000000009,0.1
0.257,-0.020000000000000018,0.1
0.2575,-0.010000000000000009,-0.07
0.258,-0.010000000000000009,0.08
0.2585,-0.020000000000000018,0.17
0.259,-0.010000000000000009,0.05
0.2595,-0.010000000000000009,0.17
0.26,-0.020000000000000018,0.13
0.2605,-0.010000000000000009,0.01
0.261,-0.010000000000000009,0.09
0.2615,-0.030000000000000027,0.16
0.262,-0.010000000000000009,0.05
0.2625,-0.010000000000000009,0.15
0.263,-0.030000000000000027,0.01
0.2635,0.0,0.14
0.264,-0.030000000000000027,0.01
0.2645,-0.010000000000000009,0.12
0.265,-0.020000000000000018,0.16
0.2655,-0.020000000000000018,0.14
0.266001,-0.010000000000000009,-0.04
0.2665,-0.010000000000000009,0.16
0.267001,-0.020000000000000018,0.21
0.2675,0.0,0.05
0.268,-0.020000000000000018,0.12
0.2685,-0.020000000000000018,0.04
0.269,-0.010000000000000009,0.11
0.2695,-0.010000000000000009,0.1
0.270001,-0.020000000000000018,-0.0
0.2705,0.0,0.25
0.271001,0.0,0.19
0.2715,-0.010000000000000009,0.09
0.272,-0.030000000000000027,0.49
0.2725,0.0,0.18
0.273,-0.020000000000000018,-0.06
0.2735,-0.010000000000000009,-0.12
0.274,-0.030000000000000027,0.27
0.2745,0.0,0.08
0.275,0.0,-0.0
0.2755,-0.010000000000000009,0.14
0.276,-0.010000000000000009,0.14
0.2765,-0.020000000000000018,0.18
0.277,-0.010000000000000009,0.29
0.2775,-0.010000000000000009,0.39
0.278001,-0.010000000000000009,0.36
0.2785,-0.010000000000000009,-0.07
0.279,-0.010000000000000009,-0.05
0.2795,-0.030000000000000027,0.07
0.28,-0.010000000000000009,0.17
0.2805,-0.010000000000000009,0.06
0.281,-0.020000000000000018,0.07
0.2815,-0.010000000000000009,-0.02
0.282001,-0.020000000000000018,-0.07
0.2825,0.0,0.17
0.283,-0.020000000000000018,0.11
0.2835,-0.020000000000000018,0.1
0.284,-0.010000000000000009,0.04
0.2845,-0.010000000000000009,0.09
0.285001,-0.020000000000000018,0.18
0.2855,-0.010000000000000009,0.01
0.286001,-0.010000000000000009,0.17
0.2865,-0.020000000000000018,0.13
0.287,-0.010000000000000009,0.14
0.2875,0.0,0.01
0.288,-0.010000000000000009,0.01
0.2885,-0.020000000000000018,0.17
0.289,-0.020000000000000018,0.1
0.2895,-0.010000000000000009,0.28
0.29,0.0,0.01
0.2905,-0.020000000000000018,0.04
0.291,-0.010000000000000009,0.12
0.2915,-0.020000000000000018,0.19
0.292,-0.010000000000000009,0.22
0.2925,-0.020000000000000018,-0.14
0.293,-0.010000000000000009,0.25
0.2935,-0.020000000000000018,0.18
0.294,0.0,0.24
0.2945,-0.020000000000000018,0.18
0.295,0.0,0.1
0.2955,-0.030000000000000027,0.07
0.296,-0.020000000000000018,0.09
0.2965,-0.010000000000000009,-0.17
0.297,-0.010000000000000009,-0.05
0.2975,-0.010000000000000009,0.53
0.298,-0.020000000000000018,0.17
0.2985,-0.020000000000000018,0.34
0.299001,-0.010000000000000009,0.05
0.2995,0.0,0.18
0.3,-0.010000000000000009,0.18
0.3005,-0.020000000000000018,0.04
0.301,-0.020000000000000018,0.05
0.3015,0.0,0.1
0.302,-0.010000000000000009,-0.03
0.3025,-0.020000000000000018,0.18
0.303001,-0.010000000000000009,0.17
0.3035,-0.010000000000000009,0.09
0.304,-0.010000000000000009,0.06
0.3045,-0.010000000000000009,-0.0
0.305,0.0,0.09
0.3055,-0.010000000000000009,0.18
0.306,0.0,0.26
0.3065,-0.030000000000000027,0.17
0.307,0.0,0.18
0.3075,-0.010000000000000009,-0.01
0.308,-0.010000000000000009,0.08
0.3085,-0.010000000000000009,0.18
0.309,0.0,-0.07
0.3095,0.0,0.09
0.310001,-0.010000000000000009,0.17
0.3105,-0.020000000000000018,0.01
0.311,-0.010000000000000009,0.42
0.3115,0.010000000000000009,0.18
0.312001,0.0,0.07
0.3125,0.010000000000000009,0.11
0.313,-0.020000000000000018,0.26
0.3135,-0.010000000000000009,0.01
0.314,-0.010000000000000009,0.06
0.3145,0.010000000000000009,0.01
0.315,-0.010000000000000009,0.08
0.3155,0.0,-0.07
0.316,-0.010000000000000009,0.27
0.3165,-0.010000000000000009,0.2
0.317,-0.010000000000000009,0.02
0.3175,-0.010000000000000009,0.06
0.318,0.0,0.08
0.3185,-0.010000000000000009,0.14
0.319,-0.010000000000000009,0.11
0.3195,-0.010000000000000009,0.09
0.32,-0.020000000000000018,0.29
0.3205,-0.010000000000000009,0.18
0.321001,0.0,0.09
0.3215,-0.010000000000000009,-0.17
0.322,-0.010000000000000009,0.22
0.3225,-0.010000000000000009,-0.03
0.323,-0.010000000000000009,0.09
0.3235,-0.010000000000000009,0.17
0.324,-0.010000000000000009,0.01
0.3245,-0.010000000000000009,0.1
0.325,0.0,0.12
0.3255,0.0,0.11
0.326,0.0,0.04
0.3265,-0.010000000000000009,0.1
0.327,-0.010000000000000009,0.09
0.3275,-0.010000000000000009,0.29
0.328,-0.010000000000000009,0.01
0.3285,-0.010000000000000009,0.12
0.329,-0.030000000000000027,0.14
0.3295,-0.010000000000000009,-0.07
0.33,0.0,0.1
0.3305,0.0,0.26
0.331,-0.010000000000000009,0.1
0.3315,-0.020000000000000018,0.08
0.332001,-0.010000000000000009,0.27
0.3325,-0.020000000000000018,0.18
0.333,0.0,0.05
0.3335,-0.010000000000000009,-0.02
0.334,0.0,0.13
0.3345,-0.020000000000000018,0.06
0.335001,0.0,0.15
0.3355,-0.010000000000000009,0.18
0.336,-0.010000000000000009,0.17
0.3365,-0.030000000000000027,0.1
0.337,-0.020000000000000018,0.16
0.3375,-0.010000000000000009,0.09
0.338,-0.010000000000000009,-0.01
0.3385,-0.020000000000000018,0.1
0.339,-0.010000000000000009,0.13
0.3395,-0.010000000000000009,0.18
0.34,0.0,0.04
0.3405,-0.010000000000000009,0.19
0.341,-0.010000000000000009,0.1
0.3415,0.0,0.13
0.342001,0.0,0.06
0.3425,-0.010000000000000009,0.24
0.343001,-0.010000000000000009,0.17
0.3435,0.0,0.1
0.344001,-0.020000000000000018,0.15
0.3445,-0.020000000000000018,0.15
0.345,-0.010000000000000009,0.04
0.3455,-0.020000000000000018,0.27
0.346,-0.010000000000000009,-0.11
0.3465,-0.020000000000000018,0.06
0.347001,0.0,-0.1
0.3475,-0.010000000000000009,0.12
0.348,-0.010000000000000009,0.07
0.3485,0.0,0.18
0.349,-0.010000000000000009,0.18
0.3495,0.0,0.48
0.35,-0.010000000000000009,0.12
0.3505,-0.010000000000000009,0.13
0.351,0.0,0.17
0.3515,-0.010000000000000009,0.21
0.352,0.010000000000000009,0.16
0.3525,-0.020000000000000018,-0.0
0.353,-0.010000000000000009,0.12
0.3535,-0.010000000000000009,-0.07
0.354,0.0,0.44
0.3545,-0.020000000000000018,0.17
0.355,0.0,0.18
0.3555,0.010000000000000009,0.09
0.356,-0.010000000000000009,0.46
0.3565,-0.020000000000000018,-0.19
0.357,-0.020000000000000018,0.19
0.3575,0.0,0.04
0.358,-0.010000000000000009,0.08
0.3585,-0.010000000000000009,0.03
0.359,-0.010000000000000009,0.18
0.3595,-0.020000000000000018,0.09
0.36,-0.020000000000000018,0.15
0.3605,-0.020000000000000018,0.18
0.361,-0.010000000000000009,0.03
0.3615,0.0,0.29
0.362,0.0,0.56
0.3625,-0.010000000000000009,0.06
0.363,-0.010000000000000009,0.11
0.3635,-0.020000000000000018,0.13
0.364001,0.0,-0.01
0.3645,-0.010000000000000009,-0.04
0.365,0.0,0.23
0.3655,-0.010000000000000009,0.14
0.366,0.0,0.01
0.3665,-0.010000000000000009,0.15
0.367,-0.010000000000000009,0.12
0.3675,0.0,0.15
0.368,-0.020000000000000018,-0.07
0.3685,-0.010000000000000009,0.18
0.369001,0.0,-0.16
0.3695,-0.010000000000000009,0.09
0.37,0.0,-0.04
0.3705,0.0,0.01
0.371,0.010000000000000009,-0.12
0.3715,0.0,0.23
0.372001,-0.010000000000000009,-0.05
0.3725,0.0,0.07
0.373,-0.010000000000000009,0.17
0.3735,-0.010000000000000009,0.14
0.374,0.0,0.01
0.3745,-0.010000000000000009,0.08
0.375001,0.0,0.15
0.3755,-0.010000000000000009,0.17
0.376,-0.010000000000000009,0.06
0.3765,-0.010000000000000009,0.1
0.377,-0.010000000000000009,-0.01
0.3775,-0.010000000000000009,0.37
0.378,0.0,0.13
0.3785,-0.010000000000000009,0.27
0.379,-0.020000000000000018,0.27
0.3795,-0.020000000000000018,0.17
0.38,-0.010000000000000009,0.05
0.3805,-0.010000000000000009,-0.06
0.381,0.010000000000000009,0.22
0.3815,-0.010000000000000009,0.03
0.382,-0.020000000000000018,0.21
0.3825,-0.010000000000000009,0.16
0.383,-0.010000000000000009,0.14
0.3835,-0.010000000000000009,0.1
0.384,-0.010000000000000009,0.03
0.3845,-0.010000000000000009,0.07
0.385,-0.010000000000000009,-0.0
0.3855,0.010000000000000009,0.06
0.386,-0.010000000000000009,0.24
0.3865,0.0,-0.0
0.387,-0.010000000000000009,0.45
0.3875,-0.010000000000000009,0.07
0.388,0.0,0.02
0.3885,-0.010000000000000009,-0.07
0.389001,-0.010000000000000009,0.15
0.3895,-0.020000000000000018,0.28
0.390001,-0.020000000000000018,0.13
0.3905,0.010000000000000009,-0.1
0.391,-0.020000000000000018,-0.01
0.3915,0.0,0.11
0.392001,-0.010000000000000009,0.1
0.3925,-0.010000000000000009,0.15
0.393,-0.010000000000000009,0.18
0.3935,-0.010000000000000009,0.26
