Time (s),A0 (g),Force(N)
1.732,-0.020000000000000018,0.4
1.732501,-0.020000000000000018,0.41
1.733,-0.030000000000000027,0.17
1.733501,-0.030000000000000027,0.23
1.734,-0.020000000000000018,0.27
1.7345,-0.020000000000000018,0.18
1.735,-0.020000000000000018,-0.02
1.7355,-0.030000000000000027,0.21
1.736,-0.020000000000000018,0.13
1.7365,-0.030000000000000027,0.11
1.737,-0.030000000000000027,0.32
1.7375,-0.020000000000000018,0.21
1.738,-0.020000000000000018,0.12
1.7385,-0.030000000000000027,0.14
1.739,-0.020000000000000018,0.1
1.7395,-0.010000000000000009,0.1
1.74,-0.010000000000000009,0.2
1.740501,-0.020000000000000018,0.08
1.741,-0.020000000000000018,0.29
1.7415,-0.030000000000000027,0.06
1.742,-0.030000000000000027,0.39
1.742501,-0.030000000000000027,0.26
1.743,-0.020000000000000018,0.19
1.7435,-0.020000000000000018,-0.1
1.744,-0.030000000000000027,0.27
1.7445,-0.030000000000000027,0.13
1.745,-0.030000000000000027,0.35
1.7455,-0.020000000000000018,0.2
1.746,-0.020000000000000018,0.35
1.7465,-0.020000000000000018,-0.05
1.747,-0.020000000000000018,-0.02
1.7475,-0.020000000000000018,0.41
1.748,-0.030000000000000027,0.14
1.7485,-0.030000000000000027,0.21
1.749,-0.020000000000000018,0.09
1.7495,-0.010000000000000009,0.45
1.75,-0.020000000000000018,0.29
1.7505,-0.020000000000000018,0.21
1.751,-0.020000000000000018,0.01
1.7515,-0.020000000000000018,-0.06
1.752,-0.020000000000000018,0.22
1.7525,-0.020000000000000018,0.16
1.753,-0.020000000000000018,0.08
1.7535,-0.020000000000000018,0.01
1.754,-0.020000000000000018,0.13
1.7545,-0.020000000000000018,0.01
1.755,-0.020000000000000018,0.1
1.7555,-0.020000000000000018,0.1
1.756,-0.030000000000000027,0.08
1.7565,-0.020000000000000018,0.25
1.757,-0.030000000000000027,0.13
1.7575,-0.020000000000000018,-0.16
1.758,-0.020000000000000018,0.02
1.7585,-0.030000000000000027,-0.15
1.759,-0.030000000000000027,0.53
1.7595,-0.030000000000000027,0.34
1.76,-0.030000000000000027,0.33
1.7605,-0.020000000000000018,-0.03
1.761,-0.020000000000000018,0.6
1.7615,-0.010000000000000009,0.19
1.762,-0.010000000000000009,0.12
1.762501,-0.020000000000000018,0.06
1.763,-0.020000000000000018,-0.05
1.7635,-0.010000000000000009,-0.0
1.764,0.0,0.16
1.764501,-0.020000000000000018,0.15
1.765,-0.030000000000000027,0.07
1.7655,-0.010000000000000009,0.07
1.766,-0.020000000000000018,0.48
1.7665,0.0,0.1
1.767,-0.020000000000000018,0.05
1.7675,-0.010000000000000009,0.17
1.768,-0.020000000000000018,0.18
1.7685,-0.020000000000000018,0.2
1.769,-0.020000000000000018,0.14
1.7695,-0.020000000000000018,0.21
1.77,-0.040000000000000036,0.04
1.7705,-0.010000000000000009,0.15
1.771,-0.020000000000000018,-0.13
1.7715,-0.020000000000000018,0.11
1.772,-0.010000000000000009,0.25
1.7725,-0.030000000000000027,0.16
1.773,0.0,0.41
1.7735,-0.020000000000000018,0.14
1.774,-0.020000000000000018,0.22
1.7745,-0.040000000000000036,0.24
1.775,-0.010000000000000009,-0.05
1.7755,-0.020000000000000018,0.04
1.776,-0.010000000000000009,0.17
1.7765,-0.010000000000000009,0.2
1.777,-0.010000000000000009,0.11
1.7775,-0.020000000000000018,0.27
1.778,-0.020000000000000018,0.34
1.7785,-0.010000000000000009,0.18
1.779,0.010000000000000009,-0.01
1.7795,-0.010000000000000009,0.1
1.78,-0.020000000000000018,0.49
1.7805,-0.010000000000000009,0.02
1.781,-0.010000000000000009,-0.0
1.7815,-0.020000000000000018,-0.0
1.782,-0.010000000000000009,0.05
1.782501,-0.010000000000000009,0.31
1.783,0.0,0.13
1.7835,-0.010000000000000009,0.18
1.784,-0.020000000000000018,0.1
1.7845,0.0,-0.08
1.785,-0.010000000000000009,0.18
1.7855,-0.010000000000000009,0.12
1.786,0.0,0.04
1.7865,-0.010000000000000009,0.13
1.787,-0.020000000000000018,0.1
1.7875,-0.030000000000000027,0.09
1.788,-0.020000000000000018,0.15
1.788501,0.0,0.17
1.789,-0.010000000000000009,-0.06
1.7895,0.0,0.43
1.79,-0.010000000000000009,0.35
1.7905,-0.020000000000000018,0.32
1.791001,0.0,0.17
1.7915,0.0,0.03
1.792,-0.010000000000000009,0.13
1.7925,-0.010000000000000009,0.26
1.793,-0.010000000000000009,0.05
1.7935,-0.010000000000000009,0.3
1.794,-0.020000000000000018,0.23
1.7945,-0.010000000000000009,0.23
1.795,-0.020000000000000018,0.21
1.7955,-0.020000000000000018,0.27
1.796,0.0,0.18
1.7965,-0.010000000000000009,0.1
1.797,-0.010000000000000009,0.2
1.7975,-0.010000000000000009,0.16
1.798,-0.010000000000000009,0.29
1.7985,-0.010000000000000009,-0.11
1.799,0.0,0.18
1.7995,0.0,0.17
1.8,-0.010000000000000009,0.39
1.8005,-0.010000000000000009,0.16
1.801,-0.020000000000000018,-0.01
1.8015,-0.010000000000000009,0.15
1.802,-0.020000000000000018,0.22
1.802501,-0.020000000000000018,0.25
1.803,0.0,-0.05
1.8035,0.0,0.36
1.804,0.0,0.1
1.8045,0.0,0.46
1.805,0.0,0.08
1.8055,-0.010000000000000009,0.17
1.806,-0.020000000000000018,0.13
1.806501,-0.010000000000000009,0.07
1.807,-0.010000000000000009,0.11
1.807501,-0.010000000000000009,0.18
1.808,-0.020000000000000018,-0.01
1.8085,0.0,0.36
1.809,0.0,0.22
1.809501,-0.010000000000000009,0.17
1.81,0.0,0.13
1.8105,0.010000000000000009,-0.19
1.811,-0.020000000000000018,-0.16
1.811501,-0.010000000000000009,0.31
1.812,0.0,0.15
1.812501,0.010000000000000009,0.18
1.813,-0.010000000000000009,0.14
1.8135,-0.010000000000000009,0.01
1.814,-0.010000000000000009,0.25
1.8145,-0.010000000000000009,0.04
1.815,0.010000000000000009,0.21
1.815501,0.0,0.41
1.816,-0.020000000000000018,0.2
1.816501,-0.010000000000000009,0.36
1.817,-0.010000000000000009,0.26
1.8175,-0.010000000000000009,0.27
1.818,-0.010000000000000009,0.38
1.8185,-0.010000000000000009,0.01
1.819,-0.010000000000000009,0.46
1.8195,-0.020000000000000018,0.22
1.82,0.0,0.29
1.8205,0.0,0.06
1.821,-0.020000000000000018,-0.09
1.8215,-0.010000000000000009,0.08
1.822,-0.010000000000000009,0.2
1.8225,-0.010000000000000009,0.24
1.823,-0.020000000000000018,0.01
1.8235,-0.010000000000000009,0.4
1.824,0.0,-0.06
1.8245,0.0,0.18
1.825,-0.010000000000000009,0.22
1.8255,-0.010000000000000009,0.03
1.826,0.0,0.12
1.8265,-0.010000000000000009,0.22
1.827,0.010000000000000009,0.22
1.8275,-0.010000000000000009,-0.08
1.828,-0.010000000000000009,0.19
1.8285,-0.010000000000000009,0.17
1.829,0.0,0.07
1.8295,0.0,0.13
1.83,0.0,0.21
1.8305,0.0,-0.05
1.831,-0.010000000000000009,0.08
1.8315,-0.010000000000000009,0.25
1.832,0.0,0.36
1.8325,-0.010000000000000009,-0.05
1.833,-0.010000000000000009,0.39
1.833501,0.010000000000000009,0.46
1.834,0.0,0.16
1.8345,-0.010000000000000009,-0.1
1.835,0.0,0.17
1.8355,-0.010000000000000009,0.03
1.836,-0.010000000000000009,0.25
1.8365,-0.010000000000000009,0.1
1.837,0.010000000000000009,0.22
1.8375,0.0,0.17
1.838,-0.020000000000000018,0.01
1.838501,0.0,0.11
1.839,-0.010000000000000009,0.24
1.839501,0.0,0.01
1.84,-0.010000000000000009,0.18
1.8405,-0.010000000000000009,0.19
1.841,0.0,0.09
1.8415,0.0,-0.03
1.842,0.0,0.27
1.8425,0.0,0.32
1.843,0.0,0.09
1.8435,0.0,0.03
1.844,0.0,0.03
1.8445,0.010000000000000009,0.15
1.845,0.0,0.25
1.8455,0.0,0.24
1.846,0.0,0.28
1.846501,0.010000000000000009,0.21
1.847,-0.010000000000000009,0.29
1.8475,-0.010000000000000009,0.07
1.848,-0.010000000000000009,0.16
1.848501,-0.020000000000000018,0.45
1.849,0.010000000000000009,0.36
1.8495,0.0,0.07
1.85,-0.010000000000000009,0.51
1.8505,0.020000000000000018,0.17
1.851,0.010000000000000009,0.06
1.851501,-0.010000000000000009,0.18
1.852,-0.010000000000000009,0.12
1.8525,0.0,0.03
1.853,-0.020000000000000018,0.29
1.853501,0.0,0.13
1.854,-0.010000000000000009,0.18
1.8545,0.0,0.27
1.855,0.0,0.08
1.8555,0.010000000000000009,-0.02
1.856,0.0,0.18
1.856501,-0.020000000000000018,0.21
1.857,0.0,0.1
1.857501,0.0,0.24
1.858,-0.010000000000000009,0.18
1.8585,0.0,0.01
1.859,0.0,0.18
1.8595,-0.010000000000000009,0.18
1.86,0.0,0.23
1.8605,-0.010000000000000009,0.24
1.861,0.0,0.23
1.8615,0.0,0.21
1.862,0.010000000000000009,0.04
1.8625,-0.010000000000000009,0.18
1.863,0.0,0.16
1.8635,0.0,0.36
1.864,-0.010000000000000009,0.15
1.8645,0.010000000000000009,0.17
1.865,-0.020000000000000018,0.1
1.8655,0.0,0.11
1.866,-0.020000000000000018,0.15
1.8665,-0.010000000000000009,0.49
1.867,0.0,-0.02
1.8675,-0.020000000000000018,0.18
1.868,0.0,0.27
1.868501,0.010000000000000009,0.25
1.869,0.0,0.12
1.8695,0.0,0.25
1.87,-0.010000000000000009,0.21
1.8705,-0.010000000000000009,0.24
1.871,0.0,0.07
1.8715,0.010000000000000009,0.15
1.872,-0.010000000000000009,0.24
1.872501,0.0,0.19
1.873,-0.010000000000000009,0.11
1.8735,0.0,0.2
1.874,0.0,0.23
1.874501,-0.010000000000000009,0.07
1.875,-0.010000000000000009,0.07
1.8755,-0.010000000000000009,0.1
1.876,-0.020000000000000018,0.17
1.8765,0.0,0.13
1.877,0.0,0.22
1.8775,-0.010000000000000009,0.27
1.878,0.010000000000000009,0.09
1.8785,-0.010000000000000009,-0.09
1.879,0.0,0.34
1.8795,0.0,0.1
1.880001,-0.010000000000000009,0.32
1.8805,-0.010000000000000009,0.26
1.881,0.0,0.15
1.8815,0.0,0.17
1.882,0.0,0.09
1.8825,0.0,-0.09
1.883,-0.010000000000000009,-0.02
1.8835,-0.020000000000000018,0.25
1.884,0.0,-0.07
1.8845,-0.010000000000000009,-0.19
1.885,-0.010000000000000009,0.12
1.8855,-0.010000000000000009,0.15
1.886,-0.010000000000000009,0.27
1.8865,-0.020000000000000018,0.27
1.887,0.0,0.1
1.8875,-0.010000000000000009,0.49
1.888,0.0,0.14
1.888501,0.0,0.1
1.889,-0.020000000000000018,-0.17
1.8895,-0.010000000000000009,0.27
1.89,0.0,0.09
1.8905,-0.010000000000000009,0.17
1.891,-0.020000000000000018,0.15
1.891501,-0.020000000000000018,-0.17
1.892,-0.020000000000000018,0.33
1.8925,-0.010000000000000009,0.14
1.893,-0.010000000000000009,-0.21
1.8935,0.0,-0.03
1.894,-0.010000000000000009,0.22
1.8945,-0.010000000000000009,0.51
1.895,-0.010000000000000009,0.1
1.8955,-0.010000000000000009,-0.06
1.896,-0.010000000000000009,-0.0
1.8965,-0.010000000000000009,0.31
1.897,-0.020000000000000018,0.21
1.897501,0.0,0.09
1.898,-0.010000000000000009,0.59
1.8985,-0.020000000000000018,0.17
1.899,0.0,0.26
1.8995,-0.010000000000000009,0.35
1.9,-0.020000000000000018,0.53
1.9005,-0.020000000000000018,-0.0
1.901,-0.020000000000000018,0.1
1.901501,-0.020000000000000018,0.39
1.902,-0.010000000000000009,0.01
1.9025,-0.020000000000000018,0.02
1.903,-0.010000000000000009,0.24
1.9035,0.0,0.05
1.904,-0.010000000000000009,0.2
1.9045,-0.020000000000000018,0.17
1.905,-0.020000000000000018,0.18
1.905501,-0.010000000000000009,0.21
1.906,-0.010000000000000009,0.18
1.9065,-0.010000000000000009,0.07
1.907,0.010000000000000009,0.09
1.9075,-0.010000000000000009,0.36
1.908,-0.020000000000000018,0.12
1.9085,0.010000000000000009,0.18
1.909,-0.010000000000000009,0.23
1.9095,-0.020000000000000018,0.19
1.91,-0.010000000000000009,0.04
1.9105,-0.030000000000000027,0.09
1.911,-0.010000000000000009,0.02
1.9115,-0.020000000000000018,-0.13
1.912001,-0.020000000000000018,0.33
1.9125,0.0,-0.07
1.913,-0.010000000000000009,0.23
1.9135,-0.020000000000000018,0.16
1.914,-0.020000000000000018,0.12
1.9145,-0.010000000000000009,-0.07
1.915,-0.010000000000000009,0.11
1.9155,-0.010000000000000009,0.17
1.916,-0.020000000000000018,0.2
1.9165,-0.010000000000000009,0.18
1.917,-0.010000000000000009,0.23
1.9175,0.0,0.27
1.918,-0.020000000000000018,0.14
1.9185,-0.010000000000000009,0.22
1.919,-0.010000000000000009,-0.12
1.919501,-0.020000000000000018,0.18
1.92,-0.020000000000000018,0.65
1.9205,-0.020000000000000018,0.14
1.921,-0.010000000000000009,0.3
1.9215,-0.020000000000000018,0.23
1.922,-0.010000000000000009,0.18
1.9225,-0.030000000000000027,0.18
1.923,-0.020000000000000018,0.1
1.9235,-0.020000000000000018,0.04
1.924,-0.020000000000000018,-0.03
1.924501,-0.010000000000000009,0.27
1.925,-0.020000000000000018,0.07
1.925501,-0.010000000000000009,0.06
1.926,-0.020000000000000018,0.1
1.9265,-0.020000000000000018,0.02
1.927,-0.030000000000000027,0.2
1.9275,-0.020000000000000018,0.08
1.928001,-0.010000000000000009,0.1
1.9285,-0.010000000000000009,0.27
1.929,-0.020000000000000018,0.11
1.929501,-0.020000000000000018,0.09
1.93,-0.010000000000000009,0.17
1.9305,-0.010000000000000009,0.12
1.931,0.0,0.24
1.9315,-0.020000000000000018,0.07
1.932,-0.020000000000000018,0.1
1.9325,-0.020000000000000018,-0.0
1.933,-0.020000000000000018,0.13
1.933501,-0.030000000000000027,0.47
1.934,-0.020000000000000018,0.27
1.9345,-0.020000000000000018,0.15
1.935,-0.020000000000000018,0.15
1.935501,-0.010000000000000009,0.21
1.936,-0.010000000000000009,0.1
1.9365,-0.020000000000000018,0.18
1.937,-0.030000000000000027,0.08
1.9375,-0.020000000000000018,-0.09
1.938,-0.030000000000000027,0.01
1.9385,-0.020000000000000018,-0.03
1.939,-0.010000000000000009,0.17
1.939501,-0.020000000000000018,0.2
1.94,0.0,0.26
1.9405,-0.030000000000000027,0.14
1.941,0.0,0.18
1.9415,-0.020000000000000018,0.26
1.942,-0.010000000000000009,0.35
1.9425,-0.010000000000000009,0.2
1.943,-0.030000000000000027,0.07
1.9435,-0.030000000000000027,0.25
1.944,-0.020000000000000018,0.19
1.9445,-0.030000000000000027,-0.0
1.945,-0.010000000000000009,0.26
1.9455,-0.010000000000000009,0.02
1.946,-0.040000000000000036,0.16
1.9465,-0.030000000000000027,0.15
1.947,-0.010000000000000009,0.1
1.9475,-0.020000000000000018,0.17
1.948,0.0,-0.04
1.9485,-0.020000000000000018,0.11
1.949,-0.010000000000000009,0.27
1.9495,-0.020000000000000018,0.11
1.95,-0.010000000000000009,0.2
1.950501,-0.010000000000000009,-0.09
1.951,-0.020000000000000018,0.31
1.9515,-0.020000000000000018,0.15
1.952,-0.020000000000000018,0.3
1.9525,-0.020000000000000018,0.33
1.953,-0.030000000000000027,0.36
1.9535,-0.030000000000000027,0.21
1.954,-0.030000000000000027,0.04
1.954501,-0.020000000000000018,0.2
1.955,-0.020000000000000018,0.24
1.955501,-0.020000000000000018,0.22
1.956,-0.020000000000000018,0.17
1.9565,-0.030000000000000027,0.08
1.957,-0.020000000000000018,0.22
1.9575,-0.020000000000000018,0.24
1.958,-0.030000000000000027,-0.1
1.9585,-0.010000000000000009,0.09
1.959,-0.030000000000000027,0.18
1.9595,-0.010000000000000009,0.08
1.96,-0.030000000000000027,0.27
1.9605,-0.030000000000000027,0.24
1.961,-0.030000000000000027,0.22
1.9615,-0.010000000000000009,0.12
1.962,-0.020000000000000018,0.15
1.9625,-0.010000000000000009,0.1
1.963,-0.020000000000000018,0.05
1.9635,-0.030000000000000027,0.22
1.964,-0.030000000000000027,0.35
1.9645,-0.020000000000000018,-0.14
1.965,-0.020000000000000018,0.08
1.9655,-0.010000000000000009,-0.07
1.966,-0.030000000000000027,0.24
1.9665,-0.030000000000000027,0.23
1.967,-0.040000000000000036,0.11
1.967501,-0.020000000000000018,0.36
1.968,-0.030000000000000027,0.09
1.9685,-0.020000000000000018,0.07
1.969,-0.020000000000000018,0.15
1.969501,-0.010000000000000009,0.02
1.97,-0.030000000000000027,0.2
1.970501,-0.020000000000000018,0.21
1.971,-0.020000000000000018,0.18
1.9715,-0.030000000000000027,0.12
1.972,-0.030000000000000027,-0.0
1.9725,-0.020000000000000018,0.2
1.973,-0.030000000000000027,0.01
1.9735,-0.020000000000000018,0.43
1.974,-0.020000000000000018,0.16
1.9745,-0.020000000000000018,0.07
1.975,-0.030000000000000027,0.01
1.975501,-0.010000000000000009,0.32
1.976,-0.020000000000000018,0.22
1.9765,-0.020000000000000018,0.15
1.977,-0.020000000000000018,-0.0
1.9775,-0.020000000000000018,0.22
1.978,-0.020000000000000018,0.03
1.9785,-0.020000000000000018,0.18
1.979,-0.020000000000000018,0.05
1.9795,-0.010000000000000009,0.22
1.98,-0.020000000000000018,0.02
1.9805,-0.020000000000000018,0.04
1.981,-0.020000000000000018,-0.07
1.9815,-0.020000000000000018,0.1
1.982,-0.020000000000000018,0.1
1.9825,-0.020000000000000018,0.44
1.983,-0.020000000000000018,0.19
1.9835,-0.030000000000000027,-0.1
1.984,-0.030000000000000027,0.18
1.9845,-0.020000000000000018,0.43
1.985,-0.020000000000000018,0.06
1.9855,-0.030000000000000027,-0.01
1.986,-0.020000000000000018,0.06
1.9865,-0.020000000000000018,-0.07
1.987,-0.030000000000000027,0.1
1.9875,-0.010000000000000009,0.17
1.988,0.0,0.06
1.988501,-0.040000000000000036,0.16
1.989,-0.030000000000000027,0.22
1.989501,-0.020000000000000018,0.09
1.99,-0.030000000000000027,0.07
1.9905,-0.030000000000000027,0.2
1.991,-0.020000000000000018,0.22
1.9915,-0.020000000000000018,0.09
1.992,-0.020000000000000018,0.1
1.9925,-0.020000000000000018,0.13
1.993,-0.030000000000000027,0.34
1.993501,-0.020000000000000018,0.39
1.994,-0.020000000000000018,-0.03
1.9945,-0.020000000000000018,0.19
1.995,-0.030000000000000027,-0.0
1.9955,-0.010000000000000009,0.12
1.996001,-0.020000000000000018,0.38
1.9965,-0.030000000000000027,-0.02
1.997,-0.020000000000000018,0.11
1.9975,-0.010000000000000009,0.2
1.998,-0.010000000000000009,0.2
1.9985,-0.030000000000000027,0.04
1.999,-0.020000000000000018,0.25
1.9995,-0.020000000000000018,-0.02
2.0,-0.030000000000000027,0.14
2.0005,-0.020000000000000018,0.1
2.001,-0.030000000000000027,0.1
2.0015,-0.020000000000000018,0.29
2.002,-0.030000000000000027,0.13
2.0025,-0.020000000000000018,0.09
2.003,-0.040000000000000036,0.08
2.0035,-0.020000000000000018,0.36
2.004,-0.040000000000000036,0.11
2.004501,-0.010000000000000009,0.06
2.005,-0.020000000000000018,0.13
2.005501,-0.030000000000000027,0.11
2.006,-0.010000000000000009,0.1
2.0065,-0.010000000000000009,-0.01
2.007,-0.010000000000000009,0.04
2.007501,-0.020000000000000018,0.08
2.008,-0.010000000000000009,0.1
2.0085,-0.010000000000000009,0.1
2.009,-0.010000000000000009,0.03
2.0095,-0.030000000000000027,0.08
