Time (s),A0 (g),Force(N)
1.2455,-0.020000000000000018,0.04
1.246,-0.010000000000000009,0.06
1.2465,-0.020000000000000018,0.13
1.247001,-0.010000000000000009,0.07
1.2475,-0.010000000000000009,-0.1
1.248001,0.010000000000000009,0.2
1.2485,-0.010000000000000009,0.18
1.249,-0.010000000000000009,0.06
1.2495,-0.010000000000000009,-0.07
1.25,-0.020000000000000018,0.23
1.2505,-0.030000000000000027,0.11
1.251001,-0.010000000000000009,0.05
1.2515,-0.010000000000000009,0.08
1.252,-0.020000000000000018,0.18
1.2525,-0.010000000000000009,0.12
1.253,-0.010000000000000009,0.05
1.2535,-0.020000000000000018,0.1
1.254,-0.010000000000000009,0.01
1.2545,-0.010000000000000009,0.09
1.255,-0.010000000000000009,0.09
1.2555,-0.010000000000000009,0.2
1.256,-0.010000000000000009,0.07
1.2565,-0.020000000000000018,0.06
1.257,-0.020000000000000018,0.01
1.2575,-0.020000000000000018,-0.0
1.258,-0.010000000000000009,0.18
1.2585,-0.020000000000000018,0.07
1.259,-0.010000000000000009,0.16
1.2595,-0.010000000000000009,0.18
1.260001,-0.020000000000000018,-0.04
1.2605,-0.010000000000000009,0.07
1.261,0.0,0.23
1.2615,-0.010000000000000009,0.15
1.262001,-0.010000000000000009,0.09
1.2625,-0.010000000000000009,0.09
1.263001,-0.010000000000000009,-0.0
1.2635,-0.010000000000000009,0.16
1.264,-0.020000000000000018,0.21
1.2645,-0.020000000000000018,0.1
1.265,-0.010000000000000009,0.17
1.2655,-0.010000000000000009,0.22
1.266,-0.010000000000000009,0.06
1.2665,0.0,-0.01
1.267,-0.020000000000000018,-0.07
1.2675,-0.010000000000000009,0.09
1.268,-0.010000000000000009,0.06
1.2685,-0.010000000000000009,0.03
1.269,0.0,0.2
1.2695,-0.010000000000000009,0.14
1.27,-0.010000000000000009,-0.2
1.2705,-0.010000000000000009,0.18
1.271001,-0.010000000000000009,0.16
1.2715,-0.010000000000000009,0.07
1.272001,-0.010000000000000009,0.08
1.2725,-0.010000000000000009,0.06
1.273,-0.010000000000000009,0.24
1.2735,0.0,0.24
1.274,-0.010000000000000009,-0.01
1.2745,0.0,0.02
1.275,-0.020000000000000018,0.18
1.2755,-0.010000000000000009,0.2
1.276,-0.010000000000000009,0.01
1.2765,-0.010000000000000009,0.08
1.277,0.0,0.05
1.2775,-0.010000000000000009,0.19
1.278,0.0,0.05
1.2785,-0.010000000000000009,0.13
1.279,-0.020000000000000018,0.1
1.2795,-0.010000000000000009,0.14
1.28,0.0,-0.03
1.2805,-0.010000000000000009,0.1
1.281,-0.010000000000000009,0.03
1.2815,-0.010000000000000009,0.12
1.282,-0.010000000000000009,-0.03
1.282501,0.0,0.08
1.283,-0.010000000000000009,0.12
1.2835,-0.010000000000000009,0.2
1.284001,-0.010000000000000009,0.1
1.2845,-0.010000000000000009,0.37
1.285001,0.0,0.07
1.2855,-0.010000000000000009,0.1
1.286,-0.010000000000000009,0.11
1.2865,-0.020000000000000018,0.09
1.287,-0.010000000000000009,-0.09
1.2875,-0.010000000000000009,0.1
1.288,-0.020000000000000018,0.06
1.2885,-0.020000000000000018,0.11
1.289,-0.010000000000000009,-0.05
1.2895,-0.010000000000000009,0.11
1.290001,-0.020000000000000018,-0.0
1.2905,-0.010000000000000009,0.05
1.291,-0.010000000000000009,0.2
1.2915,-0.010000000000000009,-0.06
1.292001,-0.010000000000000009,-0.0
1.2925,-0.010000000000000009,0.01
1.293,-0.010000000000000009,0.14
1.2935,-0.010000000000000009,0.1
1.294,0.0,0.14
