0.0,9.932556713672593
0.001016,9.883507050889026
0.002032,9.932556713672593
0.003048,9.90803188228081
0.004063,10.104230533415084
0.005079,10.177805027590436
0.006095,10.226854690374005
0.00711,10.251379521765788
0.008126,10.128755364806867
0.009141,10.006131207847947
0.010157,9.90803188228081
0.011173,9.809932556713672
0.012187,9.662783568362968
0.013203,9.564684242795831
0.014219,9.687308399754752
0.015234,9.73635806253832
0.01625,9.785407725321889
0.017265,9.785407725321889
0.018282,9.858982219497241
0.019297,9.834457388105458
0.020313,9.932556713672593
0.021328,9.932556713672593
0.022345,9.932556713672593
0.02336,10.03065603923973
0.024375,10.079705702023299
0.025391,10.251379521765788
0.026406,10.275904353157573
0.027422,10.251379521765788
0.028438,10.177805027590436
0.029453,10.03065603923973
0.030469,9.858982219497241
0.031485,9.760882893930104
0.032501,9.589209074187615
0.033517,9.638258736971183
0.034533,9.785407725321889
0.035549,9.834457388105458
0.036564,9.883507050889026
0.037579,9.90803188228081
0.038595,9.932556713672593
0.039611,9.981606376456162
0.040627,9.90803188228081
0.041643,9.957081545064378
0.042658,9.932556713672593
0.043674,10.055180870631515
0.04469,10.20232985898222
0.045705,10.177805027590436
0.04672,10.226854690374005
0.047735,10.177805027590436
0.048752,10.104230533415084
0.049767,9.932556713672593
0.050783,9.809932556713672
0.051799,9.73635806253832
0.052816,9.589209074187615
0.053831,9.687308399754752
0.054847,9.785407725321889
0.055863,9.785407725321889
0.056878,9.858982219497241
0.057895,9.368485591661557
0.05891,9.834457388105458
0.059925,10.079705702023299
0.060941,9.932556713672593
0.061957,9.957081545064378
0.062973,9.932556713672593
0.063988,10.32495401594114
0.065004,10.251379521765788
0.06602,10.275904353157573
0.067035,10.251379521765788
0.068051,10.20232985898222
0.069066,10.079705702023299
0.070082,9.932556713672593
0.071097,9.760882893930104
0.072113,9.638258736971183
0.073128,9.540159411404048
0.074144,9.662783568362968
0.07516,9.760882893930104
0.076175,9.785407725321889
0.077191,9.834457388105458
0.078206,9.858982219497241
0.079222,9.858982219497241
0.080238,9.932556713672593
0.081253,9.932556713672593
0.082269,9.90803188228081
0.083285,10.03065603923973
0.084301,10.128755364806867
0.085316,10.226854690374005
0.086332,10.251379521765788
0.087348,10.300429184549357
0.088364,10.177805027590436
0.089379,10.03065603923973
0.090395,9.858982219497241
0.091411,9.785407725321889
0.092427,9.589209074187615
0.093443,9.6137339055794
0.094458,9.760882893930104
0.095474,9.809932556713672
0.09649,9.393010423053342
0.097505,9.858982219497241
0.098521,9.883507050889026
0.099536,9.957081545064378
0.100552,9.957081545064378
0.101568,9.981606376456162
0.102583,9.932556713672593
0.103599,10.03065603923973
0.104615,10.177805027590436
0.105631,10.226854690374005
0.106646,10.251379521765788
0.107662,10.251379521765788
0.108678,10.15328019619865
0.109694,10.03065603923973
0.11071,9.809932556713672
0.111725,9.73635806253832
0.112741,9.49110974862048
0.113756,9.662783568362968
0.114772,9.73635806253832
0.115787,9.809932556713672
0.116803,9.883507050889026
0.117819,9.858982219497241
0.118833,9.90803188228081
0.119849,9.90803188228081
0.120864,9.957081545064378
0.12188,9.883507050889026
0.122896,9.932556713672593
0.123911,10.03065603923973
0.124927,10.177805027590436
0.125942,10.226854690374005
0.126958,10.32495401594114
0.127974,10.20232985898222
0.128989,10.128755364806867
0.130005,9.957081545064378
