Time (s),A0 (g),Force(N)
24.567,-0.010000000000000009,0.18
24.5675,-0.09999999999999998,0.3
24.568,0.1499999999999999,0.11
24.5685,-0.16999999999999993,0.25
24.569001,0.06000000000000005,0.11
24.5695,-0.030000000000000027,-0.03
24.57,-0.13,0.06
24.5705,0.1100000000000001,0.19
24.571,-0.21999999999999997,0.12
24.5715,0.040000000000000036,-0.01
24.572,-0.040000000000000036,0.17
24.5725,-0.15000000000000002,0.18
24.573001,0.13000000000000012,0.09
24.5735,-0.17999999999999994,0.13
24.574,0.06000000000000005,-0.02
24.5745,0.0,0.16
24.575,-0.13,0.14
24.5755,0.15999999999999992,0.14
24.576001,-0.16999999999999993,0.07
24.5765,0.06000000000000005,0.12
24.577,0.020000000000000018,0.14
24.5775,-0.15000000000000002,0.16
24.578001,0.13000000000000012,0.11
24.5785,-0.17999999999999994,0.1
24.579,0.020000000000000018,0.09
24.5795,0.010000000000000009,0.03
24.58,-0.16000000000000003,0.14
24.5805,0.13000000000000012,0.11
24.581,-0.17999999999999994,0.07
24.5815,0.040000000000000036,0.22
24.582,0.050000000000000044,0.07
24.5825,-0.15000000000000002,0.06
24.583,0.17999999999999994,0.16
24.5835,-0.13,0.1
24.584,0.030000000000000027,0.07
24.5845,0.07000000000000006,0.18
24.585,-0.15000000000000002,0.08
24.5855,0.16999999999999993,0.18
24.586,-0.15000000000000002,0.14
24.5865,0.020000000000000018,0.13
24.587,0.06000000000000005,0.22
24.5875,-0.16999999999999993,0.14
24.588,0.15999999999999992,0.12
24.5885,-0.13,0.05
24.589,0.030000000000000027,0.12
24.5895,0.10000000000000009,0.15
24.59,-0.14,0.1
24.5905,0.18999999999999995,0.16
24.591001,-0.08999999999999997,0.18
24.5915,0.050000000000000044,0.01
24.592,0.1200000000000001,0.1
24.5925,-0.15000000000000002,0.24
24.593,0.17999999999999994,0.27
24.5935,-0.09999999999999998,0.22
24.594,0.010000000000000009,0.17
24.5945,0.10000000000000009,-0.16
24.595001,-0.17999999999999994,0.09
24.5955,0.15999999999999992,0.06
