Time (s),A0 (g),Force(N)
0.055,-0.020000000000000018,0.11
0.0555,-0.010000000000000009,0.1
0.056,-0.020000000000000018,0.15
0.0565,-0.010000000000000009,0.1
0.057,-0.020000000000000018,0.17
0.0575,-0.010000000000000009,0.1
0.058,0.0,0.21
0.0585,-0.010000000000000009,0.1
0.059,-0.010000000000000009,0.21
0.0595,-0.010000000000000009,0.17
0.060001,-0.010000000000000009,0.13
0.0605,-0.010000000000000009,0.13
0.061,-0.010000000000000009,0.08
0.0615,-0.010000000000000009,0.14
0.062001,0.0,-0.02
0.0625,-0.030000000000000027,0.09
0.063,0.0,0.15
0.0635,-0.010000000000000009,0.14
0.064,-0.020000000000000018,0.15
0.0645,-0.010000000000000009,-0.04
0.065,-0.010000000000000009,0.13
0.0655,-0.010000000000000009,0.27
0.066,-0.010000000000000009,0.14
0.0665,-0.020000000000000018,0.13
0.067001,-0.010000000000000009,0.1
0.0675,-0.010000000000000009,0.21
0.068,-0.020000000000000018,0.27
0.0685,-0.020000000000000018,0.1
0.069,-0.010000000000000009,0.2
0.0695,-0.010000000000000009,0.16
0.07,-0.010000000000000009,0.16
0.0705,-0.030000000000000027,0.04
0.071001,-0.010000000000000009,0.13
0.0715,0.0,0.15
0.072,-0.010000000000000009,0.09
0.0725,-0.010000000000000009,0.15
0.073,0.0,0.07
0.0735,-0.020000000000000018,0.17
0.074,-0.010000000000000009,0.13
0.0745,-0.010000000000000009,0.12
0.075,-0.020000000000000018,0.15
0.075501,-0.030000000000000027,0.17
0.076,-0.010000000000000009,0.04
0.0765,-0.010000000000000009,0.16
0.077,-0.010000000000000009,0.09
0.0775,-0.010000000000000009,0.1
0.078,0.0,0.16
0.0785,-0.020000000000000018,0.08
0.079,0.0,0.1
0.0795,-0.010000000000000009,0.07
0.08,-0.010000000000000009,0.13
0.0805,0.0,0.01
0.081,-0.020000000000000018,0.16
0.081501,-0.010000000000000009,-0.0
0.082,-0.020000000000000018,0.11
0.0825,-0.020000000000000018,0.15
0.083,-0.010000000000000009,-0.12
0.0835,-0.020000000000000018,0.1
0.084,-0.010000000000000009,0.05
0.0845,0.0,0.2
0.085,-0.020000000000000018,0.09
0.0855,-0.010000000000000009,0.12
0.086,-0.010000000000000009,0.1
0.086501,-0.020000000000000018,0.24
0.087,-0.020000000000000018,0.05
0.0875,0.0,0.14
0.088,-0.020000000000000018,0.05
0.088501,-0.020000000000000018,-0.0
0.089,-0.010000000000000009,0.1
0.0895,-0.020000000000000018,0.09
0.09,-0.020000000000000018,0.07
0.0905,-0.010000000000000009,0.12
0.091,-0.010000000000000009,0.06
0.091501,-0.030000000000000027,0.08
0.092,-0.010000000000000009,0.1
0.092501,-0.020000000000000018,0.11
0.093,-0.020000000000000018,0.27
0.093501,-0.010000000000000009,-0.05
0.094,-0.010000000000000009,0.15
0.0945,-0.030000000000000027,0.11
0.095,-0.010000000000000009,0.04
0.0955,-0.020000000000000018,0.01
0.096,-0.010000000000000009,0.13
0.0965,-0.010000000000000009,-0.01
0.097,-0.010000000000000009,0.13
0.0975,-0.020000000000000018,0.17
0.098,-0.020000000000000018,0.15
0.098501,-0.020000000000000018,0.07
0.099,-0.020000000000000018,0.1
0.0995,-0.020000000000000018,0.01
0.1,-0.010000000000000009,0.17
0.1005,-0.020000000000000018,0.18
0.101,-0.020000000000000018,0.17
0.1015,-0.010000000000000009,0.09
0.102,-0.020000000000000018,0.1
0.1025,-0.020000000000000018,0.12
0.103,-0.010000000000000009,0.09
0.1035,-0.020000000000000018,0.03
0.104,-0.020000000000000018,0.07
0.104501,-0.020000000000000018,0.1
0.105,-0.010000000000000009,0.04
0.1055,-0.010000000000000009,0.09
0.106,-0.020000000000000018,0.15
0.1065,-0.010000000000000009,0.1
0.107,-0.010000000000000009,0.11
0.1075,-0.020000000000000018,0.14
0.108,-0.020000000000000018,0.1
0.1085,-0.020000000000000018,0.3
0.109,-0.020000000000000018,0.17
0.1095,-0.020000000000000018,0.1
0.11,-0.010000000000000009,0.17
0.1105,-0.030000000000000027,0.18
0.111,0.0,0.12
0.1115,-0.010000000000000009,0.15
0.112,-0.010000000000000009,0.1
0.112501,-0.020000000000000018,0.21
0.113,-0.010000000000000009,0.15
0.1135,0.0,0.11
0.114,-0.020000000000000018,0.16
0.1145,0.0,0.17
0.115,-0.010000000000000009,0.09
0.1155,-0.020000000000000018,-0.0
0.116,-0.020000000000000018,0.18
0.1165,-0.020000000000000018,0.08
0.117001,-0.030000000000000027,0.18
0.1175,-0.020000000000000018,0.14
0.118,-0.020000000000000018,0.18
0.1185,-0.020000000000000018,0.16
0.119,-0.010000000000000009,0.04
0.119501,0.0,0.05
0.12,-0.030000000000000027,0.14
0.1205,-0.010000000000000009,0.09
0.121,-0.020000000000000018,0.11
0.121501,-0.010000000000000009,0.12
0.122,-0.010000000000000009,0.19
0.122501,-0.030000000000000027,0.1
0.123,-0.010000000000000009,0.14
0.1235,-0.020000000000000018,0.12
0.124,-0.010000000000000009,0.08
0.1245,-0.020000000000000018,0.12
0.125,-0.020000000000000018,0.04
0.1255,-0.020000000000000018,0.1
0.126,-0.010000000000000009,0.14
0.1265,-0.030000000000000027,0.19
0.127,-0.020000000000000018,0.11
0.1275,-0.020000000000000018,0.07
0.128,-0.020000000000000018,0.19
0.1285,-0.020000000000000018,0.02
0.129,-0.020000000000000018,0.11
0.1295,-0.020000000000000018,0.12
0.13,-0.020000000000000018,0.2
0.1305,-0.020000000000000018,0.18
0.131,-0.020000000000000018,0.15
0.1315,-0.030000000000000027,0.09
0.132,-0.010000000000000009,0.16
0.1325,-0.020000000000000018,0.16
0.133,-0.020000000000000018,0.14
0.1335,-0.030000000000000027,0.1
0.134,-0.020000000000000018,0.01
0.134501,-0.030000000000000027,0.04
0.135,-0.010000000000000009,0.13
0.1355,-0.010000000000000009,0.14
0.136,-0.020000000000000018,0.07
0.1365,-0.020000000000000018,0.04
0.137,-0.030000000000000027,0.1
0.1375,-0.020000000000000018,0.07
0.138,-0.030000000000000027,0.08
0.1385,-0.010000000000000009,0.31
0.139,-0.020000000000000018,0.17
0.1395,-0.020000000000000018,0.2
0.14,-0.030000000000000027,0.04
0.1405,-0.020000000000000018,0.12
0.141,-0.020000000000000018,0.16
0.1415,-0.020000000000000018,0.1
0.142,-0.020000000000000018,0.1
0.1425,-0.030000000000000027,0.17
0.143,-0.020000000000000018,0.1
0.1435,-0.020000000000000018,0.16
0.144,-0.030000000000000027,0.22
0.1445,-0.020000000000000018,0.19
0.145,-0.020000000000000018,0.12
0.1455,-0.030000000000000027,0.12
0.146,-0.020000000000000018,0.07
0.1465,-0.020000000000000018,0.13
0.147,-0.020000000000000018,0.17
0.1475,-0.020000000000000018,0.12
0.148,-0.030000000000000027,0.09
0.1485,-0.010000000000000009,0.12
0.149,-0.010000000000000009,0.16
0.1495,-0.010000000000000009,0.18
0.15,-0.030000000000000027,0.12
0.1505,-0.020000000000000018,0.16
0.151,-0.020000000000000018,-0.04
0.151501,-0.010000000000000009,-0.07
0.152,-0.020000000000000018,0.12
0.1525,-0.030000000000000027,0.15
0.153,-0.010000000000000009,0.17
0.1535,-0.020000000000000018,0.04
0.154,-0.020000000000000018,0.12
0.1545,-0.020000000000000018,0.12
0.155,-0.020000000000000018,0.13
0.1555,-0.020000000000000018,0.13
0.156,-0.020000000000000018,0.11
0.1565,-0.010000000000000009,0.17
0.157,-0.020000000000000018,0.08
0.1575,-0.030000000000000027,0.01
0.158,-0.020000000000000018,0.1
0.1585,0.0,0.12
0.159,-0.020000000000000018,0.08
0.1595,-0.020000000000000018,0.11
0.16,-0.020000000000000018,0.09
0.1605,-0.020000000000000018,0.13
0.161,-0.020000000000000018,0.19
0.161501,-0.020000000000000018,0.11
0.162,-0.010000000000000009,0.09
0.162501,-0.020000000000000018,0.1
0.163,-0.030000000000000027,0.1
0.1635,-0.020000000000000018,0.12
0.164,-0.020000000000000018,0.1
0.164501,-0.030000000000000027,0.13
0.165001,-0.010000000000000009,0.15
0.1655,-0.010000000000000009,0.07
0.166,-0.010000000000000009,0.12
0.1665,-0.020000000000000018,0.06
0.167,-0.020000000000000018,0.09
0.1675,-0.020000000000000018,0.03
0.168,-0.020000000000000018,0.12
0.1685,-0.010000000000000009,0.05
0.169,-0.020000000000000018,0.11
0.1695,-0.020000000000000018,0.12
0.17,0.0,0.12
0.1705,-0.030000000000000027,0.18
0.171,-0.030000000000000027,0.11
0.1715,-0.010000000000000009,0.13
0.172,-0.030000000000000027,0.13
0.1725,-0.020000000000000018,0.04
0.173,-0.030000000000000027,0.3
0.173501,-0.020000000000000018,0.17
0.174,-0.030000000000000027,0.06
0.1745,-0.020000000000000018,0.05
0.175,-0.020000000000000018,0.01
0.175501,-0.020000000000000018,0.08
0.176,-0.020000000000000018,0.04
0.1765,-0.020000000000000018,-0.01
0.177,-0.030000000000000027,0.09
0.1775,-0.020000000000000018,-0.02
0.178,-0.020000000000000018,0.28
0.1785,-0.020000000000000018,0.06
0.179,0.0,0.09
0.1795,-0.020000000000000018,0.14
0.18,-0.020000000000000018,0.11
0.180501,-0.010000000000000009,0.08
0.181,-0.020000000000000018,0.27
0.181501,-0.020000000000000018,0.13
0.182,-0.020000000000000018,0.1
0.1825,-0.020000000000000018,0.11
0.183,-0.020000000000000018,0.02
0.1835,-0.010000000000000009,0.13
0.184,-0.030000000000000027,0.09
0.1845,-0.020000000000000018,0.03
0.185,-0.020000000000000018,0.06
0.1855,-0.020000000000000018,0.05
0.186,-0.010000000000000009,0.12
0.1865,-0.010000000000000009,0.07
0.187,-0.010000000000000009,0.09
0.1875,-0.020000000000000018,0.34
0.188,-0.020000000000000018,0.12
0.1885,-0.020000000000000018,0.11
0.189,-0.030000000000000027,0.03
0.1895,-0.030000000000000027,0.07
0.19,-0.020000000000000018,0.12
0.1905,-0.030000000000000027,0.12
0.191,-0.020000000000000018,-0.02
0.1915,-0.020000000000000018,0.01
0.192,-0.010000000000000009,0.03
0.1925,-0.010000000000000009,0.19
0.193,-0.020000000000000018,0.17
0.1935,-0.030000000000000027,0.12
0.194,-0.010000000000000009,0.09
0.1945,-0.030000000000000027,0.02
0.195001,-0.010000000000000009,0.08
0.195501,-0.020000000000000018,0.02
0.196,0.0,0.04
0.1965,-0.010000000000000009,0.06
0.197,-0.020000000000000018,0.09
0.1975,-0.020000000000000018,0.17
0.198,-0.020000000000000018,-0.0
0.1985,-0.020000000000000018,0.07
0.199,-0.020000000000000018,0.12
0.1995,-0.030000000000000027,0.1
0.2,-0.020000000000000018,0.16
0.2005,-0.030000000000000027,0.15
0.201,-0.010000000000000009,0.12
0.2015,-0.020000000000000018,0.24
0.202,-0.020000000000000018,0.08
0.2025,0.010000000000000009,-0.0
0.203,-0.020000000000000018,-0.0
0.2035,-0.010000000000000009,0.12
0.204,-0.010000000000000009,0.19
0.2045,-0.020000000000000018,-0.03
0.205,-0.030000000000000027,0.06
0.2055,-0.020000000000000018,0.11
0.206,-0.010000000000000009,0.16
0.2065,-0.030000000000000027,0.01
0.207,-0.020000000000000018,0.1
0.207501,-0.020000000000000018,0.13
0.208,-0.030000000000000027,0.1
0.2085,-0.010000000000000009,0.12
0.209,0.0,0.12
0.209501,-0.010000000000000009,0.15
0.21,-0.010000000000000009,0.12
0.210501,-0.020000000000000018,0.1
0.211,-0.020000000000000018,0.11
0.2115,-0.010000000000000009,0.16
0.212,-0.010000000000000009,0.13
0.2125,-0.020000000000000018,0.1
0.213,-0.010000000000000009,0.12
0.2135,-0.010000000000000009,0.04
0.214,-0.020000000000000018,0.09
0.2145,-0.010000000000000009,0.13
0.215,-0.010000000000000009,0.15
0.215501,-0.020000000000000018,0.02
0.216,-0.020000000000000018,0.12
0.216501,-0.020000000000000018,0.05
0.217,-0.010000000000000009,0.15
0.2175,-0.010000000000000009,0.1
0.218,-0.020000000000000018,0.18
0.218501,-0.010000000000000009,0.08
0.219,-0.020000000000000018,0.18
0.2195,-0.010000000000000009,0.1
0.22,-0.010000000000000009,0.3
0.2205,-0.010000000000000009,0.07
0.221,-0.020000000000000018,0.07
0.2215,-0.020000000000000018,0.09
0.222,-0.020000000000000018,0.15
0.2225,-0.010000000000000009,0.3
0.223,-0.030000000000000027,0.19
0.2235,-0.020000000000000018,0.01
0.224,-0.020000000000000018,0.1
0.2245,-0.010000000000000009,0.12
0.225,-0.020000000000000018,0.28
0.2255,-0.030000000000000027,0.09
0.226,-0.020000000000000018,0.08
0.2265,-0.030000000000000027,0.1
0.227,-0.010000000000000009,0.1
0.2275,-0.010000000000000009,0.12
0.228,-0.030000000000000027,0.07
0.2285,-0.020000000000000018,0.13
0.229,0.0,0.05
0.2295,0.0,0.1
0.23,-0.020000000000000018,0.11
0.2305,-0.010000000000000009,0.1
0.231,0.0,0.02
0.2315,-0.010000000000000009,0.07
0.232,-0.030000000000000027,0.16
0.232501,-0.010000000000000009,0.02
0.233,-0.010000000000000009,0.06
0.2335,-0.020000000000000018,0.05
0.234,-0.010000000000000009,0.13
0.2345,-0.020000000000000018,0.1
0.235,-0.030000000000000027,0.08
0.2355,-0.020000000000000018,0.09
0.236,-0.010000000000000009,0.15
0.2365,-0.020000000000000018,0.18
0.237,-0.020000000000000018,0.08
0.2375,0.0,0.1
0.238,-0.020000000000000018,0.1
0.238501,-0.020000000000000018,0.01
0.239,-0.010000000000000009,0.01
0.2395,-0.020000000000000018,0.06
0.24,0.0,0.07
0.2405,-0.020000000000000018,0.08
0.241,-0.030000000000000027,0.08
0.2415,-0.010000000000000009,0.09
0.242,-0.030000000000000027,0.12
0.2425,-0.020000000000000018,0.07
0.243,-0.010000000000000009,-0.06
0.2435,-0.010000000000000009,0.15
0.244,-0.010000000000000009,0.13
0.2445,-0.020000000000000018,0.07
0.245,-0.010000000000000009,0.08
0.2455,-0.010000000000000009,0.22
0.246,-0.020000000000000018,0.27
0.2465,-0.010000000000000009,0.06
0.247,-0.010000000000000009,0.1
0.2475,-0.010000000000000009,0.18
0.248,-0.020000000000000018,0.13
0.2485,-0.020000000000000018,0.04
0.249,-0.010000000000000009,0.1
0.249501,0.0,0.16
0.25,-0.020000000000000018,0.05
0.250501,-0.010000000000000009,0.04
0.251,-0.010000000000000009,0.1
0.2515,0.0,0.08
0.252,-0.020000000000000018,0.11
0.2525,-0.010000000000000009,0.04
0.253,-0.020000000000000018,0.14
0.2535,0.0,0.3
0.254,0.0,-0.07
0.2545,-0.010000000000000009,0.08
0.255,-0.010000000000000009,0.01
0.2555,0.010000000000000009,0.26
0.256,-0.010000000000000009,0.16
0.2565,-0.020000000000000018,0.12
0.257,-0.010000000000000009,0.12
0.2575,-0.030000000000000027,0.09
0.258,-0.020000000000000018,0.09
0.2585,-0.020000000000000018,0.11
0.259,-0.010000000000000009,0.14
0.2595,-0.020000000000000018,0.28
0.26,-0.020000000000000018,0.08
0.2605,-0.010000000000000009,0.13
0.261,-0.010000000000000009,0.1
0.2615,-0.010000000000000009,0.11
0.262,-0.010000000000000009,0.12
0.2625,0.0,0.25
0.263,-0.010000000000000009,0.08
0.263501,-0.010000000000000009,0.01
0.264,-0.010000000000000009,0.17
0.2645,-0.010000000000000009,-0.0
0.265,-0.010000000000000009,-0.07
0.2655,-0.010000000000000009,0.09
0.266,-0.010000000000000009,0.16
0.2665,-0.010000000000000009,0.1
0.267,-0.010000000000000009,0.16
0.2675,-0.010000000000000009,0.07
0.268,-0.010000000000000009,0.09
0.2685,-0.020000000000000018,0.08
0.269,-0.010000000000000009,0.26
0.2695,-0.020000000000000018,0.18
0.27,-0.020000000000000018,0.03
0.2705,-0.010000000000000009,0.17
0.271,-0.010000000000000009,0.09
0.2715,-0.010000000000000009,0.24
0.272,-0.010000000000000009,0.09
0.2725,-0.020000000000000018,0.15
0.273,-0.010000000000000009,-0.08
0.273501,-0.020000000000000018,0.12
0.274,-0.010000000000000009,0.22
0.2745,-0.010000000000000009,0.06
0.275,-0.010000000000000009,0.26
0.2755,0.0,0.07
0.276,-0.020000000000000018,0.02
0.2765,-0.020000000000000018,-0.02
0.277,-0.010000000000000009,0.23
0.2775,-0.010000000000000009,0.12
0.278,-0.010000000000000009,-0.0
0.2785,-0.010000000000000009,0.24
0.279,-0.020000000000000018,0.2
0.2795,-0.010000000000000009,0.06
0.28,0.0,0.05
0.2805,-0.010000000000000009,0.18
0.281,-0.010000000000000009,0.08
0.2815,-0.010000000000000009,0.03
0.282,-0.010000000000000009,0.15
0.2825,-0.010000000000000009,0.14
0.283,-0.020000000000000018,0.13
0.283501,-0.020000000000000018,0.1
0.284,0.0,0.27
0.2845,0.0,0.1
0.285,-0.010000000000000009,0.09
0.2855,-0.020000000000000018,0.19
0.286,-0.020000000000000018,0.11
0.2865,-0.020000000000000018,0.22
0.287,-0.010000000000000009,-0.07
0.287501,-0.010000000000000009,0.19
0.288,-0.010000000000000009,-0.0
0.288501,-0.010000000000000009,0.06
0.289,0.0,0.33
0.2895,-0.010000000000000009,0.13
0.29,-0.010000000000000009,0.12
0.2905,-0.020000000000000018,-0.03
0.291,-0.010000000000000009,0.05
0.2915,-0.010000000000000009,0.05
0.292,0.0,0.12
0.2925,-0.010000000000000009,0.12
0.293,-0.010000000000000009,0.18
0.2935,-0.010000000000000009,0.08
0.294,-0.010000000000000009,0.12
0.2945,-0.020000000000000018,0.17
0.295,-0.010000000000000009,-0.02
0.2955,-0.030000000000000027,0.09
0.296,-0.010000000000000009,0.09
0.296501,0.0,0.05
0.297,0.0,0.13
0.2975,0.0,0.14
0.298,-0.020000000000000018,0.09
0.298501,0.0,-0.07
0.299,-0.010000000000000009,0.01
0.299501,-0.010000000000000009,0.01
0.3,-0.010000000000000009,0.2
0.3005,-0.010000000000000009,0.02
0.301,-0.010000000000000009,-0.02
0.301501,-0.010000000000000009,0.08
0.302,-0.020000000000000018,0.16
0.3025,-0.020000000000000018,0.01
0.303,-0.020000000000000018,0.12
0.3035,-0.010000000000000009,0.1
0.304,-0.020000000000000018,0.16
0.304501,-0.020000000000000018,0.19
0.305,-0.010000000000000009,0.08
0.3055,-0.010000000000000009,0.18
0.306,-0.010000000000000009,0.38
0.3065,0.0,0.01
0.307,-0.010000000000000009,0.08
0.3075,-0.010000000000000009,-0.05
0.308,-0.030000000000000027,-0.04
0.308501,0.0,0.2
0.309,-0.010000000000000009,0.2
0.3095,-0.010000000000000009,0.12
0.31,-0.010000000000000009,0.14
0.3105,-0.030000000000000027,0.09
0.311001,-0.010000000000000009,0.01
0.3115,-0.010000000000000009,0.17
0.312,-0.020000000000000018,-0.05
0.3125,-0.010000000000000009,0.27
0.313,-0.010000000000000009,0.12
0.3135,-0.020000000000000018,-0.01
0.314,-0.020000000000000018,0.17
0.3145,-0.010000000000000009,0.17
0.315,-0.020000000000000018,0.3
0.3155,-0.020000000000000018,0.1
0.316,-0.010000000000000009,0.11
0.316501,-0.020000000000000018,0.21
0.317,-0.010000000000000009,0.22
0.317501,-0.010000000000000009,0.01
0.318,-0.010000000000000009,-0.07
0.3185,-0.020000000000000018,0.01
0.319,-0.020000000000000018,0.14
0.3195,-0.030000000000000027,0.08
0.32,-0.010000000000000009,0.03
0.3205,-0.010000000000000009,0.04
0.321,-0.010000000000000009,0.19
0.3215,-0.010000000000000009,0.1
0.322,-0.010000000000000009,0.17
0.322501,-0.020000000000000018,0.01
0.323,-0.010000000000000009,0.11
0.3235,-0.010000000000000009,0.19
0.324,-0.020000000000000018,0.15
0.3245,-0.010000000000000009,0.17
0.325,0.0,0.18
0.3255,-0.010000000000000009,0.14
0.326,-0.010000000000000009,0.12
0.3265,-0.020000000000000018,0.14
0.327,-0.010000000000000009,-0.01
0.327501,0.0,0.11
0.328,-0.030000000000000027,0.2
0.328501,-0.020000000000000018,-0.08
0.329,-0.020000000000000018,0.15
0.3295,-0.010000000000000009,0.1
0.33,-0.020000000000000018,0.15
0.3305,-0.010000000000000009,0.13
0.331,-0.010000000000000009,0.23
0.3315,0.0,0.17
0.332,-0.020000000000000018,0.11
0.3325,-0.010000000000000009,0.03
0.333,-0.010000000000000009,0.09
0.333501,-0.020000000000000018,0.14
0.334,-0.010000000000000009,0.1
0.3345,-0.010000000000000009,0.02
0.335001,-0.020000000000000018,0.05
0.3355,-0.020000000000000018,0.02
0.336,-0.010000000000000009,-0.07
0.336501,-0.010000000000000009,-0.12
0.337,0.0,0.15
0.3375,-0.020000000000000018,-0.13
0.338,-0.020000000000000018,0.04
0.3385,-0.010000000000000009,0.11
0.339,-0.010000000000000009,0.28
0.339501,0.0,-0.05
0.34,-0.010000000000000009,-0.0
0.3405,-0.010000000000000009,0.01
0.341,-0.020000000000000018,0.03
0.3415,-0.020000000000000018,-0.01
0.342,0.0,0.22
0.3425,-0.010000000000000009,0.03
0.343,-0.020000000000000018,0.04
0.343501,-0.010000000000000009,-0.1
0.344,-0.010000000000000009,0.01
0.3445,-0.020000000000000018,0.12
0.345,-0.010000000000000009,0.13
0.3455,0.0,0.17
0.346,-0.020000000000000018,0.08
0.3465,-0.010000000000000009,0.03
0.347,-0.010000000000000009,0.15
0.3475,-0.010000000000000009,0.24
0.348,-0.020000000000000018,0.23
0.348501,-0.010000000000000009,-0.0
0.349,-0.010000000000000009,0.18
0.3495,-0.020000000000000018,0.25
0.35,-0.010000000000000009,0.04
0.3505,-0.010000000000000009,0.05
0.351,-0.010000000000000009,0.17
0.351501,-0.020000000000000018,0.09
0.352,-0.010000000000000009,0.16
0.3525,-0.010000000000000009,0.24
0.353,0.0,0.01
0.353501,-0.020000000000000018,0.1
0.354,-0.020000000000000018,0.13
0.3545,-0.020000000000000018,-0.02
0.355,-0.010000000000000009,-0.07
0.3555,-0.010000000000000009,0.21
0.356,-0.020000000000000018,0.22
0.356501,-0.010000000000000009,0.01
0.357,-0.020000000000000018,0.1
0.3575,-0.020000000000000018,0.14
0.358,-0.010000000000000009,0.14
0.3585,-0.020000000000000018,0.01
0.359,-0.010000000000000009,0.04
0.3595,-0.010000000000000009,0.1
0.36,-0.020000000000000018,0.04
0.3605,-0.010000000000000009,0.17
0.361,-0.020000000000000018,-0.05
0.3615,-0.010000000000000009,0.1
0.362,-0.020000000000000018,0.1
0.3625,-0.030000000000000027,0.06
0.363,-0.020000000000000018,0.13
0.3635,-0.010000000000000009,0.16
0.364,-0.010000000000000009,0.1
0.3645,-0.010000000000000009,0.07
0.365,-0.020000000000000018,0.05
0.3655,-0.010000000000000009,0.22
0.366,0.0,0.2
0.3665,-0.020000000000000018,0.17
0.367,-0.020000000000000018,0.09
0.3675,-0.010000000000000009,0.11
0.368,-0.020000000000000018,0.08
0.3685,-0.020000000000000018,0.18
0.369,-0.020000000000000018,0.15
0.3695,-0.010000000000000009,-0.02
0.37,-0.010000000000000009,0.2
0.3705,-0.010000000000000009,0.19
0.371,-0.020000000000000018,-0.07
0.3715,-0.010000000000000009,0.19
0.372,-0.010000000000000009,-0.06
0.3725,-0.020000000000000018,-0.07
0.373,-0.010000000000000009,0.18
0.373501,-0.020000000000000018,0.16
0.374,-0.030000000000000027,0.17
0.3745,-0.010000000000000009,0.32
0.375,-0.010000000000000009,-0.02
0.3755,-0.010000000000000009,-0.09
0.376,-0.020000000000000018,0.21
0.376501,-0.020000000000000018,0.01
0.377,-0.010000000000000009,0.1
0.3775,-0.030000000000000027,0.13
0.378,-0.010000000000000009,0.1
0.378501,-0.010000000000000009,0.14
0.379,-0.020000000000000018,0.15
0.3795,-0.020000000000000018,0.13
0.38,-0.020000000000000018,0.14
0.380501,-0.010000000000000009,-0.02
0.381,-0.020000000000000018,0.07
0.3815,-0.010000000000000009,-0.02
0.382,-0.010000000000000009,0.03
0.3825,-0.020000000000000018,0.02
0.383,-0.010000000000000009,0.01
0.3835,-0.020000000000000018,0.08
0.384,-0.020000000000000018,0.03
0.3845,-0.010000000000000009,0.09
0.385,-0.010000000000000009,0.13
0.3855,-0.020000000000000018,0.08
0.386,-0.030000000000000027,0.34
