Time (s),A0 (g),Force(N)
0.0365,-0.020000000000000018,0.18
0.037,-0.010000000000000009,0.13
0.0375,-0.030000000000000027,0.17
0.038,-0.030000000000000027,-0.09
0.0385,-0.030000000000000027,0.02
0.039,-0.010000000000000009,-0.07
0.0395,-0.020000000000000018,0.18
0.04,-0.020000000000000018,0.07
0.040501,-0.020000000000000018,0.12
0.041,-0.010000000000000009,0.17
0.0415,-0.020000000000000018,0.19
0.042,-0.030000000000000027,0.14
0.0425,-0.020000000000000018,0.19
0.043,-0.020000000000000018,0.1
0.0435,-0.010000000000000009,0.1
0.044,-0.010000000000000009,0.15
0.044501,-0.020000000000000018,0.02
0.045,-0.020000000000000018,0.13
0.0455,-0.030000000000000027,0.1
0.046,-0.030000000000000027,-0.01
0.0465,-0.020000000000000018,0.11
0.047,-0.020000000000000018,0.08
0.0475,-0.010000000000000009,0.04
0.048,-0.010000000000000009,0.13
0.0485,-0.020000000000000018,0.18
0.049,-0.020000000000000018,0.1
0.049501,-0.030000000000000027,0.13
0.05,-0.030000000000000027,0.08
0.0505,-0.020000000000000018,0.02
0.051,-0.010000000000000009,0.12
0.051501,-0.030000000000000027,0.1
0.052001,-0.010000000000000009,0.11
0.0525,-0.010000000000000009,0.1
0.053,-0.010000000000000009,0.18
0.0535,-0.030000000000000027,0.04
0.054,-0.020000000000000018,0.07
0.0545,-0.020000000000000018,0.18
0.055,-0.030000000000000027,0.14
0.0555,-0.020000000000000018,0.08
0.056,-0.010000000000000009,0.11
0.0565,-0.020000000000000018,0.13
0.057,-0.020000000000000018,0.1
0.0575,-0.030000000000000027,0.12
0.058,-0.010000000000000009,0.17
0.0585,-0.010000000000000009,0.2
0.059,-0.010000000000000009,0.2
0.0595,-0.010000000000000009,0.08
0.06,-0.020000000000000018,0.11
0.0605,-0.020000000000000018,0.17
0.061,-0.010000000000000009,0.21
0.0615,-0.030000000000000027,0.12
0.062,-0.020000000000000018,0.14
0.0625,-0.020000000000000018,0.17
0.063,-0.010000000000000009,0.03
0.0635,-0.010000000000000009,0.12
0.064,-0.010000000000000009,0.08
0.0645,0.0,0.14
0.065,-0.010000000000000009,0.13
0.0655,-0.020000000000000018,0.12
0.066,-0.020000000000000018,0.14
0.0665,-0.010000000000000009,0.15
0.067,-0.010000000000000009,0.25
0.0675,-0.010000000000000009,0.05
0.068,-0.010000000000000009,0.29
0.0685,-0.010000000000000009,0.18
0.069,-0.020000000000000018,0.16
0.0695,-0.010000000000000009,0.23
0.070001,-0.020000000000000018,0.05
0.0705,-0.020000000000000018,0.13
0.071,-0.020000000000000018,0.04
0.0715,-0.020000000000000018,0.22
0.072,-0.010000000000000009,0.18
0.0725,-0.020000000000000018,0.18
0.073,-0.020000000000000018,0.2
0.0735,-0.010000000000000009,0.1
0.074,-0.020000000000000018,0.17
0.0745,-0.010000000000000009,0.1
0.075,-0.030000000000000027,0.1
0.0755,-0.010000000000000009,0.14
0.076,-0.010000000000000009,0.05
0.0765,-0.010000000000000009,0.12
0.077,-0.010000000000000009,0.07
0.0775,-0.020000000000000018,0.27
0.078,-0.020000000000000018,-0.01
0.0785,-0.020000000000000018,0.15
0.079,-0.010000000000000009,0.16
0.0795,0.0,0.06
0.08,-0.030000000000000027,0.19
0.0805,-0.020000000000000018,0.27
0.081,-0.020000000000000018,0.12
0.0815,-0.020000000000000018,0.12
0.082,-0.010000000000000009,0.21
0.0825,-0.020000000000000018,0.19
0.083,-0.020000000000000018,0.14
0.0835,0.0,-0.09
0.084,-0.020000000000000018,0.13
0.0845,-0.020000000000000018,0.15
0.085,-0.020000000000000018,0.14
0.085501,-0.020000000000000018,0.26
0.086,-0.020000000000000018,0.04
0.0865,0.0,0.17
0.087,-0.020000000000000018,0.18
0.0875,-0.010000000000000009,0.11
0.088,-0.010000000000000009,0.1
0.088501,-0.010000000000000009,0.13
0.089,-0.020000000000000018,-0.02
0.0895,-0.010000000000000009,0.18
0.09,-0.010000000000000009,0.17
0.0905,0.0,0.01
0.091,-0.020000000000000018,0.11
0.0915,0.0,0.09
0.092,0.0,0.18
0.0925,-0.010000000000000009,0.01
0.093,-0.010000000000000009,0.16
0.0935,0.0,0.02
0.094,-0.010000000000000009,0.12
0.0945,-0.010000000000000009,0.09
0.095,-0.010000000000000009,0.15
0.0955,-0.010000000000000009,0.23
0.096,-0.020000000000000018,0.11
0.0965,-0.010000000000000009,0.11
0.097,-0.010000000000000009,0.1
0.097501,-0.010000000000000009,0.09
0.098,0.0,-0.01
0.0985,-0.020000000000000018,0.11
0.099,0.0,0.18
0.0995,-0.010000000000000009,0.06
0.1,-0.010000000000000009,0.17
0.1005,0.0,0.01
0.101,-0.010000000000000009,0.19
0.1015,0.0,0.17
0.102,-0.010000000000000009,0.18
0.1025,0.0,0.13
0.103,-0.010000000000000009,0.1
0.103501,-0.020000000000000018,0.16
0.104,0.0,0.3
0.1045,0.010000000000000009,0.26
0.105,-0.010000000000000009,0.14
0.1055,-0.010000000000000009,0.09
0.106,0.0,0.09
0.106501,-0.010000000000000009,0.11
0.107,-0.010000000000000009,0.1
0.1075,0.0,0.11
0.108,-0.020000000000000018,0.16
0.1085,-0.010000000000000009,0.16
0.109,-0.010000000000000009,0.02
0.1095,0.0,0.07
0.11,-0.010000000000000009,0.13
0.1105,-0.010000000000000009,0.08
0.111,-0.010000000000000009,0.1
0.1115,0.0,0.3
0.112,0.0,0.02
0.112501,0.0,0.15
0.113,-0.020000000000000018,0.13
0.1135,0.0,0.15
0.114,0.0,0.19
0.1145,0.0,0.22
0.115,0.0,0.01
0.1155,0.0,0.01
0.116,0.0,0.08
0.1165,-0.010000000000000009,0.09
0.117,0.0,0.18
0.1175,0.0,0.01
0.118,-0.010000000000000009,0.08
0.1185,0.0,0.04
0.119,0.0,0.18
0.1195,0.0,0.13
0.12,-0.020000000000000018,0.13
0.1205,0.0,0.09
0.121001,-0.010000000000000009,0.25
0.1215,-0.010000000000000009,0.23
0.122,0.0,0.06
0.1225,0.020000000000000018,0.15
0.123,0.010000000000000009,0.22
0.1235,-0.010000000000000009,0.18
0.124,0.0,0.1
0.1245,0.0,0.12
0.125,0.0,0.18
0.1255,0.0,0.13
0.126,-0.010000000000000009,0.16
0.1265,0.0,0.12
0.127,0.010000000000000009,0.01
0.1275,0.0,0.11
0.128,-0.010000000000000009,0.15
0.1285,0.0,0.14
0.129,0.0,0.15
0.129501,0.0,0.03
0.13,0.0,0.08
0.1305,0.010000000000000009,0.13
0.131,0.0,0.12
0.1315,0.0,0.11
0.132,0.010000000000000009,0.18
0.1325,0.0,0.16
0.133,-0.020000000000000018,0.34
0.1335,0.010000000000000009,0.3
0.134,0.0,0.04
0.1345,-0.010000000000000009,0.08
0.135,-0.010000000000000009,0.08
0.1355,0.0,0.21
0.136,0.0,0.02
0.1365,0.010000000000000009,0.08
0.137,-0.010000000000000009,0.18
0.1375,0.0,0.19
0.138001,-0.020000000000000018,0.1
0.1385,-0.010000000000000009,0.1
0.139,0.0,0.14
0.1395,-0.010000000000000009,0.02
0.14,0.0,0.11
0.1405,-0.010000000000000009,0.13
0.141,0.0,0.18
0.1415,0.0,0.08
0.142,-0.010000000000000009,0.28
0.1425,0.0,0.14
0.143,-0.010000000000000009,0.13
0.1435,-0.010000000000000009,0.03
0.144,0.0,0.1
0.1445,-0.010000000000000009,0.21
0.145,0.0,0.11
0.1455,0.0,0.3
0.146,0.0,0.17
0.146501,0.0,0.07
0.147,0.0,0.03
0.1475,-0.010000000000000009,0.06
0.148,0.0,0.12
0.1485,-0.010000000000000009,0.14
0.149,0.0,0.22
0.149501,0.0,0.04
0.15,0.0,0.03
0.1505,0.0,0.14
0.151,0.0,0.17
0.1515,0.0,0.14
0.152,-0.010000000000000009,0.2
0.1525,-0.010000000000000009,0.18
0.153,0.0,0.03
0.1535,-0.010000000000000009,0.1
0.154,-0.020000000000000018,0.21
0.1545,0.0,0.09
0.155,0.010000000000000009,0.15
0.1555,-0.010000000000000009,0.08
0.156,0.0,0.1
0.1565,0.0,-0.12
0.157,-0.010000000000000009,0.19
0.1575,0.0,0.09
0.158,0.0,0.1
0.1585,0.010000000000000009,0.1
0.159,-0.010000000000000009,0.11
0.159501,0.0,-0.05
0.16,0.0,0.15
0.1605,-0.020000000000000018,0.13
0.161,0.010000000000000009,0.11
0.1615,-0.010000000000000009,0.18
0.162,0.0,0.18
0.1625,0.0,0.08
0.163,-0.010000000000000009,0.18
0.1635,0.0,0.12
0.164,-0.010000000000000009,0.1
0.164501,-0.010000000000000009,0.1
0.165,0.0,0.1
0.1655,-0.010000000000000009,0.01
0.166,0.0,0.17
0.166501,0.0,-0.12
0.167,-0.010000000000000009,0.44
0.1675,0.0,0.11
0.168,0.010000000000000009,0.05
0.1685,0.0,0.13
0.169,-0.010000000000000009,0.07
0.1695,0.0,0.07
0.17,-0.010000000000000009,0.09
0.1705,-0.010000000000000009,0.1
0.171,0.0,0.18
0.1715,0.0,0.03
0.172,-0.020000000000000018,0.18
0.1725,-0.010000000000000009,0.08
0.173,-0.020000000000000018,0.15
0.1735,-0.010000000000000009,0.05
0.174,0.0,0.13
0.1745,-0.010000000000000009,0.15
0.175,-0.010000000000000009,0.14
0.1755,-0.020000000000000018,0.16
0.176,0.0,0.15
0.1765,0.0,0.1
0.177,0.0,-0.05
0.177501,-0.010000000000000009,0.08
0.178,-0.010000000000000009,0.13
0.1785,0.0,0.13
0.179,-0.010000000000000009,0.03
0.1795,0.0,0.06
0.18,0.0,0.04
0.180501,-0.010000000000000009,0.07
0.181,0.0,-0.16
0.1815,-0.010000000000000009,0.1
0.182,0.0,0.07
0.1825,0.0,0.21
0.183,0.0,0.1
0.1835,-0.010000000000000009,0.11
0.184001,-0.020000000000000018,0.1
0.1845,0.0,0.05
0.185001,-0.020000000000000018,0.04
0.1855,-0.010000000000000009,-0.01
0.186,0.010000000000000009,-0.04
0.1865,0.0,0.01
0.187,-0.010000000000000009,0.09
0.1875,-0.010000000000000009,0.06
0.188001,-0.010000000000000009,0.1
0.1885,-0.010000000000000009,0.14
0.189,-0.020000000000000018,0.03
0.189501,-0.010000000000000009,0.16
0.19,-0.010000000000000009,0.13
0.1905,-0.010000000000000009,0.1
0.191,-0.010000000000000009,0.01
0.1915,-0.010000000000000009,0.07
0.192,-0.010000000000000009,0.15
0.1925,-0.010000000000000009,0.08
0.193,-0.010000000000000009,0.02
0.1935,-0.010000000000000009,-0.02
0.194001,-0.010000000000000009,0.11
0.1945,-0.010000000000000009,0.22
0.195,-0.020000000000000018,0.13
0.1955,-0.010000000000000009,0.1
0.196001,-0.010000000000000009,0.02
0.1965,-0.010000000000000009,0.06
0.197,-0.020000000000000018,0.06
0.1975,-0.020000000000000018,0.1
0.198,-0.020000000000000018,0.18
0.198501,-0.010000000000000009,0.02
0.199,-0.020000000000000018,0.22
0.1995,-0.020000000000000018,0.06
0.2,-0.020000000000000018,0.11
0.2005,-0.020000000000000018,0.11
0.201,-0.020000000000000018,0.18
0.201501,-0.010000000000000009,0.09
0.202,0.0,0.2
0.2025,-0.010000000000000009,0.22
0.203,-0.030000000000000027,0.1
0.2035,-0.010000000000000009,0.36
0.204,-0.020000000000000018,0.09
0.2045,-0.020000000000000018,0.09
0.205,-0.030000000000000027,0.1
0.2055,0.0,0.1
0.206,0.0,-0.04
0.206501,-0.020000000000000018,0.17
0.207,-0.010000000000000009,0.03
0.207501,-0.020000000000000018,0.1
0.208,-0.010000000000000009,0.13
0.2085,-0.020000000000000018,0.09
0.209,-0.020000000000000018,0.06
0.2095,-0.020000000000000018,0.23
0.21,-0.020000000000000018,0.16
0.2105,0.0,0.01
0.211,-0.030000000000000027,0.16
0.2115,-0.010000000000000009,0.17
0.212,-0.020000000000000018,-0.03
0.2125,-0.030000000000000027,0.23
0.213,-0.030000000000000027,0.09
0.2135,-0.010000000000000009,0.08
0.214,0.0,0.15
0.2145,-0.020000000000000018,0.08
0.215,-0.020000000000000018,-0.16
0.215501,-0.020000000000000018,0.15
0.216,-0.020000000000000018,0.14
0.2165,-0.010000000000000009,0.1
0.217,-0.030000000000000027,0.06
0.2175,-0.030000000000000027,0.13
0.218,-0.010000000000000009,0.15
0.2185,-0.020000000000000018,0.11
0.219,-0.030000000000000027,0.1
0.2195,-0.030000000000000027,0.04
0.22,-0.010000000000000009,0.06
0.2205,-0.020000000000000018,0.1
0.221,-0.030000000000000027,0.17
0.2215,-0.010000000000000009,0.01
0.222,-0.020000000000000018,0.1
0.2225,-0.020000000000000018,0.17
0.223,-0.030000000000000027,0.11
0.2235,-0.020000000000000018,0.15
0.224,-0.020000000000000018,0.2
0.2245,-0.020000000000000018,0.14
0.225,-0.010000000000000009,0.11
0.2255,-0.020000000000000018,0.01
0.226,-0.010000000000000009,0.3
0.226501,-0.020000000000000018,0.27
0.227,-0.020000000000000018,0.11
0.2275,-0.020000000000000018,-0.04
0.228,-0.020000000000000018,0.12
0.2285,-0.040000000000000036,0.15
0.229,-0.020000000000000018,0.13
0.2295,-0.030000000000000027,-0.0
0.23,-0.020000000000000018,0.09
0.2305,-0.020000000000000018,0.08
0.231,-0.010000000000000009,0.2
0.2315,-0.030000000000000027,0.06
0.232,-0.020000000000000018,0.12
0.2325,-0.030000000000000027,0.08
0.233,-0.020000000000000018,0.1
0.2335,-0.020000000000000018,0.09
0.234,-0.040000000000000036,0.12
0.2345,-0.020000000000000018,0.09
0.235,-0.020000000000000018,0.1
0.2355,-0.020000000000000018,0.12
0.236,-0.030000000000000027,0.13
0.2365,-0.020000000000000018,0.02
0.237,-0.010000000000000009,0.16
0.237501,-0.030000000000000027,0.13
0.238,-0.030000000000000027,0.01
0.2385,-0.020000000000000018,0.27
0.239,-0.020000000000000018,0.1
0.2395,-0.030000000000000027,0.17
0.24,-0.020000000000000018,-0.0
0.2405,-0.010000000000000009,0.23
0.241,-0.020000000000000018,0.14
0.2415,-0.010000000000000009,0.15
0.242,-0.030000000000000027,0.21
0.2425,-0.040000000000000036,0.13
0.243,-0.010000000000000009,0.1
0.2435,-0.030000000000000027,0.17
0.244,-0.020000000000000018,0.08
0.2445,-0.030000000000000027,0.02
0.245,-0.030000000000000027,0.15
0.2455,-0.020000000000000018,0.03
0.246,-0.030000000000000027,0.34
0.246501,-0.030000000000000027,0.19
0.247,-0.010000000000000009,0.27
0.2475,-0.020000000000000018,0.34
0.248,-0.020000000000000018,0.13
0.2485,-0.020000000000000018,0.14
0.249,-0.030000000000000027,0.3
0.2495,-0.030000000000000027,0.08
0.25,-0.020000000000000018,0.08
0.250501,-0.030000000000000027,0.1
0.251,-0.030000000000000027,0.1
0.2515,-0.030000000000000027,0.16
0.252,-0.020000000000000018,-0.02
0.252501,-0.020000000000000018,0.06
0.253001,-0.020000000000000018,0.15
0.2535,-0.010000000000000009,0.1
0.254,-0.030000000000000027,0.3
0.2545,-0.020000000000000018,0.17
0.255,-0.030000000000000027,0.21
0.2555,-0.020000000000000018,0.18
0.256,-0.020000000000000018,0.18
0.2565,-0.020000000000000018,0.09
0.257,-0.020000000000000018,-0.16
0.2575,-0.020000000000000018,0.13
0.258,-0.020000000000000018,0.01
0.2585,-0.030000000000000027,0.03
0.259,-0.030000000000000027,0.11
0.2595,-0.020000000000000018,0.04
0.26,-0.020000000000000018,-0.02
0.2605,-0.010000000000000009,0.13
0.261,-0.020000000000000018,0.18
0.2615,-0.030000000000000027,0.18
0.262,-0.020000000000000018,0.11
0.2625,-0.020000000000000018,0.06
0.263,-0.020000000000000018,0.17
0.2635,-0.020000000000000018,0.16
0.264,-0.040000000000000036,-0.07
0.2645,-0.020000000000000018,0.13
0.265,-0.040000000000000036,0.12
0.2655,-0.030000000000000027,0.17
0.266,-0.020000000000000018,0.04
0.2665,-0.020000000000000018,0.17
0.267,-0.030000000000000027,0.02
0.2675,-0.040000000000000036,0.03
0.268,-0.030000000000000027,0.18
0.268501,-0.020000000000000018,0.18
0.269,-0.030000000000000027,0.12
0.269501,-0.030000000000000027,0.09
0.27,-0.030000000000000027,0.17
0.2705,-0.010000000000000009,0.04
0.271,-0.020000000000000018,0.11
0.2715,-0.030000000000000027,0.09
0.272,-0.010000000000000009,0.19
0.2725,-0.030000000000000027,0.13
0.273,-0.030000000000000027,0.04
0.273501,-0.020000000000000018,0.31
0.274,-0.020000000000000018,0.22
0.2745,-0.030000000000000027,0.12
0.275,-0.020000000000000018,0.06
0.275501,-0.020000000000000018,0.09
0.276,-0.020000000000000018,-0.05
0.276501,-0.030000000000000027,-0.16
0.277,-0.020000000000000018,0.11
0.2775,-0.030000000000000027,0.1
0.278,-0.020000000000000018,0.17
0.2785,0.0,0.12
0.279,-0.020000000000000018,0.1
0.2795,-0.010000000000000009,0.01
0.28,-0.030000000000000027,0.18
0.2805,-0.010000000000000009,0.03
0.281,-0.010000000000000009,0.14
0.281501,-0.020000000000000018,0.18
0.282,-0.030000000000000027,0.02
0.2825,-0.020000000000000018,0.14
0.283,-0.030000000000000027,0.08
0.2835,-0.030000000000000027,0.09
0.284,-0.020000000000000018,0.2
0.2845,-0.020000000000000018,0.11
0.285,-0.04999999999999993,0.14
0.2855,-0.020000000000000018,0.13
0.286,-0.010000000000000009,0.15
0.286501,-0.030000000000000027,0.09
0.287,-0.010000000000000009,0.09
0.2875,-0.030000000000000027,0.1
0.288,-0.030000000000000027,0.04
0.2885,-0.020000000000000018,0.36
0.289,-0.020000000000000018,-0.09
0.2895,-0.020000000000000018,0.08
0.29,-0.020000000000000018,0.12
0.2905,-0.030000000000000027,0.1
0.291,-0.030000000000000027,0.12
0.2915,-0.010000000000000009,0.1
0.292,-0.020000000000000018,0.15
0.2925,-0.020000000000000018,0.1
0.293,-0.030000000000000027,0.16
0.2935,-0.030000000000000027,0.07
0.294,-0.030000000000000027,0.12
0.2945,-0.010000000000000009,0.13
0.295,-0.030000000000000027,0.21
0.2955,-0.030000000000000027,0.09
0.296,-0.020000000000000018,0.25
0.2965,-0.020000000000000018,0.16
0.297,-0.020000000000000018,0.11
0.2975,-0.010000000000000009,0.2
0.298,-0.010000000000000009,0.1
0.298501,-0.030000000000000027,0.18
0.299,-0.020000000000000018,0.16
0.2995,-0.030000000000000027,0.26
0.3,-0.030000000000000027,0.15
0.3005,-0.020000000000000018,0.05
0.301,-0.020000000000000018,0.02
0.3015,-0.020000000000000018,0.16
0.302,-0.020000000000000018,0.12
0.3025,-0.020000000000000018,0.14
0.303,-0.020000000000000018,0.04
0.3035,-0.030000000000000027,0.03
0.304,-0.010000000000000009,0.18
0.3045,-0.020000000000000018,0.14
0.305,-0.010000000000000009,0.13
0.3055,-0.030000000000000027,0.13
0.306,-0.020000000000000018,0.18
0.3065,-0.020000000000000018,0.09
0.307,-0.010000000000000009,0.1
0.307501,-0.020000000000000018,0.08
0.308,-0.020000000000000018,0.11
0.308501,-0.020000000000000018,0.03
0.309,-0.010000000000000009,0.11
0.3095,0.0,0.18
0.31,0.0,0.1
0.3105,-0.010000000000000009,0.06
0.311,-0.020000000000000018,0.09
0.311501,-0.030000000000000027,0.14
0.312,-0.010000000000000009,0.05
0.3125,-0.020000000000000018,0.47
0.313,-0.020000000000000018,0.34
0.3135,-0.020000000000000018,0.12
0.314,-0.010000000000000009,0.03
0.3145,-0.030000000000000027,0.32
0.315,-0.020000000000000018,0.13
0.3155,-0.020000000000000018,0.23
0.316,-0.020000000000000018,0.1
0.3165,-0.020000000000000018,-0.05
0.317,-0.020000000000000018,-0.13
0.3175,-0.020000000000000018,0.15
0.318,-0.020000000000000018,0.04
0.3185,-0.020000000000000018,0.23
0.319001,-0.020000000000000018,0.09
0.3195,-0.020000000000000018,0.13
0.32,-0.010000000000000009,0.2
0.3205,-0.020000000000000018,0.14
0.321,-0.010000000000000009,0.22
0.3215,-0.020000000000000018,0.29
0.322,-0.010000000000000009,0.1
0.3225,-0.010000000000000009,0.07
0.323,-0.010000000000000009,0.02
0.3235,-0.010000000000000009,-0.16
0.324,-0.020000000000000018,0.18
0.3245,-0.020000000000000018,0.01
0.325,-0.020000000000000018,0.12
0.3255,0.0,0.01
0.326,-0.010000000000000009,0.11
0.3265,-0.020000000000000018,0.06
0.327001,0.0,0.16
0.327501,-0.010000000000000009,0.13
0.328,-0.020000000000000018,0.06
0.3285,-0.010000000000000009,0.13
0.329,-0.020000000000000018,0.19
0.3295,-0.010000000000000009,0.1
0.33,0.0,0.23
0.3305,-0.020000000000000018,0.33
0.331,-0.020000000000000018,0.01
0.3315,-0.020000000000000018,0.1
0.332,-0.010000000000000009,0.06
0.3325,-0.010000000000000009,0.15
0.333,-0.020000000000000018,0.22
0.3335,-0.010000000000000009,0.14
0.334,-0.030000000000000027,0.14
0.3345,-0.020000000000000018,0.08
0.335,0.0,0.04
0.3355,-0.020000000000000018,-0.11
0.336,-0.010000000000000009,0.08
0.3365,-0.010000000000000009,0.18
0.337,-0.010000000000000009,0.15
0.3375,-0.010000000000000009,-0.07
0.338,-0.010000000000000009,0.01
0.3385,-0.020000000000000018,0.07
0.339,-0.010000000000000009,0.22
0.3395,-0.010000000000000009,0.1
0.34,-0.020000000000000018,0.09
0.3405,-0.010000000000000009,0.05
0.341,0.0,0.08
0.341501,-0.010000000000000009,0.08
0.342,-0.010000000000000009,0.04
0.3425,-0.020000000000000018,0.17
0.343,0.0,0.15
0.3435,-0.010000000000000009,0.14
0.344,-0.010000000000000009,0.26
0.3445,-0.010000000000000009,-0.08
0.345,-0.010000000000000009,0.08
0.345501,-0.010000000000000009,0.16
0.346,-0.010000000000000009,0.17
0.3465,-0.020000000000000018,0.24
0.347,-0.020000000000000018,0.01
0.347501,-0.010000000000000009,0.01
0.348,-0.010000000000000009,0.11
0.3485,-0.010000000000000009,0.06
0.349,-0.010000000000000009,0.2
0.3495,-0.020000000000000018,0.19
0.35,0.0,0.15
0.3505,-0.010000000000000009,0.04
0.351,0.0,0.19
0.3515,-0.010000000000000009,0.12
0.352,0.0,0.19
0.3525,-0.010000000000000009,0.09
0.353,0.0,0.12
0.3535,-0.010000000000000009,0.17
0.354,0.0,0.07
0.3545,0.0,0.18
0.355,0.0,-0.0
0.3555,-0.010000000000000009,0.07
0.356,-0.010000000000000009,0.17
0.3565,0.0,0.23
0.357,0.0,0.15
0.3575,-0.010000000000000009,0.18
0.358,0.0,0.22
0.3585,-0.010000000000000009,0.12
0.359,0.0,0.13
0.3595,-0.020000000000000018,0.21
0.36,0.0,0.04
0.3605,-0.010000000000000009,-0.07
0.361,0.0,0.1
0.3615,-0.010000000000000009,0.07
0.362,0.010000000000000009,0.07
0.3625,-0.010000000000000009,-0.02
0.363,-0.010000000000000009,-0.14
0.3635,0.0,0.05
0.364,-0.010000000000000009,0.13
0.364501,-0.010000000000000009,0.16
0.365001,-0.010000000000000009,0.21
0.3655,-0.010000000000000009,0.16
0.366,-0.010000000000000009,0.12
0.3665,-0.020000000000000018,0.27
0.367,0.0,-0.0
0.367501,-0.010000000000000009,-0.0
0.368,-0.010000000000000009,0.21
0.3685,-0.010000000000000009,0.14
0.369,0.010000000000000009,0.17
0.3695,-0.010000000000000009,0.22
0.37,-0.010000000000000009,0.15
0.3705,0.0,0.12
0.371,-0.010000000000000009,0.18
0.3715,-0.010000000000000009,0.03
0.372,-0.010000000000000009,0.09
0.3725,-0.010000000000000009,-0.03
0.373001,-0.010000000000000009,0.07
0.3735,-0.010000000000000009,0.05
0.374001,-0.010000000000000009,-0.01
0.3745,-0.010000000000000009,0.11
0.375,-0.010000000000000009,0.1
0.375501,0.0,0.08
0.376,-0.010000000000000009,0.05
0.3765,-0.020000000000000018,0.04
0.377,-0.010000000000000009,0.12
0.3775,-0.010000000000000009,0.06
0.378,-0.010000000000000009,0.1
0.3785,0.0,0.16
0.379,-0.010000000000000009,0.1
0.3795,-0.010000000000000009,0.08
0.38,-0.010000000000000009,0.11
0.3805,-0.010000000000000009,0.05
0.381,-0.020000000000000018,0.02
0.3815,-0.010000000000000009,-0.13
0.382,-0.010000000000000009,0.06
0.3825,0.0,0.16
0.383,-0.010000000000000009,0.08
0.3835,-0.010000000000000009,0.09
0.384,0.0,0.2
0.3845,-0.010000000000000009,0.13
0.385,-0.010000000000000009,0.25
0.3855,-0.020000000000000018,0.19
0.386,0.0,0.04
0.3865,-0.010000000000000009,0.03
0.387,-0.010000000000000009,-0.03
0.3875,-0.030000000000000027,0.19
0.388,-0.010000000000000009,0.2
0.3885,0.0,0.12
0.389,-0.020000000000000018,0.2
0.3895,-0.010000000000000009,0.1
0.39,-0.010000000000000009,0.08
0.3905,0.0,0.11
0.391,0.0,0.27
0.3915,0.0,0.17
0.392,0.0,0.11
0.3925,0.0,0.17
0.393,0.0,0.04
0.3935,-0.010000000000000009,0.01
0.394,-0.010000000000000009,0.08
0.3945,-0.010000000000000009,0.22
0.395,-0.010000000000000009,0.01
0.3955,0.0,0.18
0.396,0.010000000000000009,0.08
0.3965,-0.020000000000000018,0.11
0.397,0.0,0.18
0.3975,-0.020000000000000018,0.18
0.398,-0.020000000000000018,0.26
0.3985,-0.010000000000000009,0.03
0.399,-0.010000000000000009,0.14
