Time (s),A0 (g)
1.610097,-0.010000000000000009
1.615113,0.0
1.620128,0.0
1.625144,0.0
1.63016,0.0
1.635176,-0.020000000000000018
1.640192,0.0
1.645208,-0.010000000000000009
1.650223,-0.010000000000000009
1.655239,0.010000000000000009
1.660254,0.0
1.66527,0.0
1.670286,-0.010000000000000009
1.675302,-0.020000000000000018
1.680318,-0.010000000000000009
1.685334,0.010000000000000009
1.69035,-0.010000000000000009
1.695366,0.0
1.700382,0.010000000000000009
1.705398,-0.020000000000000018
1.710413,-0.020000000000000018
1.715429,-0.010000000000000009
1.720445,-0.010000000000000009
1.725461,-0.020000000000000018
1.730477,-0.030000000000000027
1.735493,-0.010000000000000009
1.740508,0.0
1.745524,-0.020000000000000018
1.750539,-0.020000000000000018
1.755555,-0.020000000000000018
1.760571,-0.010000000000000009
1.765587,0.0
1.770603,-0.010000000000000009
1.77562,0.0
1.780636,0.0
1.785652,-0.010000000000000009
1.790668,-0.010000000000000009
1.795684,-0.010000000000000009
1.8007,-0.010000000000000009
1.805716,0.0
1.810731,0.0
1.815747,-0.010000000000000009
1.820763,0.0
1.825779,0.0
1.830795,0.0
1.835811,0.010000000000000009
1.840827,0.0
1.845843,-0.010000000000000009
1.850858,0.010000000000000009
1.855874,-0.020000000000000018
1.86089,0.0
1.865906,-0.010000000000000009
1.870921,-0.020000000000000018
1.875937,0.0
1.880952,-0.020000000000000018
1.885968,0.0
1.890983,0.0
1.895999,0.0
1.901015,0.0
1.906031,-0.010000000000000009
1.911047,-0.010000000000000009
1.916063,-0.010000000000000009
1.921079,-0.010000000000000009
1.926095,-0.020000000000000018
1.931111,-0.020000000000000018
1.936127,-0.010000000000000009
1.941143,-0.020000000000000018
1.946158,-0.010000000000000009
1.951174,-0.010000000000000009
1.95619,-0.010000000000000009
1.961205,-0.010000000000000009
1.966221,-0.020000000000000018
1.971237,-0.010000000000000009
1.976253,-0.010000000000000009
1.981269,-0.020000000000000018
1.986285,-0.020000000000000018
1.991301,0.0
1.996317,-0.010000000000000009
2.001333,-0.010000000000000009
2.006349,-0.010000000000000009
2.011365,0.0
2.016381,-0.010000000000000009
2.021397,-0.010000000000000009
2.026413,0.0
2.031429,-0.010000000000000009
2.036445,-0.010000000000000009
2.041461,-0.010000000000000009
2.046477,-0.010000000000000009
2.051493,0.010000000000000009
2.056509,-0.020000000000000018
2.061525,0.0
2.066541,0.0
2.071557,-0.010000000000000009
2.076573,0.010000000000000009
2.081589,0.0
2.086605,0.0
2.091622,0.0
2.096638,-0.010000000000000009
2.101654,-0.010000000000000009
2.10667,0.0
2.111686,0.0
2.116702,-0.010000000000000009
2.121718,0.0
2.126734,0.0
2.131749,0.0
2.136765,0.0
2.14178,-0.010000000000000009
2.146796,-0.010000000000000009
2.151812,0.0
2.156828,0.010000000000000009
2.161844,0.0
2.16686,-0.010000000000000009
2.171876,-0.010000000000000009
2.176892,-0.010000000000000009
2.181907,-0.010000000000000009
2.186923,0.0
2.191939,-0.020000000000000018
2.196955,0.0
2.201971,-0.010000000000000009
2.206987,-0.010000000000000009
2.212003,-0.020000000000000018
2.217019,0.0
2.222035,0.0
2.227051,0.0
2.232067,-0.010000000000000009
2.237083,-0.010000000000000009
2.242099,-0.020000000000000018
2.247115,-0.010000000000000009
2.252131,-0.010000000000000009
2.257147,-0.010000000000000009
2.262163,-0.010000000000000009
2.267179,-0.020000000000000018
2.272195,-0.020000000000000018
2.277211,-0.010000000000000009
2.282227,-0.010000000000000009
2.287243,-0.010000000000000009
2.292259,-0.020000000000000018
2.297275,0.0
2.302291,-0.010000000000000009
2.307307,0.0
2.312323,-0.030000000000000027
2.317339,-0.010000000000000009
2.322354,-0.010000000000000009
2.32737,0.0
2.332386,-0.010000000000000009
2.337402,0.0
2.342417,0.0
2.347433,0.0
2.352448,0.0
2.357464,0.0
2.36248,0.0
2.367496,-0.010000000000000009
2.372512,0.0
2.377528,-0.010000000000000009
2.382543,0.0
2.387559,0.0
2.392575,-0.010000000000000009
2.397591,-0.010000000000000009
2.402606,0.0
2.407623,-0.010000000000000009
2.412639,0.010000000000000009
2.417655,-0.010000000000000009
2.42267,0.0
2.427686,-0.010000000000000009
2.432702,-0.010000000000000009
2.437718,-0.030000000000000027
2.442733,-0.010000000000000009
2.447749,-0.010000000000000009
2.452765,-0.020000000000000018
2.457781,0.0
2.462797,-0.010000000000000009
2.467813,0.0
2.472828,-0.010000000000000009
2.477844,-0.010000000000000009
2.48286,-0.010000000000000009
2.487876,0.0
2.492892,-0.010000000000000009
2.497908,-0.010000000000000009
2.502924,-0.010000000000000009
2.50794,-0.010000000000000009
2.512956,-0.010000000000000009
2.517972,-0.020000000000000018
2.522988,0.0
2.528004,-0.020000000000000018
2.53302,-0.010000000000000009
2.538036,-0.010000000000000009
2.543052,0.0
2.548068,-0.010000000000000009
2.553084,-0.010000000000000009
2.5581,-0.020000000000000018
2.563116,0.0
2.568132,0.0
2.573148,-0.020000000000000018
2.578164,0.0
2.58318,-0.010000000000000009
2.588196,-0.010000000000000009
2.593211,-0.010000000000000009
2.598227,-0.010000000000000009
2.603243,-0.010000000000000009
2.608259,-0.010000000000000009
2.613274,-0.020000000000000018
2.61829,0.0
2.623306,0.0
2.628322,-0.010000000000000009
2.633337,0.0
2.638353,0.0
2.643369,0.0
2.648385,0.0
2.6534,0.0
2.658416,-0.010000000000000009
2.663432,0.0
2.668448,0.0
2.673463,0.0
2.678479,0.0
2.683495,-0.010000000000000009
2.688511,0.0
2.693527,-0.010000000000000009
2.698543,-0.010000000000000009
2.703558,-0.010000000000000009
2.708574,-0.010000000000000009
2.71359,-0.010000000000000009
2.718606,0.0
2.723623,-0.010000000000000009
2.728639,-0.010000000000000009
2.733655,-0.020000000000000018
2.738671,-0.020000000000000018
2.743687,-0.010000000000000009
2.748703,0.0
2.753719,-0.010000000000000009
2.758735,-0.020000000000000018
2.763751,-0.010000000000000009
2.768767,-0.020000000000000018
2.773783,0.0
2.778799,0.0
2.783814,-0.020000000000000018
2.78883,-0.010000000000000009
2.793846,-0.010000000000000009
2.798862,-0.010000000000000009
2.803877,-0.010000000000000009
2.808893,-0.010000000000000009
2.813909,0.0
2.818925,0.0
2.823941,-0.020000000000000018
2.828957,0.0
2.833972,0.0
2.838988,-0.010000000000000009
2.844004,-0.010000000000000009
2.84902,-0.010000000000000009
2.854035,0.0
2.859051,0.0
2.864067,0.0
2.869083,-0.020000000000000018
2.874099,-0.010000000000000009
2.879115,0.0
2.884131,-0.010000000000000009
2.889147,0.0
2.894163,0.0
2.899179,-0.010000000000000009
2.904195,-0.020000000000000018
2.909211,-0.010000000000000009
2.914226,0.0
2.919242,0.0
2.924258,0.0
2.929274,0.0
2.934289,0.0
2.939305,0.0
2.944321,-0.020000000000000018
2.949337,-0.010000000000000009
2.954353,-0.010000000000000009
2.959369,-0.010000000000000009
2.964384,-0.010000000000000009
2.9694,-0.010000000000000009
2.974416,-0.010000000000000009
2.979432,0.0
2.984448,-0.010000000000000009
2.989464,0.0
2.99448,-0.010000000000000009
2.999496,-0.020000000000000018
3.004512,-0.020000000000000018
3.009528,0.0
3.014544,-0.010000000000000009
3.01956,0.0
3.024575,0.0
3.029591,0.0
3.034608,0.0
3.039624,-0.010000000000000009
3.044639,-0.010000000000000009
3.049655,-0.010000000000000009
3.054671,0.0
3.059687,-0.010000000000000009
3.064702,0.0
3.069718,-0.020000000000000018
3.074734,0.0
3.07975,0.0
3.084765,-0.020000000000000018
3.089781,-0.040000000000000036
3.094797,-0.010000000000000009
3.099813,-0.010000000000000009
3.104829,-0.010000000000000009
3.109845,-0.020000000000000018
3.11486,-0.010000000000000009
3.119876,0.010000000000000009
3.124892,-0.010000000000000009
3.129908,-0.010000000000000009
3.134924,0.0
3.13994,0.0
3.144956,-0.020000000000000018
3.149972,0.0
3.154987,-0.010000000000000009
3.160003,0.0
3.165019,0.0
3.170035,-0.010000000000000009
3.175051,0.0
3.180067,0.0
3.185083,0.0
3.190098,-0.010000000000000009
3.195114,-0.010000000000000009
3.20013,0.0
3.205145,-0.020000000000000018
3.210161,-0.010000000000000009
3.215177,-0.010000000000000009
3.220193,-0.010000000000000009
3.225209,-0.010000000000000009
3.230225,-0.010000000000000009
3.23524,0.010000000000000009
3.240256,-0.010000000000000009
3.245271,0.0
3.250287,0.0
3.255302,-0.010000000000000009
3.260318,0.0
3.265334,-0.020000000000000018
3.27035,-0.010000000000000009
3.275366,0.0
3.280382,-0.010000000000000009
3.285398,-0.010000000000000009
3.290414,0.0
3.295429,0.0
3.300445,-0.010000000000000009
3.305461,0.0
3.310476,-0.010000000000000009
3.315492,-0.020000000000000018
3.320508,0.0
3.325524,0.0
3.33054,-0.020000000000000018
3.335555,0.0
3.340571,-0.010000000000000009
3.345587,0.0
3.350603,0.0
3.355618,-0.010000000000000009
3.360634,-0.010000000000000009
3.36565,-0.010000000000000009
3.370666,0.0
3.375682,-0.010000000000000009
3.380698,-0.010000000000000009
3.385714,-0.010000000000000009
3.39073,0.0
3.395745,0.0
3.400761,-0.020000000000000018
3.405776,-0.010000000000000009
3.410792,-0.020000000000000018
3.415808,0.0
3.420824,0.0
3.42584,-0.010000000000000009
3.430856,0.0
3.435872,0.010000000000000009
3.440888,0.010000000000000009
3.445904,0.0
3.45092,-0.010000000000000009
3.455935,0.0
3.460951,-0.010000000000000009
3.465967,-0.010000000000000009
3.470983,0.0
3.475999,-0.010000000000000009
3.481015,0.0
3.486031,0.0
3.491047,0.0
3.496062,0.0
3.501078,-0.020000000000000018
3.506094,-0.020000000000000018
3.51111,0.0
3.516126,0.0
3.521142,0.0
3.526158,-0.020000000000000018
3.531174,0.0
3.536189,-0.010000000000000009
3.541205,-0.010000000000000009
3.546221,-0.010000000000000009
3.551237,-0.010000000000000009
3.556253,0.0
3.561269,0.0
3.566284,-0.010000000000000009
3.5713,-0.010000000000000009
3.576316,-0.020000000000000018
3.581332,-0.010000000000000009
3.586347,-0.010000000000000009
3.591363,0.0
3.596379,0.0
3.601395,0.010000000000000009
3.606411,-0.010000000000000009
3.611427,-0.010000000000000009
3.616442,0.010000000000000009
3.621458,-0.010000000000000009
3.626474,0.0
3.63149,0.0
3.636506,-0.010000000000000009
3.641522,-0.020000000000000018
3.646537,0.0
3.651553,-0.010000000000000009
3.656569,-0.010000000000000009
3.661585,-0.020000000000000018
3.666602,0.0
3.671618,0.0
3.676634,0.010000000000000009
3.68165,0.0
3.686666,0.0
3.691682,-0.010000000000000009
3.696698,-0.010000000000000009
3.701714,-0.010000000000000009
3.706729,-0.010000000000000009
3.711745,0.010000000000000009
3.716761,-0.020000000000000018
3.721777,0.0
3.726792,-0.020000000000000018
3.731808,-0.010000000000000009
3.736824,0.010000000000000009
3.74184,0.0
3.746856,-0.010000000000000009
3.751872,0.0
3.756888,-0.010000000000000009
3.761904,-0.010000000000000009
3.76692,0.0
3.771936,-0.010000000000000009
3.776952,-0.010000000000000009
3.781968,-0.010000000000000009
3.786984,-0.010000000000000009
3.792,-0.04999999999999993
3.797016,0.0
3.802032,-0.010000000000000009
3.807048,-0.010000000000000009
3.812064,0.0
3.817079,-0.020000000000000018
3.822095,0.0
3.827111,-0.010000000000000009
3.832127,-0.020000000000000018
3.837143,0.0
3.842159,-0.010000000000000009
3.847174,-0.010000000000000009
3.85219,-0.020000000000000018
3.857205,0.0
3.862221,-0.010000000000000009
3.867237,-0.010000000000000009
3.872253,0.0
3.877268,0.0
3.882284,0.0
3.8873,-0.020000000000000018
3.892316,-0.010000000000000009
3.897332,-0.010000000000000009
3.902348,0.0
3.907363,0.0
3.912379,0.0
3.917394,0.0
3.92241,-0.020000000000000018
3.927426,0.0
3.932442,-0.010000000000000009
3.937458,-0.010000000000000009
3.942474,0.0
3.94749,-0.020000000000000018
3.952506,0.0
3.957521,-0.020000000000000018
3.962537,0.0
3.967553,0.0
3.972569,-0.020000000000000018
3.977585,0.0
3.982602,-0.010000000000000009
3.987618,-0.010000000000000009
3.992634,0.0
3.99765,-0.010000000000000009
4.002666,-0.010000000000000009
4.007682,-0.010000000000000009
4.012698,-0.010000000000000009
4.017714,-0.010000000000000009
4.02273,-0.020000000000000018
4.027746,-0.020000000000000018
4.032762,-0.020000000000000018
4.037777,0.0
4.042793,0.010000000000000009
4.047809,-0.010000000000000009
4.052825,0.0
4.057841,0.0
4.062857,-0.010000000000000009
4.067873,0.0
4.072889,-0.010000000000000009
4.077904,-0.020000000000000018
4.08292,0.0
4.087936,-0.010000000000000009
4.092952,-0.010000000000000009
4.097968,-0.010000000000000009
4.102984,-0.010000000000000009
4.108,-0.010000000000000009
4.113016,0.010000000000000009
4.118032,0.0
4.123048,0.0
4.128064,0.0
4.13308,0.0
4.138096,-0.010000000000000009
4.143112,0.0
4.148128,-0.010000000000000009
4.153144,-0.010000000000000009
4.15816,-0.010000000000000009
4.163176,-0.010000000000000009
4.168192,0.0
4.173208,-0.020000000000000018
4.178224,-0.010000000000000009
4.18324,-0.010000000000000009
4.188256,-0.020000000000000018
4.193272,-0.010000000000000009
4.198288,-0.010000000000000009
4.203304,-0.010000000000000009
4.208319,-0.010000000000000009
4.213335,0.0
4.218351,-0.010000000000000009
4.223367,-0.010000000000000009
4.228382,-0.020000000000000018
4.233398,0.0
4.238414,0.010000000000000009
4.24343,-0.010000000000000009
4.248445,-0.020000000000000018
4.253461,-0.010000000000000009
4.258477,-0.010000000000000009
4.263493,0.0
4.268509,0.0
4.273525,-0.020000000000000018
4.278541,-0.010000000000000009
4.283557,-0.010000000000000009
4.288573,-0.020000000000000018
4.29359,-0.020000000000000018
4.298607,0.0
4.303623,0.0
4.308639,-0.010000000000000009
4.313655,-0.010000000000000009
4.31867,0.0
4.323686,-0.010000000000000009
4.328701,-0.010000000000000009
4.333717,0.010000000000000009
4.338733,-0.010000000000000009
4.343749,-0.010000000000000009
4.348765,0.010000000000000009
4.353781,-0.010000000000000009
4.358796,0.0
4.363811,-0.010000000000000009
4.368827,-0.010000000000000009
4.373843,-0.010000000000000009
4.378859,-0.010000000000000009
4.383875,-0.020000000000000018
4.388891,-0.010000000000000009
4.393907,-0.010000000000000009
4.398923,-0.010000000000000009
4.403939,0.0
4.408955,-0.010000000000000009
4.413971,-0.020000000000000018
4.418986,-0.010000000000000009
4.424002,-0.020000000000000018
4.429017,0.0
4.434033,-0.010000000000000009
4.439049,-0.010000000000000009
4.444065,0.0
4.44908,-0.010000000000000009
4.454096,-0.020000000000000018
4.459112,-0.010000000000000009
4.464128,-0.010000000000000009
4.469143,-0.010000000000000009
4.474159,0.0
4.479175,-0.010000000000000009
4.484191,-0.010000000000000009
4.489206,-0.010000000000000009
4.494222,-0.010000000000000009
4.499238,-0.020000000000000018
4.504254,-0.010000000000000009
4.509269,0.0
4.514285,-0.010000000000000009
4.519301,0.0
4.524317,0.0
4.529332,-0.010000000000000009
4.534348,0.0
4.539363,-0.010000000000000009
4.544379,-0.010000000000000009
4.549395,-0.010000000000000009
4.554411,-0.010000000000000009
4.559426,0.0
4.564442,-0.020000000000000018
4.569458,-0.010000000000000009
4.574474,-0.010000000000000009
4.57949,0.0
4.584506,0.0
4.589521,-0.010000000000000009
4.594537,0.0
4.599553,0.0
4.604569,-0.010000000000000009
4.609585,0.010000000000000009
4.614602,-0.010000000000000009
4.619618,0.0
4.624634,-0.010000000000000009
4.629649,0.0
4.634665,-0.010000000000000009
4.639681,0.0
4.644697,-0.010000000000000009
4.649713,0.0
4.654729,0.0
4.659744,0.0
4.66476,0.0
4.669776,-0.010000000000000009
4.674792,0.0
4.679808,-0.010000000000000009
4.684824,-0.010000000000000009
4.68984,0.0
4.694856,-0.010000000000000009
4.699872,-0.010000000000000009
4.704888,-0.010000000000000009
4.709904,0.0
4.71492,-0.010000000000000009
4.719936,0.0
4.724952,-0.020000000000000018
4.729968,-0.010000000000000009
4.734984,-0.010000000000000009
4.74,0.0
4.745016,-0.010000000000000009
4.750031,-0.010000000000000009
4.755047,-0.010000000000000009
4.760063,-0.010000000000000009
4.765079,-0.020000000000000018
4.770095,-0.010000000000000009
4.775111,-0.020000000000000018
4.780127,-0.020000000000000018
4.785143,-0.010000000000000009
4.790159,-0.010000000000000009
4.795175,-0.010000000000000009
4.800191,0.0
4.805207,0.0
4.810222,0.0
4.815238,-0.010000000000000009
4.820254,0.0
4.82527,-0.010000000000000009
4.830286,0.0
4.835302,-0.010000000000000009
4.840317,0.0
4.845333,-0.010000000000000009
4.850349,-0.010000000000000009
4.855365,-0.010000000000000009
4.860381,-0.010000000000000009
4.865397,-0.010000000000000009
4.870413,0.0
4.875429,-0.010000000000000009
4.880445,-0.010000000000000009
4.885461,-0.010000000000000009
4.890476,0.010000000000000009
4.895492,0.0
4.900508,-0.010000000000000009
4.905524,-0.020000000000000018
4.91054,-0.010000000000000009
4.915556,0.0
4.920571,0.010000000000000009
4.925587,0.0
4.930604,0.0
4.93562,-0.010000000000000009
4.940636,0.0
4.945652,0.0
4.950667,-0.020000000000000018
4.955683,0.0
4.960698,-0.010000000000000009
4.965714,0.010000000000000009
4.97073,-0.010000000000000009
4.975746,-0.010000000000000009
4.980762,0.0
4.985778,-0.010000000000000009
4.990793,-0.010000000000000009
4.995809,0.0
5.000825,0.0
5.005841,0.0
5.010857,0.0
5.015873,-0.020000000000000018
5.020889,-0.010000000000000009
5.025905,-0.010000000000000009
5.030921,-0.010000000000000009
5.035937,-0.010000000000000009
5.040953,-0.010000000000000009
5.045969,-0.020000000000000018
5.050985,-0.010000000000000009
5.056001,0.0
5.061017,-0.010000000000000009
5.066033,-0.010000000000000009
5.071048,-0.010000000000000009
5.076064,0.0
5.08108,0.0
5.086096,-0.020000000000000018
5.091112,0.0
5.096128,0.0
5.101144,-0.010000000000000009
5.10616,0.0
5.111175,0.0
5.116191,0.010000000000000009
5.121207,0.0
5.126223,0.0
5.131238,0.0
5.136254,0.0
5.14127,0.0
5.146286,0.0
5.151302,0.0
5.156318,0.0
5.161334,0.0
5.16635,-0.010000000000000009
5.171365,0.0
5.176381,0.0
5.181397,0.010000000000000009
5.186413,-0.010000000000000009
5.191429,0.0
5.196445,0.0
5.201461,-0.010000000000000009
5.206477,-0.010000000000000009
5.211492,0.0
5.216508,-0.010000000000000009
5.221524,0.0
5.22654,-0.020000000000000018
5.231556,-0.010000000000000009
5.236572,0.020000000000000018
5.241587,-0.010000000000000009
5.246603,-0.010000000000000009
5.251619,0.0
5.256635,0.0
5.261651,-0.020000000000000018
5.266667,0.010000000000000009
5.271683,0.0
5.276699,-0.020000000000000018
5.281715,-0.010000000000000009
5.286731,0.0
5.291747,0.0
5.296763,-0.04999999999999993
5.301778,0.0
5.306794,-0.010000000000000009
5.31181,-0.010000000000000009
5.316826,0.0
5.321842,0.0
5.326858,-0.010000000000000009
5.331874,0.0
5.33689,0.0
5.341905,0.010000000000000009
5.346921,0.0
5.351937,-0.020000000000000018
5.356953,-0.010000000000000009
5.361968,-0.010000000000000009
5.366984,-0.010000000000000009
5.372,0.0
5.377016,0.0
5.382032,0.0
5.387048,0.0
5.392064,-0.010000000000000009
5.39708,0.0
5.402096,-0.010000000000000009
5.407112,0.0
5.412128,-0.010000000000000009
5.417144,-0.010000000000000009
5.42216,-0.010000000000000009
5.427176,-0.010000000000000009
5.432192,-0.020000000000000018
5.437208,-0.010000000000000009
5.442223,0.0
5.447239,-0.010000000000000009
5.452255,-0.010000000000000009
5.457271,0.0
5.462287,0.0
5.467303,-0.010000000000000009
5.472319,-0.010000000000000009
5.477335,0.0
5.48235,-0.020000000000000018
5.487366,-0.020000000000000018
