Time,Accel_1,Accel_2,Force_1,Accel_3,Accel_4,Force_2,Accel_5,Force_3
0,-0.0244175289606458,-0.247826621180626,0.118907891903915,-0.389770345771948,0.204106784520686,-0.0637658033807829,0.155319782623613,0.225580644128114
0.00048828,-0.575348919939455,0.424739423541877,0.157179795373665,-0.0295940324722503,-1.04658190357215,-0.636487195729537,-1.00791010992936,0.937275189501779
0.00097656,0.350949760161453,-0.511205641311806,-0.242368019572954,0.283692145570131,0.341672075227043,0.421554504448399,0.508220677194753,-0.190253087188612
0.0014648,-0.146936318970737,-0.00280441390514632,-0.325154761120996,-0.120746042583249,1.07836384748739,0.464169318950178,1.72900762603431,-0.610158297597865
0.0019531,-0.54197555247225,0.620810129868819,0.118365028024911,1.04173291842583,-0.968734735438951,0.0290639199288256,-0.399951007850656,0.425083119661922
0.0024414,0.596861375257316,-0.527420210413724,-0.315383211298932,0.228517142623613,0.215796787073663,0.177537190836299,0.160434734369324,0.439469012455516
0.0029297,1.04695866335015,-0.970649211897074,-0.194053134341637,-0.106552205368315,1.01544467102926,0.450326290035587,1.56457823862765,0.0828074439501779
0.003418,-0.390059639071645,0.511254060655903,0.320581822953737,0.575287481311806,-0.860729946185671,-0.149266864323843,-0.417296295479314,0.556999042259786
0.0039062,-0.442033950191726,0.49099508308779,0.166679913256228,0.38173795346115,0.0139087808980827,0.417754457295374,-0.247758111503532,0.0407354933274021
0.0043945,0.207669559515641,-0.261147930040363,-0.287425721530249,-0.432136426236125,1.36719124600404,0.729358323843416,1.32347997162462,-0.601472475533808
0.0048828,-0.05611668839556,0.041376285580222,-0.0496513425266904,0.192004635095863,-0.772608626256307,-0.105294890124555,-0.667547310070636,0.112393525355872
0.0053711,0.216409910272452,-0.150028269122099,0.287195694395018,0.0863017875277498,-0.393942419283552,0.181880101868327,-1.11964503055499,0.129222305604982
0.0058594,0.237922252452069,-0.340823392411705,-0.335740606761566,-1.15374470885974,1.47163794074672,0.418297321174377,0.856320534026236,-0.944019583185053
0.0063477,-0.142744643713421,0.000501289818365287,-0.200024637010676,-0.251906700524723,-1.03117990968718,-0.565914891459075,-0.572776056125126,-0.324340465302491
0.0068359,-0.846207465751766,0.717481957194753,0.0608214568505339,0.175964244904137,-0.969030217336024,-0.262182551156584,-1.97413742056509,0.0966504728647687
0.0073242,-0.0865725021594349,-0.012518381271443,0.0187495062277581,-0.760995201049445,1.7686464942886,0.540170262010676,0.488228663632694,-0.646801609430605
0.0078125,0.51142752419778,-0.604405556347124,-0.130538060498221,0.316757754207871,-0.584325099091827,-0.343340701067616,-0.140830383794147,-0.352840818950178
0.0083008,-0.06928876629667,-0.0148699247023209,-0.0675658505338078,0.743225319374369,-1.39151392729566,-0.615858368327402,-1.5959449053885,0.245666607651246
0.0087891,-0.220995403693239,0.176984008718466,0.0659786637010676,-0.115317176831483,1.56483169990918,0.539355966192171,0.728311326498487,-0.216581985320285
0.0092773,-0.300120198748739,0.235144695459132,0.140079583185053,0.323866983168517,0.0259065770938446,-0.197038885676157,0.335875732694248,0.263309683718861
0.0097656,-0.27022450605449,0.400171334974773,0.503255518238434,0.986348639475278,-1.76837030764884,-0.755374385231317,-1.1150409584662,0.558356201957295
0.010254,0.141125945408678,0.0491080618869829,0.17319427980427,-0.0507124433501514,1.3395698445005,0.564870568505338,1.69476637866801,-0.46602793772242
0.010742,0.970394421755802,-0.698097941210898,-0.0268510596085409,-0.300409492048436,0.784451697991927,0.132479488879004,1.62221531220989,-0.365598120106762
0.01123,0.149281554389506,0.0642576649848638,-0.177224354092527,0.918727869465187,-2.0738862774773,-0.539585993327402,-0.839566030211907,0.712529543594306
0.011719,0.0585604066397578,0.17925552580222,0.065435799822064,-0.695824191321897,1.11038054220989,0.467155070284697,0.84913128776993,-0.0170795097864769
0.012207,0.190391978829465,-0.0700942600908174,0.0860646272241993,-0.769323154974773,1.14982737546922,0.478555211743772,1.3628546362664,-0.011922302935943
0.012695,0.0233097103128153,0.104843334722503,0.309995977313167,0.651174653481332,-1.88983799083754,-0.272768396797153,-1.48832164272452,0.770615978647687
0.013184,-0.0124703312008073,0.0312190953683148,0.0795502606761566,-0.964565356387488,0.88002162407669,0.331981964412811,0.0619334434106963,-0.0640372353202847
0.013672,0.181146903592331,-0.25528138320888,-0.0265796276690392,-0.385929515580222,1.1183277740666,0.80617356272242,1.20160747515641,-0.828389576957295
0.01416,-0.486831325408678,0.369170359273461,0.143608198398577,0.158095767265389,-1.36484668608476,-0.520585757562278,-1.61488438375378,0.166137049377224
0.014648,-0.543175811907165,0.451203520948537,0.090136106316726,-0.331893220302725,-0.020514860110999,-0.15632409475089,-0.935143612290616,0.110764933718861
0.015137,0.231650127507568,-0.392409606942482,-0.2342250613879,0.123934537194753,1.2037343540666,0.751344310943061,0.743760819737639,-0.584372263345196
0.015625,0.147515018708375,-0.192337583259334,-0.0301082428825623,0.294876101432896,-0.528263564994955,-0.411198685943061,-1.20130575836529,0.137908127669039
0.016113,-0.32495018110999,0.220678394248234,-0.249696681939502,0.987413485025227,-0.864251105459132,-0.125109421708185,-0.977195778748739,0.307553089857651
0.016602,0.427489381049445,-0.462691207336024,0.104793431049822,-0.446367194510595,1.37434437026236,0.16396559386121,0.871696165146317,-0.576229305160142
0.01709,-0.628689680262361,0.599818603430878,0.206580408362989,0.31305233790111,-0.667373979788093,-0.617758391903915,-0.0186993699091826,-0.0976947958185053
0.017578,-0.269990609344097,0.365686135237134,0.179708646352313,0.420521721150353,-1.29079769150353,-0.813460820284698,-0.47629366308779,0.133836648576512
0.018066,0.739353713299697,-0.726913582048436,-0.270325509341637,-0.541347724460141,1.20672610827447,0.161251274466192,1.42349543602422,-0.691587879448399
0.018555,0.287169820343088,-0.158338697477296,0.0996362241992883,0.36317394086781,-0.131788417850656,0.0648929359430606,0.746259821432896,-0.224182079626335
0.019043,-0.297208800221998,0.450230893037336,0.296424380338078,-0.00817401794147326,-1.01863424080727,-0.630515693060498,-0.881371989606458,0.515469955516014
0.019531,0.279143470070636,-0.186760362452069,0.0895932424377224,-0.549835712976791,0.593792003905146,0.101807679715302,0.63792871346115,-0.0306511067615658
0.02002,-0.0830024997376388,0.137752631009082,-0.0474798870106761,-0.433804479091827,0.296949658930373,0.0513213389679715,0.548727894328961,0.144965358096085
0.020508,-0.100507821957619,0.221152396458123,0.110493501779359,-0.495048486155399,-0.974976790514632,-0.788489081850534,-1.28968178383451,0.793144829626334
0.020996,0.52176822086781,-0.505591485267407,-0.12429512588968,-0.510479513864783,-0.21674561913219,-0.341712109430605,0.113532288758829,-0.393827041814947
0.021484,0.247081155216953,-0.26454597185671,-0.0423226801601423,-0.342289313562059,0.674255418002018,0.24783806316726,1.22881335568113,-0.677744850533808
0.021973,-0.587080686518668,0.486519763521695,-0.105294890124555,-0.0703166807870838,-0.447387707416751,-0.456527819839858,-1.35842895116044,0.467969366103203
0.022461,-0.062358037457114,-0.128710481422805,-0.17613862633452,0.845259681695257,-0.520347112502523,0.13655096797153,-0.603299576831483,-0.0651229630782918
0.022949,-0.130932859838547,-0.0696879724823411,-0.1883530636121,-0.227938442885974,1.25689647204844,0.370525299822064,1.51529989485368,-1.00916324866548
0.023438,-0.297842783410696,0.0522537129162462,-0.280368491103203,0.66038895283552,-0.504249504984864,-0.149266864323843,-0.786108321533804,-0.28606856183274
0.023926,0.3768753639556,-0.59374358456105,0.00137786209964419,0.380710038970737,-0.787308850635722,-0.468199393238434,-0.935045129465187,0.479912371441281
0.024414,-0.704810749142281,0.395917626831483,-0.309140276690391,0.0141323420181635,1.01966759980827,0.480726667259787,0.531967348476287,-0.314026051601423
0.024902,-0.320727729969728,0.0687760756609486,-0.172881443060498,-0.338233052189707,0.0482277720686176,-0.348497907918149,-0.275007078264379,-0.0778802642348754
0.025391,-0.00960201891019172,-0.187929978294652,0.0521356347864769,0.297091965005045,-1.45251862729566,-0.649244496886121,-0.730957939293643,0.436211829181495
0.025879,-0.353263993420787,0.29599549863774,0.144422494217082,-0.699492676569122,0.763921862018164,0.103707703291815,0.426042914550959,-0.0561657090747331
0.026367,0.367697995660949,-0.355209667275479,-0.0838517669039146,-0.240507313481332,0.480493163995964,0.280952759786477,0.394860789949546,-0.254582456850534
