t,F0,A0,F1,A1,F2,A2,F3,A3,F4,A4
0.4707,-0.112623552,0.493054322,-0.112623552,-0.624202843,0.445440515,-0.464949673,0.445440515,0.522494684,-0.343883565,-0.422023471
0.47119,0.026892464,-0.166946798,0.026892464,-0.074698853,0.349353609,0.220829327,0.349353609,-0.287587404,-0.011922303,-0.980390315
0.47168,0.236980786,-0.947263155,0.236980786,0.642891246,0.498641175,0.072803485,0.498641175,0.354020756,-0.247796658,-0.08684333
0.47217,-0.266525462,-0.657655941,-0.266525462,0.227006632,0.338767763,-0.062462675,0.338767763,0.526748393,-0.027936787,-0.328858718
0.47266,-0.134338108,-0.017468335,-0.134338108,-0.289544972,0.150122565,0.704386155,0.150122565,-0.495803647,0.102079112,-0.919571016
0.47314,0.145508222,-0.290567365,0.145508222,0.13143055,0.23345217,0.27808478,0.23345217,0.330850051,-0.068380146,0.284486163
0.47363,0.185680149,0.243849688,0.185680149,-0.252868281,0.408525771,0.469399978,0.408525771,0.483841959,0.208209,0.09719645
0.47412,-0.100137683,0.087495892,-0.100137683,-0.055166268,-0.019250965,0.549872757,-0.019250965,-0.319283993,0.123250803,-0.290074951
0.47461,0.424268824,-0.31618521,0.424268824,0.535834461,-0.290140041,-0.115588005,-0.290140041,-0.05432907,0.03042108,1.28593955
0.4751,0.595542378,-0.047197838,0.595542378,0.515169196,-0.335740607,-0.252700718,-0.335740607,-0.063698308,0.108593478,0.492568063
0.47559,-0.123209398,0.880350343,-0.123209398,-0.407731574,-0.100951979,0.176487435,-0.100951979,-0.376268908,0.302395883,0.104471869
0.47607,0.299952996,1.395754055,0.299952996,-0.79974987,0.285295671,-0.024171322,0.285295671,0.345741107,0.116465004,1.060832431
0.47656,0.350167904,-0.202603736,0.350167904,0.726081712,0.083350308,-0.274834733,0.083350308,0.252707401,0.313253161,0.215597427
0.47705,0.15229402,0.271732637,0.15229402,0.154650502,-0.293125792,-0.137057261,-0.293125792,-0.573336866,-0.211967642,-0.213319898
0.47754,-0.194053134,0.400966725,-0.194053134,-0.245050323,-0.280639923,-0.625956782,-0.280639923,-0.003407689,-0.352297955,1.027120529
0.47803,0.293167197,-0.117582282,0.293167197,0.247647273,0.276881281,0.019795104,0.276881281,0.161526612,0.02906392,-0.784514131
0.47852,0.26982405,0.070476829,0.26982405,-0.110883074,0.252452406,0.13046518,0.252452406,0.113326128,0.088236083,-1.191402079
0.479,-0.08846611,0.024873125,-0.08846611,-0.321721719,0.098550496,0.036629512,0.098550496,0.089207418,-0.497514043,0.27565964
0.47949,-0.020336693,-0.916191824,-0.020336693,0.515994083,0.075750214,0.211485769,0.075750214,-0.043033043,-0.02413674,-0.838741237
0.47998,0.281224192,-0.978796125,0.281224192,0.637849586,-0.146281113,-0.12517777,-0.146281113,0.09402131,0.35939659,-1.495400096
0.48047,-0.236125085,-0.162016502,-0.236125085,-0.172367932,-0.260825391,0.060936305,-0.260825391,-0.239423855,-0.539857425,0.241270669
0.48096,-0.404955751,0.454036658,-0.404955751,-0.684013304,-0.158766982,0.143981947,-0.158766982,-0.121852839,-0.166638508,0.240556668
0.48145,0.052407067,0.059243631,0.052407067,-0.134004532,-0.141123906,-0.099781511,-0.141123906,0.205140971,0.435940397,-1.042631461
0.48193,-0.077880264,-0.438574741,-0.077880264,0.443237821,-0.421784532,-0.002024997,-0.421784532,-0.319327084,-0.116152168,0.908331776
0.48242,-0.436170424,0.137900633,-0.436170424,-0.135586591,-0.504299841,-0.147379492,-0.504299841,-0.362085777,-0.244810907,1.272225816
0.48291,-0.070551602,0.403225675,-0.070551602,-0.274038328,-0.013822327,0.081660784,-0.013822327,0.07776365,0.557813338,-0.350204871
0.4834,0.081993148,0.097221071,0.081993148,0.097296235,0.252723838,0.283199731,0.252723838,0.180209686,0.376225371,0.730533345
0.48389,0.183237262,0.801317876,0.183237262,-0.649171064,0.173737144,0.224294691,0.173737144,0.026688373,0.177808623,1.256013081
0.48438,0.383011169,-0.184304396,0.383011169,0.271827542,-0.200838933,-0.304890461,-0.200838933,-0.03021036,0.29642438,-0.301345079
0.48486,0.038021174,-1.084462041,0.038021174,1.120236095,-0.195410294,-0.222663457,-0.195410294,-0.281449999,-0.004865073,0.614292835
0.48535,-0.125380854,0.634284849,-0.125380854,-0.626141943,-0.05209423,-0.30522284,-0.05209423,-0.024196072,0.077107373,0.628265086
0.48584,0.080093125,0.350149587,0.080093125,-0.323445363,0.108593478,-0.189370106,0.108593478,0.117819915,0.403368565,-1.195550668
0.48633,-0.162024165,-0.211491811,-0.162024165,0.248546031,0.048878452,-0.04970915,0.048878452,-0.088568035,-0.125109422,-0.123386613
0.48682,-0.584100831,0.734657314,-0.584100831,-0.926739371,0.346639289,0.265060426,0.346639289,0.069059246,-0.39355561,0.322912931
0.4873,0.273895529,-0.557141908,0.273895529,0.344060554,0.186765877,-0.190441107,0.186765877,0.450557154,0.216080526,-1.31518268
0.48779,0.646843014,-1.703715892,0.646843014,1.641909384,-0.345512157,-0.107537034,-0.345512157,-0.387441818,-0.208439027,-0.567605708
0.48828,-0.274939852,0.616003974,-0.274939852,-0.764039651,-0.335740607,0.024823884,-0.335740607,-0.425614385,-0.344697861,0.557265124
