Time,Accel_1,Accel_2,Force_1,Accel_3,Accel_4,Force_2,Accel_5,Force_3
0.021484,-0.196023852,0.087705385,0.16206557,-0.372092679,0.172102402,-0.054265685,0.339470356,0.339310627
0.021973,-0.256092221,1.330514556,0.495383992,-1.268692632,0.769154354,-0.076794536,-0.500846663,0.678600551
0.022461,-0.446527229,0.068886881,-0.028751083,1.182643376,-1.552606964,-0.185910176,-1.024356742,0.396582766
0.022949,-0.012962745,-0.315898263,-0.062408644,-0.928729918,0.81447389,0.051321339,-0.076730375,0.096379041
0.023438,0.878743842,-0.224323499,0.37893969,-0.646114985,0.789616475,-0.261911119,-1.286296437,0.045078404
0.023926,0.574567326,-0.988168826,-0.049651343,1.436821393,-1.306587505,-0.100409115,-0.749940504,0.108050614
0.024414,0.233742888,0.43479812,0.238066513,-1.270151409,1.127487713,0.337410603,0.455255383,-0.135695267
0.024902,-0.223956044,0.785836769,0.106693455,-0.068808663,-0.217552038,0.41531157,-0.041565851,0.008977956
0.025391,0.945545974,-0.876014978,0.168579937,1.420990279,-1.46883169,-0.223910648,0.420694066,-0.302897342
0.025879,-0.179164824,-0.010012941,-0.044765568,-0.845290344,1.36542451,0.534741623,0.974586097,-0.516514278
0.026367,-0.053494583,-0.737310851,-0.171252851,0.290764443,0.406468793,0.438926149,-0.108134086,-0.33899779
0.026855,0.195999345,-0.385157989,0.133836649,1.348740816,-1.142909002,0.228023532,0.912234158,-0.184824448
0.027344,-0.640895395,1.360469033,0.298324404,-0.764337462,0.611570165,0.334967716,1.601349264,-0.223639216
0.027832,-0.905561834,0.23841962,-0.138952451,0.746752236,-0.571551663,-0.062137212,0.837971953,-0.08982327
0.02832,-0.908916405,-0.222802998,-0.307240253,1.06320833,-0.319087005,-0.150895456,0.853470687,-0.315926075
0.028809,-0.558828426,-0.136891636,-0.109094937,-1.054991056,1.746251429,0.432954646,0.011842616,-0.176952922
0.029297,0.138590013,-1.19540013,-0.170438556,0.40042507,-0.582607611,0.128950874,-1.09106039,-0.259739664
0.029785,0.208020405,0.456891547,0.363739501,0.377995606,-1.322654334,-0.103666298,0.118505671,-0.127009445
0.030273,-0.449186265,1.320505106,0.257609613,-1.356945554,0.680565188,-0.091180429,-0.314492536,0.098821928
0.030762,0.085378511,-0.488970629,-0.100680547,0.434007713,-0.220937769,-0.468742257,-0.662512376,0.044264109
0.03125,0.7707882,-0.308381942,0.233995034,-0.028960049,0.536222281,-0.353112251,-0.184187448,0.134379512
0.031738,0.394448393,-0.975610845,-0.140038178,-1.413794765,1.171206722,0.137636696,-1.464236437,0.315153184
0.032227,0.298587673,-1.243575991,-0.277925604,0.313033872,-1.487379335,-0.128909469,-0.768787655,-0.029022515
0.032715,-0.344776005,1.217197248,0.2600525,-0.27420075,-0.86114239,0.18160867,0.646829099,-0.151981184
0.033203,-0.604918388,0.379518382,-0.141395338,-1.09279615,1.0369102,-0.014093758,-0.459847031,0.289638582
0.033691,0.099135331,-0.657493804,-0.072994489,1.313773258,-0.265777146,-0.443499087,0.19619631,0.011149412
0.03418,-0.291693762,0.142455718,0.024721009,0.059292873,0.934993569,0.098550496,1.090851228,-0.047751319
0.034668,0.53883037,-1.220177518,0.046164132,-0.664260446,0.609834209,0.338496331,-0.375656526,0.111850661
0.035156,0.059686804,0.468236821,0.396311334,1.562719375,-2.245493545,0.057835706,0.965224073,0.126779418
0.035645,-0.82979161,1.946859013,0.431597486,-0.106336774,0.060951961,0.169122801,1.220700833,-0.06050862
0.036133,0.066217446,-0.124499864,0.220966301,-0.227175201,1.405683919,-0.288511449,-0.137962072,0.042092653
0.036621,0.527043207,0.199976194,0.529855848,1.845463567,-0.327145043,-0.438884744,0.458622264,0.049692747
0.037109,0.537445456,-0.178979339,0.402554269,-0.906897507,1.194974547,0.30891025,-0.276896717,-0.114795008
0.037598,0.616133233,-0.819171649,0.224494916,-0.69855709,-0.535151987,0.257881045,-0.820835828,0.150122565
0.038086,-0.412138257,1.767125994,0.507869861,1.038107519,-2.474153442,-0.049108479,0.062056547,-0.014093758
0.038574,-0.704792284,0.81031252,0.070050143,-1.606027085,1.372485297,0.149308269,-0.361622723,0.38029685
0.039062,-0.437873051,-0.944492908,-0.424498851,-0.400301853,1.195719408,-0.056980005,-1.083674179,0.321124687
0.039551,0.436278973,-0.363310796,0.126779418,0.935888502,-0.614458097,-0.397627089,0.075905694,0.128950874
0.040039,0.743145302,-1.336615853,-0.039336929,-1.54277649,0.610277431,0.48534101,-0.91833998,0.070593007
0.040527,0.097264157,-0.024239163,0.03883547,-0.18931471,-1.200472569,0.352610792,-0.732878354,0.130579465
0.041016,-0.592306431,1.884549268,0.329267645,1.030370462,-1.446184234,-0.092266157,0.375570467,-0.118052191
0.041504,-0.131942309,-0.527635666,-0.242910883,-0.808642423,1.952109973,0.014949459,-0.135487691,-0.066208691
0.041992,0.479814537,-1.050903326,-0.08710895,0.960539984,0.692101293,-0.136238131,0.223322174,-0.102309139
0.04248,-0.112615054,-0.652162818,-0.209253323,1.083840481,-0.558144172,0.203323225,0.891688179,-0.228524991
0.042969,-0.104637945,-1.348927599,-0.401427136,-0.949011225,0.106296121,0.731529779,0.163641581,-0.157952686
0.043457,-0.388840914,1.365344484,0.382739737,0.976297236,-1.755295234,0.381111145,0.77271477,-0.079237424
0.043945,-0.71023346,1.42917473,0.22639494,0.736608505,-0.166088941,0.292895765,1.09914225,-0.138681019
0.044434,0.36002249,-0.909687603,0.045078404,-0.884843509,2.385766592,0.121079347,0.328292555,0.068421551
0.044922,0.285138612,0.098970632,0.32709619,1.342530243,-0.428150605,-0.233953629,0.480965555,0.163694162
0.04541,-0.026177909,-0.723995698,-0.048022751,-0.040187091,-0.571539351,0.063264344,0.167950205,-0.136238131
0.045898,-0.991106478,-0.291207057,-0.384055492,-1.290420405,0.013914937,0.142793903,-0.53666979,0.215809094
0.046387,-0.866525704,1.773091034,0.297510108,0.918130817,-1.40638036,-0.125109422,-0.679882284,-0.082494607
0.046875,0.974678425,-0.175236568,0.512212772,-0.791494101,1.329394187,-0.244810907,-0.38103615,0.20956616
0.047363,0.481100969,-0.405503149,0.159622683,-0.923922725,1.482515368,-0.296654407,-1.21932196,0.463897887
0.047852,-0.462672257,0.301585031,-0.069465874,0.931044378,-1.355852956,-0.575143577,-0.37440087,0.068692983
0.04834,0.419592289,-1.191368033,-0.114252144,-1.178125363,-0.033466817,0.041278357,-0.201329614,0.18025151
0.048828,0.51093511,0.39142384,0.395497038,-0.751214625,-0.069189347,0.072764462,-1.32038996,0.114022117
0.049316,0.549423429,0.886953137,0.593642354,0.945072025,-0.771980727,-0.052365662,-0.037971228,0.106150591
0.049805,0.579485312,-0.465726053,0.20115177,-0.983357111,1.637914222,-0.088737542,0.128255471,0.270366914
0.050293,-0.482325736,0.635134846,0.05702141,0.359677801,0.029464672,-0.396812793,0.118197913,-0.053994254
0.050781,-0.006832189,-0.566817797,-0.073265921,1.232044823,-1.31614142,-0.133795244,1.483699218,-0.332211992
0.05127,0.771705321,-0.992053182,0.212280479,-1.123221188,0.924294662,0.465526479,0.144837517,-0.039065497
0.051758,0.242464773,1.339945353,0.721215366,0.722051512,-0.516327328,-0.033365426,-0.323774542,-0.110452097
0.052246,0.049272245,0.678336762,0.453583473,1.16047243,-0.498506076,-0.232053606,1.541225499,-0.412012982
0.052734,-0.91363127,0.584465857,-0.04367984,-1.092943875,1.766873603,0.058107137,0.535457334,-0.099051956
0.053223,-0.478164837,0.421667643,0.114836413,0.785123606,-0.664529967,-0.176410058,0.277296917,0.087421787
0.053711,0.515151406,-1.54485672,-0.064580099,0.462198422,-0.901998918,-0.223910648,0.973108855,-0.377541125
0.054199,0.31662234,-0.157735422,0.24593804,-1.455896172,1.021231192,0.313796024,-0.864771478,0.037749742
0.054688,-0.529431303,1.314940197,0.263038252,0.408131351,-0.542372826,-0.09823766,-0.930490299,-0.160124142
0.055176,0.675881532,0.159298186,0.424540256,-0.105358101,-0.014771431,0.115650709,0.521423531,-0.114795008
0.055664,-0.315421968,0.877497716,0.15365118,-1.460364831,1.06790502,0.179980078,-0.989149132,0.091764698
0.056152,-0.107733999,-1.029080757,-0.368041008,0.829674775,-1.334313557,-0.086837518,-0.207287825,-0.101494843
0.056641,0.965882677,-1.976660422,-0.165824213,-0.198682889,-0.035301267,0.005449341,0.058049527,-0.19486743
0.057129,0.010273046,0.574296355,0.187851605,-0.809048665,1.082131242,0.212280479,-1.491343834,0.137908128
0.057617,-0.498452299,0.326873357,-0.101766275,1.344469124,-0.849126126,0.184594421,0.080306646,-0.355012274
0.058105,-0.275333303,0.486230437,0.082807444,-0.237823656,0.420953562,0.458197816,1.132269411,-0.079237424
0.058594,-0.510337945,0.556173465,-0.015179486,-0.160274587,0.089392094,0.461183568,-0.436722033,0.478012348
0.059082,0.864679264,-2.162290768,-0.210610483,1.597976227,-1.456095189,0.26276682,1.320550108,0.014949459
0.05957,0.190582789,-0.472380551,0.036664014,-0.324106922,0.92833907,0.283667079,1.167600125,-0.134066676
0.060059,-0.102735996,1.169870897,0.478555212,0.45709578,0.469991245,-0.169352828,-0.919989568,0.058650001
0.060547,-0.116843661,0.555299331,0.274981257,1.491534758,-0.777293245,-0.184281585,0.779442378,-0.299368727
0.061035,-0.778586696,1.425881338,0.264666843,-1.136270163,1.102211699,0.422911664,0.393321996,-0.208167595
0.061523,-1.221857893,-0.588572651,-0.615586936,-0.093663266,-0.617449851,0.143065335,-0.801163883,0.231009283
0.062012,0.543834529,-2.467511255,-0.373469646,0.640975526,-1.373403349,-0.126738013,0.83751647,0.2277521
0.0625,-0.268993471,0.513267031,0.150393997,-1.676399219,1.488461941,-0.216853417,-0.312898345,0.28936715
0.062988,-0.449875645,0.455469541,0.014949459,0.206216938,0.083008454,-0.745602835,-1.102244346,0.304567339
0.063477,-0.070562888,0.868300842,0.278509872,0.267183962,-0.244170033,-0.548271815,0.180703731,-0.099051956
0.063965,-0.117477644,1.173115042,0.29642438,-1.921713782,1.228437872,-0.054537117,-1.196707841,-0.024951036
0.064453,0.697560064,-2.374034326,-0.444856246,0.288376235,-1.372270669,0.005720773,-1.149823861,0.293167197
0.064941,0.50972254,-1.491719226,-0.247253794,-0.160834708,-0.556876062,-0.385684084,0.392989616,-0.062137212
0.06543,0.002886834,0.608695372,0.204680385,-1.001982675,1.292932952,-0.024951036,-0.193063212,0.244038016
0.065918,0.162718305,0.034438617,0.12705085,0.927689807,-0.102529554,-0.084937495,-0.1183763,0.127593714
0.066406,-0.815991704,1.733545707,0.225580644,0.123651399,0.203134157,0.249195223,0.941065005,0.01223514
0.066895,-0.053993152,-0.054464499,0.04724986,-0.338811639,0.026362112,0.257066749,-0.392201641,-0.067294419
0.067383,0.905334205,-2.331885065,-0.163109893,1.532712889,-1.604568687,0.216894822,0.496932083,-0.001607889
0.067871,-0.224823924,0.286016829,0.155551204,-0.046422285,0.758049159,0.463083591,1.026258804,0.018206642
0.068359,-0.566627035,0.592333062,0.14523679,0.226886021,0.976145579,-0.187267336,0.09250005,0.185680149
0.068848,-0.857957698,0.977684547,0.106693455,1.804784005,-0.912488525,0.065978664,0.712880299,0.040192629
0.069336,-0.700705246,1.650305995,0.379482554,-0.993913238,0.893847715,0.299952996,0.305949264,0.042364085
0.069824,0.314615753,-1.644249443,-0.230967878,0.051648143,-0.746994039,0.271452642,-0.956920627,-0.006222232
0.070312,0.249598622,-1.438877213,-0.243182315,0.757591502,-1.288975553,0.306738794,-0.006407482,-0.322983306
0.070801,-0.39078595,0.57327448,0.041821221,-1.800641458,1.729482831,0.035578286,-0.37945427,-0.129180901
0.071289,0.175674952,-0.092039947,0.07520735,0.497769187,-0.301167259,-0.376998262,-1.139193871,0.168037073
0.071777,-0.567747277,1.353038894,0.132750921,0.162004304,-0.352180978,-0.195953158,0.289847322,0.00382075
0.072266,0.59129094,-0.066172969,0.201694633,-1.966868157,1.191828896,0.026349601,-0.150217028,0.077107373
0.072754,1.328133285,-2.264139684,-0.116152168,0.901136375,-1.635397298,-0.318911827,-0.646853606,0.209837592
0.073242,0.386403577,-0.177384968,0.134650944,-0.155473549,-0.002607426,0.026078169,0.479777606,-0.129452333
0.07373,-0.146191543,0.347513999,0.104250567,-1.466384593,1.87091401,-0.110180665,-0.09886439,0.027978192
0.074219,-0.209903775,0.570399687,0.214451935,1.794295584,-1.336024889,-0.129723765,-0.172320267,-0.104480594
0.074707,-0.534121547,1.542602843,0.40554002,-0.448367627,0.409134286,0.265481139,1.145607679,-0.135152403
0.075195,0.304687453,-1.078746339,0.031778239,-0.667695034,0.448002467,0.347725017,0.008918907,-0.024951036
0.075684,0.797544753,-1.014251259,0.313253161,2.080640554,-1.900395313,0.092850426,0.275542692,-0.558043365
0.076172,-0.599163298,1.20141359,0.351796496,-0.664802101,1.349905555,0.344196402,0.963383676,-0.332754855
0.07666,-0.518592037,0.383605881,0.132750921,0.071886364,0.749455561,0.199251746,-0.909513457,-0.141938202
0.077148,-1.124236792,1.491010473,0.159079819,1.953246864,-1.590717973,-0.069194442,0.599711222,0.00246359
0.077637,-0.417431709,0.228299365,0.014678027,-1.211320231,1.030194142,0.273081234,1.068815695,-0.076794536
0.078125,0.553584329,-2.196972955,-0.356912298,0.199169261,-0.376379714,-0.08982327,-0.29181071,-0.033365426
0.078613,0.447899947,-0.220906989,0.166679913,1.197354248,-1.086170322,-0.327326217,0.28784689,-0.211424778
0.079102,0.595304116,0.475574622,0.386268352,-1.808458532,1.993963753,0.084978899,-0.61943845,-0.054265685
0.07959,0.470587928,0.4288023,0.318410367,0.027372127,-0.331441842,0.040464061,-1.344235114,0.229109259
0.080078,-0.204684186,1.286395415,0.236980786,0.244612929,-1.276079,-0.102037707,0.764276023,0.055935682
0.080566,1.044078041,-1.56502336,-0.044494136,-1.934504239,0.892856619,0.112393525,0.294488325,0.402282837
0.081055,0.709888883,-1.780325013,-0.214139098,0.526230724,-0.733937433,-0.350397931,-0.763488048,0.490498217
0.081543,0.062339685,0.365316783,0.222866325,0.253119383,0.247936599,-0.320268986,0.261428872,0.232909306
0.082031,0.560927454,0.473770951,0.567584888,-1.291140561,1.738667393,0.056749978,-1.138325992,0.063807208
0.08252,-0.380008236,1.958272002,0.685114918,1.098120491,-1.311321372,0.158536955,-0.733050699,-0.154424071
0.083008,-0.908959491,1.132640178,0.202780361,0.051931281,-0.651688816,0.066521528,0.687163971,-0.101223411
0.083496,-0.092715368,-1.67666627,-0.286611426,-0.428578734,0.536259216,-0.030108243,-0.636315944,0.052949931
0.083984,0.438587164,-0.453537424,0.374596779,1.713945909,-0.495028007,-0.373198214,0.264925012,-0.403870024
0.084473,-0.217450022,0.649687329,0.403639996,0.014975601,1.367769898,-0.044765568,0.824122805,-0.139223883
0.084961,0.07192945,1.106194549,0.634085713,-0.295023713,0.620274569,0.328453349,-0.867541308,-0.059965756
0.085449,-0.367820986,2.546822694,0.799659196,1.085699345,-1.970744628,0.155551204,1.216053675,-0.210339051
0.085938,0.411664422,-0.538426911,0.116736436,-0.792232722,-0.148095325,0.272266938,1.381486356,-0.075708809
0.086426,0.694864097,-2.064233869,-0.289597177,-0.404407356,0.5085701,0.037749742,-0.243209436,0.240237969
0.086914,-0.57795256,-0.438455536,-0.412012982,0.783203191,-0.000520585,-0.322440442,1.074269182,-0.244539475
0.087402,0.14180917,-0.839467561,-0.264082575,-1.053593831,1.277352438,-0.211967642,0.180993024,0.072764462
0.087891,-0.023826632,1.084562811,0.259781069,-0.27263118,-0.589452941,-0.064308667,-1.378864137,0.362925206
0.088379,-0.033958053,1.08959216,0.22639494,0.190909014,-1.459524011,-0.084666063,0.868612422,0.044264109
0.088867,0.548678653,-1.847177792,-0.404955751,-1.23935706,0.70931927,-0.014636622,-0.187191174,0.545870333
0.089355,0.133407354,-1.146854917,-0.325969057,0.246927276,0.291347815,-0.198396045,-1.585247208,0.615356909
0.089844,0.275751968,-0.703749032,-0.06322294,0.330373005,0.344257542,-0.271954101,0.223328329,-0.044765568
0.090332,-0.517225587,-0.137568782,-0.173424307,-0.75695125,0.676964002,0.060007161,-1.594916991,0.093936153
0.09082,-0.671049606,2.027322428,0.502441222,0.623143979,-1.291339408,0.073307326,-1.944260193,0.191923084
0.091309,-0.004727119,0.490730381,0.355596543,0.324396328,-0.584282008,0.149579701,0.584280194,-0.00730796
0.091797,-0.177312115,-1.044655115,-0.171524283,-0.394134366,1.087739242,0.514927092,-0.46171205,0.356139407
0.092285,-0.558175977,-0.061900793,-0.019250965,0.864826988,0.129799243,0.007620797,0.057212423,0.233180738
0.092773,-0.105388877,-0.46158315,0.084436036,0.567907425,-0.140911421,0.016035187,1.552009368,-0.21305337
0.093262,-0.670070932,0.971270127,0.215537662,-0.283181153,0.075485977,0.18296583,-0.588564084,0.131665193
0.09375,-0.637023789,1.707026207,0.408797203,0.748217168,-0.921075968,0.087421787,0.279192711,-0.379441149
0.094238,0.059409821,-0.642467318,-0.107194914,-0.002086548,0.24780117,0.473126573,2.102657621,-0.172067147
0.094727,0.509242437,-0.947232272,-0.040151225,-0.671745141,0.977555274,-0.019250965,-0.279451116,-0.137866723
0.095215,0.065503446,-0.664012873,-0.201924661,0.961143191,-0.925976043,-0.206267572,1.467671138,-0.451370613
0.095703,0.172689691,-0.913104112,-0.272496965,-0.693035896,0.266902844,0.406354316,0.796147528,-0.378626853
0.096191,0.147441157,1.044204909,0.337410603,-1.035497611,0.303961198,0.287738558,-1.71479521,0.155822636
0.09668,-0.090634919,0.397986,0.003549318,0.927739048,-1.445433218,-0.121037943,0.72127596,-0.121309375
0.097168,0.997600302,-1.391587798,-0.006765096,-0.807269819,0.82843541,0.011149412,0.634764953,0.019563802
0.097656,0.574265722,-0.217804429,0.208751864,-0.489662707,0.835342299,0.119722188,-1.223870636,0.647114446
0.098145,0.970579077,-0.671295271,0.349896472,1.019241903,-0.97317312,-0.002422185,0.231286972,-0.156595527
0.098633,-0.036567848,0.660792524,0.379482554,-0.764940669,0.373935005,0.241323697,-0.933414008,-0.252411001
0.099121,-1.181836935,2.090746386,0.365096661,0.207786508,-0.353652231,-0.08575179,-2.530725419,0.310267409
0.099609,-0.498821609,-0.17990272,0.015492323,1.241523795,-0.658220197,-0.157952686,0.217228549,-0.141938202
0.1001,-0.402160716,-0.464784204,-0.009479415,-0.770652673,1.660493964,0.095564745,0.525282827,-0.001336457
0.10059,-0.386200343,-0.057603994,0.129765169,0.615345371,-0.126488211,-0.293668656,-0.414717276,0.428883167
0.10107,0.147878174,-0.265955667,0.260866796,0.965784194,-1.146854917,0.224223484,1.045038248,-0.198124613
0.10156,-1.173158136,1.927517261,0.246480903,-1.603103376,1.025694199,0.552113267,0.002542145,0.109407774
0.10205,-0.411270378,0.828090681,0.166951345,0.609196349,-0.972483662,0.122979371,-0.657385114,-0.002150753
0.10254,0.53602361,-1.270889599,-0.173424307,0.495313272,-0.384480843,-0.090908997,2.068521012,-0.524385805
0.10303,0.74655527,-0.886172169,-0.0254939,-1.406691691,1.769594499,0.088236083,0.81102459,-0.026579628
0.10352,0.164164771,-1.193245574,-0.450827749,0.903241445,-0.815890568,-0.192153111,-0.304348805,0.138450992
0.104,-0.366559175,-0.258857945,-0.400341408,0.041645981,-0.495317333,0.061092889,1.251919889,-0.239110836
0.10449,-0.24753037,1.021840623,0.063535776,-1.3641348,0.799447404,0.136550968,-0.527886353,0.341753514
0.10498,0.882652379,-0.996719333,-0.033636858,1.317952623,-1.293740199,-0.626444214,-0.757843751,-0.075437377
0.10547,0.799920651,-1.061208257,-0.020336693,-0.071572337,0.681463945,0.036664014,1.457188873,-0.359626617
0.10596,0.091416739,-0.260046029,-0.013008031,-1.394319786,1.748252088,0.277424145,-1.636347485,-0.06050862
0.10645,0.371575757,-0.45851137,0.159351251,1.435042547,-1.932276578,0.022549553,-1.419882234,-0.088737542
0.10693,-1.185714696,1.546745745,0.144422494,-0.518290433,-0.334833728,0.247295199,0.297498207,-0.378083989
0.10742,-1.364787249,0.861184653,-0.074623081,-0.924507467,0.795273722,0.179437214,-1.362417506,0.545327469
0.10791,-0.166577487,-0.811021273,0.004635045,1.749295088,-0.916908442,-0.238567972,0.284984733,0.191108788
0.1084,-0.67886668,0.158110103,0.040464061,-0.704632249,1.51271608,0.30483877,1.994554254,0.083078876
0.10889,-0.096580819,-0.281320725,0.134108081,-0.433232048,0.414083608,-0.013550895,-1.335611712,0.549398948
0.10938,0.243129532,0.795267567,0.59445665,1.809837405,-2.387380259,0.153379748,0.120475328,0.237252218
0.10986,-0.314135536,1.97712744,0.601242448,-1.520513216,1.150972368,0.413140114,1.02401832,-0.243453747
0.11035,0.826984962,-0.453765192,0.293167197,0.220410775,0.238973648,-0.224996375,-0.759764166,0.521170026
0.11084,1.219272832,-0.688562494,0.345010698,1.770715103,-0.860360594,-0.304254502,0.91806311,0.031506807
0.11133,0.680737967,-0.381876908,0.164237026,-1.894052418,2.237557797,0.282038488,1.079039444,-0.197310318
0.11182,0.760028951,-0.909330562,0.046706996,0.415825321,-1.025836612,-0.030922539,-1.773958768,0.248652359
0.1123,-0.066912868,1.300578546,0.391696991,1.062734381,-1.997331843,-0.095251908,-0.14835201,-0.18645304
0.11279,-0.174683855,0.586681971,0.109407774,-2.165354136,1.931500111,0.205766113,0.225531882,-0.054808549
0.11328,0.837085607,-1.179905798,0.093664722,1.007190067,-0.358059836,-0.247525226,-1.157357798,0.574099254
0.11377,-0.025236167,0.10650542,0.149308269,0.515846941,-0.075406778,-0.106380618,1.001336494,-0.154966935
0.11426,0.797717098,-0.6507285,0.355867975,-1.953419096,1.492844923,0.144151062,0.312233699,-0.243453747
0.11475,-0.222737319,0.744290783,0.366182389,1.490069826,-2.317985104,0.003277886,-2.096650055,0.197351722
0.11523,-1.120586773,2.060324062,0.383825465,-0.193604868,-0.161816766,0.214994798,0.202086814,-0.109637801
0.11572,0.04038417,-0.277294785,0.200880338,-1.432531122,1.940216827,-0.005679368,0.562250817,-0.118323623
0.11621,-0.099793821,-0.295325336,0.113479253,2.249680169,-1.358419955,-0.571072098,0.060320787,0.105607727
0.1167,-0.200043183,-0.166944608,0.086878923,-0.541827828,0.909034253,0.069507279,1.626425453,-0.205181844
0.11719,0.056030629,-0.587852414,-0.008936552,-1.131918453,0.739347618,0.340667786,-0.206358394,-0.512714231
0.11768,-0.693719121,1.499247031,0.249195223,1.973288119,-2.578507799,-0.161481302,-0.988182769,-0.691045016
0.11816,-0.665060619,0.522944063,-0.159581278,-1.086720991,1.053395627,0.122165075,0.894070232,-0.448384862
0.11865,0.560028799,-1.462454206,-0.262182551,-0.593051208,1.276459836,0.067335823,0.160828666,0.165322754
