0.10889,-0.091521,0.59571
0.10938,-0.09498,0.22008
0.10986,0.47514,0.30096
0.11035,0.22874,0.4847
0.11084,0.34118,0.57155
0.11133,-0.029766,0.35416
0.11182,-0.38129,0.10718
0.1123,0.37589,0.33516
0.11279,0.51794,0.64863
0.11328,0.46065,0.61688
0.11377,0.060629,0.33733
0.11426,-0.45055,0.38754
0.11475,0.1247,0.47819
0.11523,0.22342,0.31779
0.11572,0.48005,0.014087
0.11621,0.65937,0.30748
0.1167,0.37737,0.45892
0.11719,-0.083464,0.61064
0.11768,-0.25473,0.47683
0.11816,-0.29911,0.15359
0.11865,0.4483,0.30802
0.11914,0.92603,0.25347
0.11963,0.20788,0.16119
0.12012,0.065331,0.2209
0.12061,-0.54981,0.38374
0.12109,-0.38757,0.18182
0.12158,0.15417,0.16689
0.12207,0.45554,0.13459
0.12256,0.72452,0.17585
0.12305,0.077537,0.15033
0.12354,-0.5507,0.060498
0.12402,-0.50313,0.17313
0.12451,-0.090321,0.20109
0.125,0.35149,0.042042
0.12549,0.36365,-0.11456
0.12598,0.10336,0.18752
0.12646,-0.16801,0.64972
0.12695,-0.70373,0.83482
0.12744,-0.72956,0.47683
0.12793,-0.21988,0.35334
0.12842,0.63693,0.3566
0.12891,0.74004,0.31155
0.12939,0.24183,0.077325
0.12988,-0.29523,0.24533
0.13037,-0.29582,0.23175
0.13086,-0.093768,0.19729
0.13135,0.66904,0.10474
0.13184,0.92121,0.28929
0.13232,0.75039,0.3642
0.13281,-0.023297,0.35362
0.1333,-0.52132,0.28278
0.13379,-0.093275,0.39786
0.13428,0.56451,0.3984
0.13477,0.89852,0.29282
0.13525,0.68025,0.13785
0.13574,0.064685,0.41061
0.13623,-0.18792,0.6983
0.13672,-0.48029,0.31779
0.13721,-0.16607,0.20244
0.1377,0.88159,-0.091761
0.13818,0.65404,0.16933
0.13867,0.75567,0.16227
0.13916,-0.57916,0.25292
0.13965,-0.80296,0.55581
0.14014,-0.30588,0.14436
0.14062,-0.44094,-0.089318
0.14111,1.1771,0.16689
0.1416,0.56674,0.16227
0.14209,-0.30349,0.32078
0.14258,-0.59838,0.51754
0.14307,-1.588,0.41685
0.14355,0.0087281,0.61009
0.14404,0.60374,0.17775
0.14453,0.29177,0.048285
0.14502,0.98246,0.27627
0.14551,-0.77289,0.4288
0.146,-0.70295,0.45214
0.14648,-0.43659,0.32268
0.14697,-0.066944,0.22416
0.14746,1.7189,0.41848
0.14795,0.64637,0.020058
0.14844,0.0080387,-0.067063
0.14893,0.034057,0.27708
0.14941,-0.63854,0.40491
0.1499,0.65155,0.57074
0.15039,0.72228,0.21438
0.15088,0.58406,-0.0043682
0.15137,1.02,0.50669
0.15186,-0.30245,0.6641
0.15234,-0.35738,0.56368
0.15283,-0.11636,0.78814
0.15332,0.069467,0.48036
0.15381,0.82622,0.23501
0.1543,0.62988,0.066197
0.15479,0.26635,0.43531
0.15527,0.066137,0.54821
0.15576,-0.78615,0.37397
0.15625,-0.14086,0.17205
0.15674,0.35109,0.21628
0.15723,0.71455,0.096866
0.15771,0.65173,-0.033409
0.1582,-0.33669,0.14056
0.15869,-0.48238,0.48199
0.15918,-0.58076,0.57454
0.15967,-0.39393,0.34629
0.16016,0.27737,0.12591
0.16064,0.35853,0.31263
0.16113,0.39339,0.23745
0.16162,-0.476,0.04937
0.16211,-0.73681,0.34602
0.1626,-0.04449,0.33136
0.16309,0.0037793,0.032272
0.16357,0.634,-0.086604
0.16406,0.4977,0.038243
0.16455,0.14774,0.21248
0.16504,-0.071572,0.30449
0.16553,-0.73579,-0.071677
0.16602,-0.05816,0.032272
0.1665,0.94353,0.23745
0.16699,0.66509,0.076511
0.16748,0.36118,0.11695
0.16797,-0.26618,0.53193
0.16846,-0.40188,0.73765
0.16895,-0.23563,0.46218
0.16943,-0.058893,0.28007
0.16992,0.95597,0.26921
0.17041,0.81325,0.083296
0.1709,0.082393,0.35334
0.17139,-0.16878,0.58133
0.17188,-0.70927,0.60684
0.17236,0.055637,0.49149
0.17285,0.32591,0.11369
0.17334,0.59546,-0.036394
0.17383,1.1841,0.27002
0.17432,-7.9961e-05,0.45648
0.1748,-0.6204,0.17395
0.17529,-0.61213,0.51619
0.17578,0.21901,0.67415
0.17627,0.66436,0.43178
0.17676,0.39488,0.22796
0.17725,0.27399,0.1753
0.17773,-0.26343,0.60304
0.17822,-0.36266,0.39297
0.17871,-0.53612,0.042585
0.1792,0.44416,0.33136
0.17969,1.0692,0.30123
0.18018,0.13344,0.22443
0.18066,0.082701,0.25645
0.18115,-0.62936,0.44291
0.18164,-0.2736,0.50045
0.18213,0.25537,0.44291
0.18262,0.18859,0.29879
0.18311,0.8647,0.67849
0.18359,0.07236,0.49828
0.18408,-0.84014,0.35579
0.18457,-0.16316,0.48335
0.18506,-0.064882,0.19186
0.18555,0.75943,0.27572
0.18604,1.0544,0.027929
0.18652,0.020491,0.02033
0.18701,0.46806,0.16065
0.1875,-0.57239,0.19539
0.18799,-0.16281,0.087638
0.18848,0.78819,0.63126
0.18896,0.54093,0.25021
0.18945,0.16556,0.062398
0.18994,-0.15514,0.28359
0.19043,-0.41642,0.38483
0.19092,-0.015726,0.59028
0.19141,0.02784,0.27871
0.19189,0.055046,0.041499
0.19238,0.66841,0.52732
0.19287,0.16636,0.038785
0.19336,-0.66949,-0.20412
0.19385,0.18214,0.20461
0.19434,0.099074,0.45322
0.19482,0.29594,0.26432
0.19531,0.0034654,-0.0011113
0.1958,-0.48173,0.31426
0.19629,0.39461,0.52379
0.19678,-0.49622,0.31616
0.19727,-0.23561,-0.021195
0.19775,0.31543,0.21194
0.19824,0.29379,0.39786
0.19873,0.44962,0.24831
0.19922,-0.41699,0.075425
0.19971,-0.050448,0.068097
0.2002,0.38104,0.37859
0.20068,0.1868,0.12564
0.20117,0.33536,0.22063
0.20166,0.37222,0.73114
0.20215,-0.052996,0.66465
0.20264,-0.51402,0.56667
0.20312,-0.2052,0.30313
0.20361,0.29301,0.5227
0.2041,0.99081,0.4041
0.20459,0.29251,0.037971
0.20508,0.12622,0.22796
0.20557,0.34177,0.6603
0.20605,-0.2386,0.28848
0.20654,0.076749,0.043942
0.20703,0.64165,0.054798
0.20752,0.77982,0.35742
0.20801,0.71228,0.57454
0.2085,-0.55799,0.30042
0.20898,-0.70253,0.62366
0.20947,0.082572,0.57671
0.20996,-0.20969,0.13785
0.21045,0.8167,0.25808
0.21094,0.74454,0.49013
0.21143,-0.10781,0.45892
0.21191,-0.40219,0.28169
0.2124,-1.0502,0.13948
0.21289,0.33478,-0.08389
0.21338,0.93751,0.07244
0.21387,0.68823,-0.22258
0.21436,0.23777,0.11804
0.21484,-0.47376,0.65298
0.21533,-0.95995,0.46761
0.21582,-0.89185,0.027658
0.21631,0.29318,-0.064892
0.2168,1.2783,0.11044
0.21729,0.89399,0.030915
0.21777,-0.34404,0.12292
0.21826,-0.92273,0.19376
0.21875,-0.80401,0.61797
0.21924,0.15778,0.18399
0.21973,0.47199,-0.20575
0.22021,1.2444,-0.10669
0.2207,0.63278,0.33299
0.22119,-0.6482,0.50642
0.22168,-1.1068,0.48362
0.22217,-0.78138,0.50045
0.22266,0.59068,0.5759
0.22314,1.1597,0.19512
0.22363,0.68915,0.11261
0.22412,0.39636,0.39975
0.22461,-0.76176,0.31345
0.2251,-0.77928,0.40437
0.22559,0.41987,0.55988
0.22607,0.84306,0.34493
0.22656,1.2075,0.25482
0.22705,0.31922,0.25211
0.22754,-0.48887,0.52297
0.22803,-0.27124,0.60792
0.22852,-0.47719,0.37397
0.229,0.54647,0.11098
0.22949,1.2048,0.28224
0.22998,0.84383,0.33407
0.23047,0.044477,0.19647
0.23096,-0.93138,0.3509
0.23145,-0.27444,0.61037
0.23193,0.27967,0.48091
0.23242,0.5032,0.036071
0.23291,0.7492,0.1924
0.2334,0.28953,0.30151
0.23389,-0.55746,0.2152
0.23438,-0.84415,0.29364
0.23486,-0.32581,0.22063
0.23535,0.4889,0.33652
0.23584,0.86834,-0.062992
0.23633,-0.043111,0.029286
0.23682,0.05816,0.40871
0.2373,-0.54238,0.44291
0.23779,-0.80789,0.24397
0.23828,0.076577,0.10175
0.23877,0.43942,0.23528
0.23926,1.0061,0.28984
0.23975,-0.12558,0.22117
0.24023,-0.85349,0.16173
0.24072,-0.33836,0.66872
0.24121,-0.087348,0.63371
0.2417,0.31827,0.13432
0.24219,0.70005,-0.01631
0.24268,0.69256,0.26785
0.24316,0.31748,0.17883
0.24365,-0.60212,0.27464
0.24414,-0.093072,0.093881
0.24463,0.3129,0.517
0.24512,0.95531,0.47846
0.24561,0.36056,0.10121
0.24609,0.053039,0.22524
0.24658,0.17894,0.64131
0.24707,-0.43483,0.5113
0.24756,0.050159,0.53057
0.24805,0.52906,0.52487
0.24854,0.44882,0.16336
0.24902,0.39201,0.17937
0.24951,0.031724,0.27247
0.25,-0.031742,0.31806
0.25049,0.063398,0.59462
0.25098,-0.03261,0.46435
0.25146,0.0365,0.32593
0.25195,0.34418,0.49149
0.25244,0.083914,0.3661
0.25293,-0.27474,0.35877
0.25342,0.019678,0.37859
0.25391,-0.094833,0.4999
0.25439,0.16751,0.14735
0.25488,-0.0043886,0.014087
0.25537,0.34473,0.14952
0.25586,0.41768,0.10039
0.25635,-0.21641,0.0083879
0.25684,0.089145,0.16092
0.25732,0.035405,0.16065
0.25781,0.079611,0.20706
0.2583,0.26777,-0.053493
0.25879,-0.22761,0.0078451
0.25928,0.46178,0.41305
0.25977,-0.045671,0.28468
0.26025,-0.56643,0.12238
0.26074,0.16351,0.24722
0.26123,-0.060444,0.24017
0.26172,0.39582,0.29391
0.26221,0.19258,0.071625
0.2627,-0.34523,0.27518
0.26318,0.37742,0.54523
0.26367,-0.46331,0.21493
0.26416,-0.19313,0.36773
0.26465,0.62792,0.18127
0.26514,-0.20166,0.25998
0.26562,0.6878,0.14898
0.26611,-0.3154,0.029015
0.2666,-0.027206,0.18942
0.26709,0.6469,0.58567
0.26758,-0.29317,0.30992
0.26807,0.41434,0.2
0.26855,0.22801,0.23555
0.26904,0.055914,0.16825
0.26953,0.50781,0.61986
0.27002,-0.038144,0.41848
0.27051,-0.10269,0.36854
0.271,0.14836,0.46706
0.27148,-0.13405,0.2456
0.27197,0.46219,0.42391
0.27246,0.46229,0.5759
0.27295,-0.10402,0.57508
0.27344,0.087693,0.50886
0.27393,-0.27107,0.55636
0.27441,0.1715,0.48389
0.2749,0.39133,0.33869
0.27539,0.26927,0.21873
0.27588,0.53176,0.35117
0.27637,-0.056523,0.48335
0.27686,-0.15863,0.19864
0.27734,-0.070101,0.076511
0.27783,0.2741,0.23148
0.27832,0.75632,0.26432
0.27881,0.36361,0.26839
0.2793,0.11252,0.39487
0.27979,-0.27463,0.18697
0.28027,-0.44127,0.21248
0.28076,0.4024,0.29011
0.28125,0.33357,0.17177
0.28174,0.36265,0.16417
0.28223,0.084055,0.18887
0.28271,-0.60579,0.40953
0.2832,-0.17388,0.55853
0.28369,-0.36301,0.20163
0.28418,0.068907,0.1468
0.28467,0.75943,-0.077105
0.28516,0.025587,0.18616
0.28564,0.41147,0.089538
0.28613,-0.70666,0.44752
0.28662,-0.26931,0.32593
0.28711,-0.054436,0.35362
0.2876,0.07862,0.36963
0.28809,0.70998,0.48145
0.28857,-0.072268,0.46272
0.28906,-0.21472,0.20489
0.28955,-0.41658,0.26459
0.29004,-0.036223,0.28522
0.29053,0.79447,0.42201
0.29102,0.59658,-0.0092535
0.2915,0.27946,0.12211
0.29199,0.37183,0.16146
0.29248,-0.27452,0.26785
0.29297,0.29406,0.45404
0.29346,0.27954,0.32322
0.29395,0.2743,0.38673
0.29443,0.74523,0.63615
0.29492,-0.28903,0.39053
0.29541,-0.26472,0.60005
0.2959,0.16779,0.62774
0.29639,-0.23676,0.2456
0.29688,0.60617,0.11532
0.29736,0.47692,0.0301
0.29785,0.33832,0.21357
0.29834,0.44271,0.19756
0.29883,-0.70462,0.099037
0.29932,0.093491,0.49719
0.2998,0.30624,0.41523
0.30029,-0.17468,0.24967
0.30078,0.48703,0.11206
0.30127,-0.47228,0.14789
0.30176,0.065454,0.29038
0.30225,-0.085588,0.45322
0.30273,-0.54651,0.35606
0.30322,0.40295,0.59788
0.30371,-0.077814,0.31236
0.3042,-0.14136,0.14653
0.30469,0.33875,0.057241
0.30518,-0.16508,0.20244
0.30566,0.57328,0.52324
0.30615,-0.10791,0.10419
0.30664,-0.53011,0.26867
0.30713,0.66321,0.49448
0.30762,-0.36264,0.3528
0.30811,0.35322,0.47765
0.30859,0.39294,0.42472
0.30908,-0.32504,0.30015
0.30957,0.7292,0.45594
0.31006,-0.17165,0.0010599
0.31055,0.29832,0.17557
0.31104,1.1459,0.49773
0.31152,-0.2207,-0.09556
0.31201,0.35491,0.089267
0.3125,0.31828,0.38238
0.31299,-0.14034,0.47086
0.31348,0.6417,0.59625
0.31396,-0.37929,0.14952
0.31445,-0.010285,0.21547
0.31494,0.6618,0.8492
0.31543,-0.22269,0.10012
0.31592,-0.11194,0.20217
0.31641,0.3486,0.28305
0.31689,-0.32894,0.13215
0.31738,0.49896,0.32403
0.31787,-0.03847,-2.5676e-05
0.31836,-0.3754,0.054527
0.31885,0.62035,0.57915
0.31934,-0.57217,0.3585
0.31982,-0.22287,0.46842
0.32031,0.10933,0.3262
0.3208,-0.69027,0.52623
0.32129,0.76709,0.12184
0.32178,-0.53687,0.0010599
0.32227,0.37848,-0.067063
0.32275,0.4675,0.05317
0.32324,-0.39497,-0.1094
0.32373,0.69757,0.0021456
0.32422,-0.16353,0.0301
0.32471,0.26436,0.25292
0.3252,0.55607,0.2304
0.32568,-0.55952,-0.25895
0.32617,0.42806,0.17829
0.32666,0.2648,0.26107
0.32715,-0.22622,0.49312
0.32764,0.51546,0.67632
0.32812,-0.78622,0.27382
0.32861,-0.13831,0.3604
0.3291,0.50921,0.46544
0.32959,-0.10889,0.15983
0.33008,0.81222,0.25482
0.33057,-0.0063952,0.28441
0.33105,-0.26316,0.090352
0.33154,0.21691,0.48905
0.33203,-0.16735,0.19729
0.33252,0.27813,0.29716
0.33301,0.57723,0.28821
0.3335,-0.16953,0.73006
0.33398,0.37877,0.79655
0.33447,-0.69409,0.71866
0.33496,-0.25761,0.60982
0.33545,0.4287,0.60548
0.33594,0.25083,0.51592
0.33643,0.96899,0.44318
0.33691,0.028948,0.2152
0.3374,-0.18959,0.35552
0.33789,0.38534,0.56531
0.33838,-0.094999,0.30151
0.33887,0.68453,0.20489
0.33936,0.68812,0.16743
0.33984,0.29296,0.30476
0.34033,0.51703,0.70292
0.34082,-0.43014,0.28712
0.34131,-0.35317,0.31806
0.3418,0.62672,0.26351
0.34229,0.19872,0.28848
0.34277,0.93057,0.43449
0.34326,0.0059829,0.028472
0.34375,-0.77997,0.31888
0.34424,0.30293,0.59028
0.34473,-0.61656,0.10148
0.34521,0.38886,0.15549
0.3457,0.74977,0.14708
0.34619,-0.44229,0.13405
0.34668,0.34948,0.17883
0.34717,-1.0259,0.048013
0.34766,-0.44226,0.23284
0.34814,0.65101,0.10338
0.34863,-0.38146,-0.049693
0.34912,0.81389,-0.090132
0.34961,-0.37756,0.046385
0.3501,-0.42106,0.24397
0.35059,0.11081,0.29933
0.35107,-0.8774,-0.13247
0.35156,0.60917,0.013273
0.35205,0.57089,0.28956
0.35254,-0.02648,0.40817
0.35303,0.1634,0.29418
0.35352,-1.1088,0.1753
0.354,0.041929,0.31969
0.35449,0.4984,0.39351
0.35498,0.37682,0.18209
0.35547,0.93783,0.54333
0.35596,-0.14324,0.43232
0.35645,-0.5042,0.52894
0.35693,0.092032,0.37913
0.35742,-0.079149,-0.026623
0.35791,1.2347,0.18372
0.3584,1.1298,0.12184
0.35889,0.080793,0.19186
0.35938,0.22184,0.63832
0.35986,-0.76874,0.57454
0.36035,-0.17398,0.46679
0.36084,0.82908,0.45838
0.36133,0.57392,0.35307
0.36182,0.97187,0.46571
0.3623,-0.21236,0.4269
0.36279,-0.84175,0.60629
0.36328,-0.12874,0.55283
0.36377,-0.313,0.37614
0.36426,0.95392,0.52324
0.36475,0.76098,0.21737
0.36523,-0.31897,0.29282
0.36572,0.062537,0.5474
0.36621,-1.0404,0.49258
0.3667,-0.088419,0.51293
0.36719,0.67141,0.4155
0.36768,0.12922,-0.11836
0.36816,0.76547,0.19647
0.36865,-0.059342,0.21574
0.36914,-0.69127,0.021415
0.36963,0.026357,0.16662
0.37012,-0.071406,0.093066
0.37061,0.7969,-0.026623
0.37109,0.74151,-0.048336
0.37158,-0.164,-0.094203
0.37207,0.0044749,0.27545
0.37256,-0.43617,0.3186
0.37305,-0.29321,0.37913
0.37354,0.42133,0.30232
0.37402,0.044262,-0.1284
0.37451,0.37353,0.24424
0.375,0.14521,0.47385
0.37549,-0.77013,0.45919
0.37598,-0.10431,0.48226
0.37646,-0.3418,0.2114
0.37695,0.17785,0.036614
0.37744,0.96423,0.12618
0.37793,0.18767,0.10148
0.37842,0.12849,-0.0081678
0.37891,-0.45793,0.027658
0.37939,-0.29163,0.28739
0.37988,0.66027,0.28658
0.38037,0.1322,0.10528
0.38086,0.53517,-0.0013827
0.38135,0.12648,0.46381
0.38184,-0.20518,0.37397
0.38232,-0.30222,0.5208
0.38281,-0.13631,0.49448
0.3833,0.30775,0.45024
0.38379,0.52885,0.61797
0.38428,0.21618,0.35823
0.38477,-0.28349,0.27274
0.38525,0.024184,0.48986
0.38574,0.028911,0.13432
0.38623,0.1344,0.08601
0.38672,0.84571,0.12156
0.38721,0.33384,0.086281
0.3877,0.26484,0.27192
0.38818,-0.095682,0.41577
0.38867,-0.42791,0.36719
0.38916,0.35761,0.54251
0.38965,0.19796,0.29526
0.39014,0.23429,0.29065
0.39062,0.48521,0.77267
0.39111,-0.29906,0.5303
0.3916,-0.55107,0.45648
0.39209,-0.15403,0.48226
0.39258,0.091866,0.46435
0.39307,0.80324,0.30178
0.39355,0.24,0.19837
0.39404,0.014662,0.42934
0.39453,0.10863,0.64592
0.39502,-0.48502,0.28739
0.39551,0.0048811,0.062398
0.396,0.55681,0.19539
0.39648,0.79553,0.22714
0.39697,0.52791,0.34086
0.39746,-0.43259,0.38564
0.39795,-0.48619,0.35796
0.39844,-0.10331,0.30042
0.39893,0.27477,0.26378
0.39941,0.85127,0.085196
0.3999,0.57989,0.088724
0.40039,0.21594,0.16092
0.40088,-0.52245,0.062126
0.40137,-0.53103,0.38483
0.40186,0.44173,0.40518
0.40234,0.22056,0.25591
0.40283,0.42827,0.035257
0.40332,0.018016,0.37044
0.40381,-0.22378,0.79899
0.4043,-0.42058,0.59924
0.40479,-0.89669,0.11532
0.40527,0.26588,0.51239
0.40576,0.93962,0.60711
0.40625,0.14606,0.20787
0.40674,-0.048503,0.29228
0.40723,-0.4646,0.3756
0.40771,-0.24411,0.54251
0.4082,0.43333,0.14083
0.40869,0.08299,-0.15228
0.40918,1.1441,0.11749
0.40967,0.60846,0.20489
0.41016,-0.4546,0.071354
0.41064,-0.12814,0.38049
0.41113,-0.20907,0.3604
0.41162,0.55967,0.29336
0.41211,0.75429,0.27898
0.4126,0.2656,0.1544
0.41309,0.36402,0.59815
0.41357,-0.31456,0.4136
0.41406,-0.80441,0.33815
0.41455,0.39244,0.084653
0.41504,0.39498,0.25102
0.41553,0.93762,0.074611
0.41602,0.048238,0.2589
0.4165,-0.37251,0.34167
0.41699,-0.32379,0.3395
0.41748,-0.64189,0.27437
0.41797,0.47423,0.33462
0.41846,0.69096,0.3452
0.41895,0.27014,0.27654
0.41943,-0.26251,0.27979
0.41992,-0.9331,0.37451
0.42041,-0.17734,0.68555
0.4209,0.13586,0.12536
0.42139,-0.0026528,-0.28337
0.42188,1.0238,0.22551
0.42236,0.43673,0.39514
0.42285,-0.45974,0.46191
0.42334,-0.509,0.4003
0.42383,-0.60734,0.076782
0.42432,0.78599,0.16662
0.4248,1.0954,-0.12189
0.42529,0.35125,-0.17074
0.42578,0.59508,0.41604
0.42627,-0.65383,0.34303
0.42676,-0.9967,0.078953
0.42725,0.26139,0.36474
0.42773,0.75811,0.13405
0.42822,1.1335,0.21791
0.42871,0.43236,-0.25162
0.4292,-0.94925,-0.053493
0.42969,0.11913,0.75448
0.43018,-0.39221,0.34439
0.43066,-0.29336,0.0081165
0.43115,1.1583,0.17422
0.43164,0.10725,0.032272
0.43213,0.18536,0.40437
0.43262,-0.51366,0.46544
0.43311,-1.2568,0.71567
0.43359,0.53911,0.89996
0.43408,-0.36166,0.029015
0.43457,0.24443,0.081939
0.43506,1.3236,0.28739
0.43555,-0.61789,0.029558
0.43604,0.10095,0.39026
0.43652,-0.49307,0.35714
0.43701,-0.37113,0.16092
0.4375,1.3196,0.42201
0.43799,-0.025519,0.17639
0.43848,0.56493,0.3832
0.43896,0.37301,0.62611
0.43945,-1.05,0.36312
