0,1,2,3,4,5,6,7,8,9,10
0.0,-0.585186559163701,-0.0911088673057518,-0.585186559163701,0.0899153430474269,-0.692673607206406,-0.375748853501514,-0.692673607206406,0.201170433168517,-0.514342822953737,-0.0258455299293643
0.000400000000000178,0.547498924377224,0.112670564036327,0.547498924377224,-0.110790735539859,0.745915672153025,0.51770580431887,0.745915672153025,-0.25646946667003,-0.411198685943061,0.0277045063975782
0.0009000000000001229,-0.813189388345196,-0.132970223289606,-0.813189388345196,0.130377895327952,-1.4396543047153,-0.760428924803229,-1.4396543047153,0.369121112290616,-0.544471768238434,-0.0415720061150353
0.0014000000000000679,0.849331241103203,0.162201270050454,0.849331241103203,-0.159489845701312,3.2751184844306,1.33223263273461,3.2751184844306,-0.569772615660949,-0.386226947508897,0.0467978641775984
0.0019000000000000128,-1.23010884741993,-0.190010244742684,-1.23010884741993,0.19075469629667,25.1601329025801,-2.99826647737639,25.1601329025801,1.33735373027245,-0.622915598754448,-0.06486934950555
0.0024000000000001798,1.42503838478648,0.231576265388496,1.42503838478648,-0.235927318950555,7.76650278736655,-4.86023817152371,7.76650278736655,-0.0042017970433905,-0.345783588523132,0.0739298825832493
0.0029000000000001247,-2.05743339902135,-0.268396418607467,-2.05743339902135,0.292468183491423,5.77826383051601,11.7920135042381,5.77826383051601,-12.9132087605247,-0.664444685498221,-0.0977872339051463
0.0034000000000000696,2.91927121174377,0.331253195075681,2.91927121174377,-0.378743569202825,2.48362294884342,-4.87544145769929,2.48362294884342,10.2282808957619,-0.260825391459075,0.112615167447023
0.0039000000000000146,-5.62024903692171,-0.46418643073663,-5.62024903692171,0.572504995570131,6.36591397953737,5.19820672082745,6.36591397953737,4.03758426731584,-0.737188445284698,-0.144135713622603
0.0042999999999999705,40.7237688816726,10.9929484794147,40.7237688816726,-2.57809535546922,-2.60056870996441,6.33720368314834,-2.60056870996441,-2.7878628789001,-0.170709987544484,0.166399100484359
0.0048000000000001375,10.0807315035587,-10.6324027423814,10.0807315035587,13.1735274842079,2.92714273798932,-2.26458173828456,2.92714273798932,0.220222859656912,-0.895704697953737,-0.20826034332997
0.005300000000000082,7.4991423269573,4.33029604585268,7.4991423269573,-0.505142106548941,12.7299072330961,4.71440368573159,12.7299072330961,-6.64997748221998,-0.0681087144128114,0.240852116508577
