0,1,2,3,4,5,6,7,8,9,10
0.0,0.949489626779359,0.0275444718062563,0.949489626779359,0.1099157739556,1.39708089501779,3.19080051422805,1.39708089501779,-0.285900694793138,1.37753779537367,0.260234767588295
0.0004899999999999904,2.28574906494662,-1.25513893281534,2.28574906494662,1.83985147561049,3.98599873398577,4.71331421947528,3.98599873398577,3.40984528872856,3.37283398265125,-2.55279788207871
0.0009799999999999809,3.01861530160142,-1.64806694074672,3.01861530160142,2.83266449390515,4.84182363923488,5.32995827572149,4.84182363923488,4.58210815663976,4.0831713683274,-1.65813680964682
0.0014699999999999713,3.27810423576512,-0.143483264904137,3.27810423576512,2.3024160737336,5.15804184875445,6.81945561374369,5.15804184875445,2.53199319601413,4.25607351379004,0.777743549687185
0.0019500000000000073,3.03408692215302,0.661022936024218,3.03408692215302,2.59413673249243,4.66403571886121,0.92152847481332,4.66403571886121,5.01525999425833,3.8090251094306,1.35055659344097
0.0024399999999999977,2.66602521218861,3.62902446668012,2.66602521218861,0.83077464123108,4.05711390213523,1.09679097301715,4.05711390213523,1.35223863083754,3.21540345774021,6.71342654181635
0.002929999999999988,2.115561238879,5.38334212228053,2.115561238879,-0.149474240565086,3.17930300978648,-2.03620622129162,3.17930300978648,1.18076063656912,2.41006489323843,6.94931752942482
0.0034199999999999786,1.64706971129893,5.39318424964682,1.64706971129893,0.0325118286680121,2.54035222419929,-4.85445846070636,2.54035222419929,2.50219261551968,1.89244418460854,7.46104044552977
0.00391000000000008,1.31537988122776,5.59616350803229,1.31537988122776,-0.628647383652876,2.01703144483986,-1.92635478470232,2.01703144483986,-0.24167690419778,1.47986763656584,7.62697785120081
0.0044000000000000705,1.0007902633452,3.629670760222,1.0007902633452,0.133775937144299,1.52519677046263,-3.34613859267407,1.52519677046263,1.93337765190716,1.16283513122776,3.80346832639758
0.0048799999999999955,0.76953025088968,2.05047403376388,0.76953025088968,0.0744025434510596,1.17396384074733,-0.203170012290616,1.17396384074733,0.655406135317861,0.872402955960854,3.16104639059536
0.005369999999999986,0.527955824733096,0.490635337679112,0.527955824733096,-0.231858286992936,0.73912987366548,3.06494561850656,0.73912987366548,-0.318508353309788,0.515469955516014,-0.73478645913219
0.005859999999999976,0.18839446841637,-2.59654272209889,0.18839446841637,0.908492536034309,0.181065806049822,2.29786904641776,0.181065806049822,2.32860315686176,0.155008339857651,-4.34638556431887
0.006350000000000078,-0.107466345640569,-3.87731186680121,-0.107466345640569,0.69972841987891,-0.355283706405694,5.99999848887992,-0.355283706405694,-0.149098732320888,-0.194053134341637,-5.00423237265389
0.006840000000000068,-0.521671485320285,-5.2105785126337,-0.521671485320285,1.03942179580222,-0.837346830960854,4.88657628528759,-0.837346830960854,0.510293744490414,-0.225539239323843,-7.69871016603431
0.007330000000000059,-0.506199864768683,-5.15600671699294,-0.506199864768683,0.795310657709385,-0.428027466192171,4.70670355981837,-0.428027466192171,0.651571026528759,-0.192153110765125,-6.15180965114026
0.007809999999999984,0.0070779328291814,-4.04087952948537,0.0070779328291814,0.440880122169526,-0.387855539145907,4.66394354805247,-0.387855539145907,-0.497976670544904,-0.220924896352313,-4.46200440137235
0.008299999999999974,0.0255353047153025,-3.68441478766902,0.0255353047153025,1.2141008439556,-0.385412651690391,1.06569502088799,-0.385412651690391,0.941740405327952,-0.214953393683274,-3.58190032157417
0.008790000000000076,0.0529499306049822,-0.65372278345106,0.0529499306049822,-0.083951129889001,-0.368855303380783,-0.661065909122099,-0.368855303380783,0.002175687235116,-0.240467995996441,0.83542370950555
0.009280000000000066,0.0407354933274021,0.818349249646822,0.0407354933274021,0.203608158819374,-0.333569151245552,-2.96159393525732,-0.333569151245552,-0.739699329969728,-0.225539239323843,2.66120296530777
0.009770000000000056,0.0355782864768683,3.26618911709385,0.0355782864768683,-0.601530763723512,-0.349312203736655,-5.54935327693239,-0.349312203736655,-0.456393749404642,-0.218753440836299,5.54301355818365
0.010249999999999981,0.0350354225978647,5.95212968054491,0.0350354225978647,-2.17093976892028,-0.334654879003559,-5.00274897509586,-0.334654879003559,-1.55042778506559,-0.225810671263345,7.58504263309788
0.010739999999999972,0.0548499541814946,5.07048065142281,0.0548499541814946,-1.04512296170535,-0.343883564946619,-5.40204143562059,-0.343883564946619,-0.225296126528759,-0.199753205071174,5.51555531541877
0.011230000000000073,0.0268924644128113,4.80553723031282,0.0268924644128113,-1.28478340372351,-0.347955044039146,-3.80861394088799,-0.347955044039146,0.0508932650151362,-0.197853181494662,5.28583796992937
0.011720000000000064,0.0494213153914591,2.9831494768113,0.0494213153914591,-0.70939396790111,-0.325426193060498,-0.677641799677094,-0.325426193060498,-0.797613781796166,-0.238839404359431,2.26536355884965
