t,F,0,l/4,l/2,3l/4,l
0 sec,-1.20277069039354,0.357415622775801
0.00048828 sec,0.421420376932392,0.596252633451957
0.00097656 sec,0.797372407830474,0.360401085409253
0.0014648 sec,1.03634713891019,0.255367081850534
0.0019531 sec,0.764288333662967,0.419296120996441
0.0024414 sec,-0.743040550938446,0.560155676156584
0.0029297 sec,-0.557825132189707,0.424452829181495
0.003418 sec,-0.587911635358224,0.00811649466192171
0.0039062 sec,0.470212461755802,-0.206294003558719
0.0043945 sec,1.72071044799193,-0.0790047330960854
0.0048828 sec,0.71820452653885,0.214927633451957
0.0053711 sec,0.0387838242583249,0.34031706405694
0.0058594 sec,-1.37453089311806,0.495832526690391
0.0063477 sec,-1.21105555808274,0.705357722419929
0.0068359 sec,0.194688292088799,0.2043428113879
0.0073242 sec,0.441043079899092,-0.164497526690391
0.0078125 sec,1.61503222113017,0.00648806049822065
0.0083008 sec,0.441381614611504,0.197286263345196
0.0087891 sec,-1.00790395475278,0.315890551601423
0.0092773 sec,-1.12732669093845,0.406540053380783
0.0097656 sec,-1.20274606968718,0.0203297508896797
0.010254 sec,0.789881557921292,0.32620396797153
0.010742 sec,1.69837331214934,0.000245729537366568
0.01123 sec,0.346450326074672,-0.120801209964413
0.011719 sec,0.182144042199798,0.451864804270463
0.012207 sec,-1.41386247152371,0.574268772241993
0.012695 sec,-1.32405228990918,0.383470569395018
0.013184 sec,0.299991053178608,0.397040854092527
0.013672 sec,0.795932096508577,-0.242662366548043
0.01416 sec,1.62557603862765,0.116678772241993
0.014648 sec,0.847869476569122,0.129434839857651
0.015137 sec,-1.30058260157417,0.0998516192170819
0.015625 sec,-0.674865815035318,0.715671138790036
0.016113 sec,-0.44288336456105,0.442365604982206
0.016602 sec,0.456547969727548,0.220898558718861
0.01709 sec,2.0168544592331,-0.0130531494661922
0.017578 sec,0.541446320423814,0.0287433274021353
0.018066 sec,0.42293455037336,0.488504572953737
0.018555 sec,-0.885625216629667,0.523244501779359
0.019043 sec,-1.50332180807265,0.43232359430605
0.019531 sec,0.743619250676085,0.5845821886121
0.02002 sec,0.731973656569122,-0.154998327402135
0.020508 sec,1.22433854230071,0.0398709608540925
0.020996 sec,1.20930760106963,0.238539928825623
0.021484 sec,-1.2234520837336,0.255909893238434
0.021973 sec,-0.451512922139253,0.746339982206406
0.022461 sec,-0.715637704762866,0.580782508896797
0.022949 sec,-0.0447173013521695,0.348459234875445
0.023438 sec,1.94863048191726,0.6608471886121
0.023926 sec,0.203182435782038,-0.0757478647686833
0.024414 sec,-0.26943664345106,0.149247455516014
0.024902 sec,-0.345693126215944,0.412510978647687
0.025391 sec,-1.43511014110999,0.59978090747331
0.025879 sec,0.730791862663976,0.598152473309609
0.026367 sec,0.152925418930373,-0.0211953202846975
0.026855 sec,0.550752947426842,0.0157158540925267
0.027344 sec,1.27242278181635,0.445622473309609
0.027832 sec,-1.08374804068618,0.293363879003559
0.02832 sec,-0.25369785691221,0.399212099644128
0.028809 sec,-0.375256439374369,0.393783985765125
0.029297 sec,-0.0373803308577195,0.291735444839858
0.029785 sec,1.5457310879112,0.408711298932384
0.030273 sec,-0.0148277638345106,0.14219090747331
0.030762 sec,0.0804605249445005,0.392969768683274
0.03125 sec,-0.250392527083754,0.445893879003559
0.031738 sec,-1.18359116014127,0.229312135231317
0.032227 sec,0.768110698324924,0.377228238434164
0.032715 sec,0.599994360141271,0.186430035587189
0.033203 sec,0.796892304056509,0.0333572241992883
0.033691 sec,0.808987226054491,0.0225009964412811
0.03418 sec,-0.846890690353179,0.00594524911032029
0.034668 sec,0.154064126599395,0.517544982206406
0.035156 sec,0.0420768437336024,0.390798523131673
0.035645 sec,-0.111894898647831,-0.0551210320284697
0.036133 sec,1.08760744954591,0.308834003558719
0.036621 sec,0.20555217876892,0.34140268683274
0.037109 sec,-0.137328088314834,0.370171690391459
0.037598 sec,-0.396608746962664,0.416582064056939
0.038086 sec,-0.940209322623613,0.308019786476868
0.038574 sec,0.506897314228053,0.719742224199288
0.039062 sec,0.58666224764884,0.382384946619217
0.039551 sec,-0.0280675486781029,0.0718968327402135
0.040039 sec,0.507211228234107,0.105551138790036
0.040527 sec,-0.518155019071645,0.239354145907473
0.041016 sec,-0.0363401060141271,0.403283185053381
0.041504 sec,0.0931094128355197,0.328646619217082
0.041992 sec,-0.174142199495459,-0.0543068149466192
0.04248 sec,0.755664931261352,0.353887348754448
0.042969 sec,0.202696176831483,0.491490035587189
0.043457 sec,-0.374123886881937,0.655961886120996
0.043945 sec,-0.0611516228456105,0.819076708185053
0.044434 sec,-0.743342154591322,0.690973220640569
0.044922 sec,0.166713014490414,0.52433012455516
0.04541 sec,0.571126581937437,0.268394555160142
0.045898 sec,0.416613184016145,0.255095676156584
0.046387 sec,0.968757144783048,0.21872731316726
0.046875 sec,-0.330422133097881,-0.174810943060498
0.047363 sec,-0.0478749069424823,0.373157153024911
0.047852 sec,0.706140380423814,0.37125731316726
0.04834 sec,-0.187517398224016,-0.00463957295373668
0.048828 sec,1.04973464799193,0.198914697508897
0.049316 sec,0.437663887951564,0.168788665480427
0.049805 sec,-0.0373864860343088,0.0395995551601424
0.050293 sec,0.434395489182644,0.484162081850534
0.050781 sec,-0.598750901331988,0.520530444839858
0.05127 sec,0.1437603609889,0.509945622775801
0.051758 sec,0.291773892431887,0.586753434163701
0.052246 sec,-0.175077786337033,0.272737046263345
0.052734 sec,0.33903949346115,0.210313736654804
0.053223 sec,-0.0862031915640767,0.0936092882562277
0.053711 sec,-0.0301910846014127,0.279250782918149
0.054199 sec,0.220066085166499,0.217641690391459
0.054688 sec,-0.421210987790111,0.156575409252669
0.055176 sec,0.34664729172553,0.238811334519573
0.055664 sec,-0.0568368440565086,0.352801725978648
0.056152 sec,-0.214612485570131,0.262695035587189
0.056641 sec,0.122974329646821,0.424181423487544
0.057129 sec,-0.376629043753784,-0.00301113879003556
0.057617 sec,-0.1370018639556,0.211399359430605
0.058105 sec,0.359148455378406,0.243968042704626
0.058594 sec,-0.149342993017154,-0.0730338078291815
0.059082 sec,0.287299079051463,0.169331476868327
0.05957 sec,0.0382421687184662,0.145990587188612
0.060059 sec,-0.32733223445005,0.14300512455516
0.060547 sec,0.48764392185671,0.194029395017794
0.061035 sec,-0.149995441735621,0.0632118505338078
0.061523 sec,0.283710611099899,0.0843814946619217
0.062012 sec,0.526144551422805,0.334888950177936
0.0625 sec,-0.151700425650858,0.403825996441281
0.062988 sec,0.123534450716448,0.246139288256228
0.063477 sec,-0.419992262825429,0.274094074733096
0.063965 sec,0.21484034024218,0.190501120996441
0.064453 sec,0.5084237980222,0.304491512455516
0.064941 sec,0.229268074167508,0.0138160142348754
0.06543 sec,0.332361126861756,0.0732538612099644
0.065918 sec,0.150709555358224,0.236097277580071
0.066406 sec,-0.0205643884157417,0.217913096085409
0.066895 sec,0.0923277054086781,0.216284661921708
0.067383 sec,0.211836614066599,0.18914409252669
0.067871 sec,0.39305732320888,0.243425231316726
0.068359 sec,0.310411767144299,0.338960035587189
0.068848 sec,-0.124709976306761,0.629906939501779
0.069336 sec,-0.167728505489405,0.484976298932384
0.069824 sec,-0.510651858809284,0.733041103202847
0.070312 sec,0.0355646669021191,0.772394928825623
0.070801 sec,-0.018625507790111,0.569112064056939
0.071289 sec,0.211682734651867,0.505060320284697
0.071777 sec,0.345994843007064,0.408439893238434
0.072266 sec,-0.20852501592331,0.298249181494662
0.072754 sec,0.253174780040363,0.629092722419929
0.073242 sec,0.200234106195762,0.165260391459075
0.07373 sec,-0.125208545610494,-0.0681485053380783
0.074219 sec,0.848127993985873,0.086281334519573
0.074707 sec,0.405244572855701,0.210585142348754
0.075195 sec,0.518032028678103,0.495289715302491
0.075684 sec,0.0962731736024218,0.326746779359431
0.076172 sec,-0.802136401372351,0.367457633451957
0.07666 sec,0.514117336367306,0.710243024911032
0.077148 sec,0.168504170877901,0.286035925266904
0.077637 sec,0.209934664500505,0.317790391459075
0.078125 sec,0.909839794470232,0.306119946619217
0.078613 sec,-0.440372052512614,0.300691832740213
0.079102 sec,0.318715100363269,0.444808256227758
0.07959 sec,-0.289120898183653,0.424181423487544
0.080078 sec,-0.219998265085772,0.195657829181495
0.080566 sec,0.95194120234107,0.511031245551601
0.081055 sec,0.0482504858526741,0.442637010676157
0.081543 sec,0.145760793380424,0.374514181494662
0.082031 sec,-0.172117146397578,0.369900284697509
0.08252 sec,-0.614778981170535,0.650262366548043
0.083008 sec,0.340319770191726,0.614436814946619
0.083496 sec,-0.267011503874874,0.119664234875445
0.083984 sec,0.35539379765893,0.0838386832740214
0.084473 sec,0.682953830211907,0.332989110320285
0.084961 sec,-0.226799735216953,0.029828950177936
0.085449 sec,0.117459291422805,0.360672491103203
0.085938 sec,-0.0563074988698285,0.176116619217082
0.086426 sec,-0.278429356448032,-0.0572922775800712
0.086914 sec,0.782569208133199,0.155489786476868
0.087402 sec,0.295910171099899,-0.0977317259786477
